Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,227.0,99,98,95,95,"WDC,STX,DELL,HPE,NTAP,SMCI,AAPL,HPQ"
2,Communications Equipment,Information Technology,219.42,99,99,99,98,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
3,Semiconductors,Information Technology,201.15,98,95,75,89,"MU,MRVL,INTC,ARM,AMD,ON,MPWR,TXN,QCOM,FSLR,AVGO,MCHP,ADI,NXPI,NVDA,SWKS"
4,Electronic Components,Information Technology,197.86,97,99,99,99,"COHR,GLW,APH"
5,Semiconductor Materials & Equipment,Information Technology,185.57,96,97,97,96,"TER,LRCX,AMAT,KLAC,Q"
6,Steel,Materials,146.57,95,91,79,83,"STLD,NUE"
7,Wireless Telecommunication Services,Communication Services,143.26,94,96,98,99,"SATS,TMUS"
8,Construction & Engineering,Industrials,130.43,93,94,96,93,"FIX,PWR,EME,J"
9,Cargo Ground Transportation,Industrials,124.94,92,84,84,62,"JBHT,ODFL"
10,Oil & Gas Equipment & Services,Energy,123.46,91,93,93,63,"HAL,SLB,BKR"
11,Electronic Manufacturing Services,Information Technology,121.68,90,85,71,90,"JBL,TEL"
12,Electrical Components & Equipment,Industrials,120.95,89,89,86,75,"VRT,GNRC,ROK,ETN,AME,EMR"
13,Oil & Gas Refining & Marketing,Energy,120.09,88,92,94,76,"VLO,MPC,PSX"
14,Construction Machinery & Heavy Transportation Equipment,Industrials,119.47,87,90,90,87,"CAT,CMI,WAB,PCAR"
15,Agricultural Products & Services,Consumer Staples,119.05,86,86,91,66,"ADM,BG"
16,Systems Software,Information Technology,116.3,85,19,10,43,"FTNT,CRWD,PANW,GEN,MSFT,NOW"
17,Managed Health Care,Health Care,116.29,84,75,9,16,"CNC,HUM,UNH,ELV"
18,Interactive Media & Services,Communication Services,109.29,83,87,72,94,"GOOGL,GOOG,META"
19,Broadcasting,Communication Services,109.07,82,77,89,97,"WBD,FOXA,FOX"
20,Air Freight & Logistics,Industrials,108.88,81,69,87,77,"FDX,CHRW,EXPD,UPS"
21,Automobile Manufacturers,Consumer Discretionary,107.76,80,55,70,91,"F,GM,TSLA"
22,Internet Services & Infrastructure,Information Technology,107.31,79,41,18,23,"AKAM,VRSN,GDDY"
23,Broadline Retail,Consumer Discretionary,105.12,78,79,47,56,"EBAY,AMZN"
24,Integrated Oil & Gas,Energy,103.09,77,80,92,44,"XOM,CVX"
