Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,LITE,Information Technology,Communications Equipment,S&P 500,577.58,99,99,99,99,895.1699829101562,921.3699951171875,856.0,902.3200073242188
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,394.1,99,99,99,99,427.1300048828125,438.8598937988281,422.0299987792969,434.5199890136719
3,CIEN,Information Technology,Communications Equipment,S&P 500,366.9,99,99,99,99,487.9700012207031,529.8900146484375,486.25,527.5800170898438
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,316.11,99,99,99,99,654.614990234375,680.625,639.0501098632812,673.6400146484375
5,MU,Information Technology,Semiconductors,S&P 500,290.79,99,98,99,98,529.739990234375,535.5,502.57501220703125,517.1599731445312
6,INTC,Information Technology,Semiconductors,S&P 500,282.99,99,96,97,97,95.65399932861328,95.65399932861328,91.5,94.4800033569336
7,COHR,Information Technology,Electronic Components,S&P 500,237.33,98,98,98,92,310.0,321.1400146484375,301.17999267578125,319.7099914550781
8,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,234.34,98,99,99,99,120.66000366210938,124.95999908447266,120.5,123.13999938964844
9,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,226.72,98,99,98,97,327.0,353.5400085449219,326.7250061035156,343.4700012207031
10,FIX,Industrials,Construction & Engineering,S&P 500,220.16,98,98,97,97,1749.125,1855.425048828125,1750.0,1840.25
11,GLW,Information Technology,Electronic Components,S&P 500,203.76,98,98,97,96,155.82000732421875,165.0,149.14599609375,164.24000549316406
12,VRT,Industrials,Electrical Components & Equipment,S&P 500,201.89,97,98,91,96,313.75,330.0,312.3514099121094,328.489990234375
13,MRVL,Technology,Semiconductors,Nasdaq 100,195.24,97,90,16,76,160.47000122070312,165.61000061035156,156.36000061035156,165.14999389648438
14,ALB,Materials,Specialty Chemicals,S&P 500,191.04,97,97,98,82,194.4600067138672,197.8800048828125,190.1999969482422,196.6999969482422
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,182.0,97,97,98,97,252.3000030517578,258.5799865722656,248.8000030517578,257.8599853515625
16,AMD,Information Technology,Semiconductors,S&P 500,178.62,97,89,94,97,341.3550109863281,354.9599914550781,332.6000061035156,354.489990234375
17,APA,Energy,Oil & Gas Exploration & Production,S&P 500,176.0,96,97,88,66,39.38999938964844,40.84000015258789,39.067501068115234,40.72999954223633
18,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,175.77,96,96,86,70,344.9100036621094,351.5,338.0801086425781,349.9100036621094
19,ON,Information Technology,Semiconductors,S&P 500,172.68,96,82,80,41,100.21499633789062,101.69000244140625,98.54000091552734,100.80999755859375
20,GEV,Industrials,Heavy Electrical Equipment,S&P 500,168.71,96,97,95,87,1079.22998046875,1093.9998779296875,1066.6099853515625,1083.4599609375
21,MPWR,Information Technology,Semiconductors,S&P 500,167.81,96,92,93,91,1548.02001953125,1621.9100341796875,1541.6136474609375,1614.4100341796875
22,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,164.45,95,96,95,95,856.6300048828125,896.97998046875,852.6300048828125,890.1099853515625
23,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,160.5,95,97,96,91,385.5350036621094,396.0,384.55999755859375,394.489990234375
24,PWR,Industrials,Construction & Engineering,S&P 500,160.45,95,94,84,89,699.6099853515625,728.8499755859375,691.875,727.77001953125
25,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,158.33,95,92,24,86,208.5,209.14999389648438,200.83999633789062,208.9499969482422
26,ARM,Technology,Semiconductors,Nasdaq 100,153.05,95,84,3,73,204.0,215.1999969482422,200.0399932861328,210.32000732421875
27,WBD,Communication Services,Broadcasting,S&P 500,150.32,94,96,98,98,26.990999221801758,27.149999618530273,26.875,27.049999237060547
28,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,150.25,94,95,86,88,245.8800048828125,253.2100067138672,243.02000427246094,252.5800018310547
29,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,149.99,94,94,94,96,1682.5,1788.6600341796875,1646.0,1750.3499755859375
30,ADI,Information Technology,Semiconductors,S&P 500,147.07,94,87,92,63,393.489990234375,402.6700134277344,391.17999267578125,402.260009765625
31,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,146.81,94,94,92,80,41.400001525878906,42.3849983215332,41.220001220703125,42.29999923706055
32,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,146.39,94,90,84,85,338.489990234375,341.04998779296875,332.2699890136719,337.489990234375
33,GOOGL,Communication Services,Interactive Media & Services,S&P 500,145.27,93,87,95,95,374.1600036621094,385.8324890136719,365.82000732421875,384.79998779296875
34,GNRC,Industrials,Electrical Components & Equipment,S&P 500,145.15,93,91,58,39,256.04998779296875,259.6000061035156,252.9949951171875,259.2300109863281
35,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,143.66,93,90,95,84,650.469970703125,674.7000122070312,649.2100219726562,671.010009765625
36,GOOG,Communication Services,Interactive Media & Services,S&P 500,143.33,93,85,94,95,371.2550048828125,382.6300048828125,363.0899963378906,381.94000244140625
37,FDX,Industrials,Air Freight & Logistics,S&P 500,141.93,93,91,94,60,390.67999267578125,404.0,387.55999755859375,403.30999755859375
38,DOW,Materials,Commodity Chemicals,S&P 500,140.76,92,95,73,8,39.400001525878906,40.849998474121094,38.880001068115234,40.4900016784668
39,TXN,Information Technology,Semiconductors,S&P 500,138.81,92,59,86,19,271.1000061035156,281.9100036621094,266.337890625,281.0799865722656
40,JBHT,Industrials,Cargo Ground Transportation,S&P 500,137.52,92,87,92,67,244.05999755859375,252.47000122070312,243.24000549316406,251.52999877929688
41,CASY,Consumer Staples,Food Retail,S&P 500,136.6,92,93,85,72,788.2899780273438,823.530029296875,788.2899780273438,822.1500244140625
42,ASML,Technology,Industrial Machinery,Nasdaq 100,136.47,92,94,96,94,1414.2950439453125,1446.5699462890625,1395.0,1438.989990234375
43,STLD,Materials,Steel,S&P 500,135.17,91,84,90,81,224.55999755859375,229.7799072265625,222.1300048828125,228.66000366210938
44,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,134.59,91,89,84,71,68.27999877929688,69.98500061035156,68.12000274658203,69.66999816894531
45,NUE,Materials,Steel,S&P 500,134.49,91,82,88,63,222.0,227.15499877929688,220.0800018310547,225.2899932861328
46,LYB,Materials,Specialty Chemicals,S&P 500,134.44,91,94,41,3,72.61000061035156,75.23999786376953,72.08000183105469,74.5999984741211
47,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,134.09,91,89,82,30,50.11000061035156,51.44499969482422,49.68000030517578,51.369998931884766
48,TRGP,Energy,Oil & Gas Storage & Transportation,S&P 500,133.34,90,89,77,30,247.52000427246094,260.44000244140625,248.35000610351562,260.0799865722656
49,MCHP,Information Technology,Semiconductors,S&P 500,133.25,90,58,87,53,91.0,93.02999877929688,89.12000274658203,92.91000366210938
50,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,133.07,90,93,58,82,237.72999572753906,249.2100067138672,235.86000061035156,248.2899932861328
51,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,132.58,90,88,90,50,55.244998931884766,57.04499816894531,55.100101470947266,56.880001068115234
52,VTRS,Health Care,Pharmaceuticals,S&P 500,132.46,90,88,91,61,15.069999694824219,15.164999961853027,14.895000457763672,14.9399995803833
53,Q,Information Technology,Semiconductor Materials & Equipment,S&P 500,131.99,89,86,39,52,143.0800018310547,144.89500427246094,137.35000610351562,140.66000366210938
54,NEM,Materials,Gold,S&P 500,130.95,89,95,97,95,109.5,111.62999725341797,108.88999938964844,111.08999633789062
55,EME,Industrials,Construction & Engineering,S&P 500,130.14,89,92,87,88,857.280029296875,901.1500244140625,856.0050048828125,891.6699829101562
56,AVGO,Information Technology,Semiconductors,S&P 500,129.24,89,73,71,95,415.5199890136719,418.3800048828125,404.2301025390625,417.42999267578125
57,ROST,Consumer Discretionary,Apparel Retail,S&P 500,128.76,89,93,82,68,226.79800415039062,229.0800018310547,225.38999938964844,227.7899932861328
58,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,128.08,88,92,52,16,59.59000015258789,60.75,58.93000030517578,60.58000183105469
59,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,127.93,88,95,48,51,125.48999786376953,127.62999725341797,123.5999984741211,124.19999694824219
60,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,127.42,88,70,45,81,28.350000381469727,28.78499984741211,27.989999771118164,28.770000457763672
61,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,127.14,88,90,76,76,172.5800018310547,179.3699951171875,171.55999755859375,179.14999389648438
62,MRNA,Health Care,Biotechnology,S&P 500,127.12,88,96,94,4,46.209999084472656,47.939998626708984,45.75,45.939998626708984
63,CTRA,Energy,Oil & Gas Exploration & Production,S&P 500,126.83,88,86,67,60,35.0,35.994998931884766,34.75080108642578,35.90999984741211
64,NXPI,Information Technology,Semiconductors,S&P 500,126.51,87,29,52,43,289.44000244140625,294.3399963378906,279.7699890136719,293.5899963378906
65,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,125.59,87,93,91,92,143.00999450683594,145.5500030517578,142.63999938964844,145.0399932861328
66,ANET,Information Technology,Communications Equipment,S&P 500,125.25,87,65,61,83,172.00999450683594,173.5500030517578,167.75999450683594,172.7100067138672
67,FANG,Energy,Oil & Gas Exploration & Production,S&P 500,124.91,87,85,60,22,200.61000061035156,206.89999389648438,200.61000061035156,205.6300048828125
68,CHRW,Industrials,Air Freight & Logistics,S&P 500,124.46,87,88,97,94,189.3000030517578,190.0,179.51109313964844,181.80999755859375
69,JCI,Industrials,Building Products,S&P 500,123.32,86,85,81,89,143.47999572753906,146.2100067138672,143.2899932861328,146.02999877929688
70,BG,Consumer Staples,Agricultural Products & Services,S&P 500,122.97,86,95,91,82,125.19999694824219,130.09500122070312,124.78500366210938,127.06999969482422
71,CNC,Health Care,Managed Health Care,S&P 500,122.91,86,15,52,24,53.47999954223633,53.915000915527344,52.81999969482422,53.689998626708984
72,STT,Financials,Asset Management & Custody Banks,S&P 500,122.63,86,74,78,75,150.6199951171875,153.24000549316406,149.10000610351562,152.83999633789062
73,ODFL,Industrials,Cargo Ground Transportation,S&P 500,122.47,86,84,80,11,209.7550048828125,214.63499450683594,207.69000244140625,212.42999267578125
74,C,Financials,Diversified Banks,S&P 500,122.31,85,82,88,88,127.69999694824219,128.9199981689453,126.55000305175781,127.9800033569336
75,IRM,Real Estate,Other Specialized REITs,S&P 500,121.73,85,70,15,46,116.87000274658203,126.43000030517578,116.77999877929688,125.98999786376953
76,EQIX,Real Estate,Data Center REITs,S&P 500,120.11,85,84,23,35,1048.760009765625,1084.844970703125,1045.0,1082.8299560546875
77,COP,Energy,Oil & Gas Exploration & Production,S&P 500,119.77,85,89,68,22,124.53500366210938,128.08999633789062,123.78800201416016,125.77999877929688
78,NTRS,Financials,Asset Management & Custody Banks,S&P 500,119.43,85,71,83,73,164.8300018310547,167.66000366210938,163.74000549316406,166.33999633789062
79,DD,Materials,Specialty Chemicals,S&P 500,119.02,84,88,93,87,45.09000015258789,46.0,44.720001220703125,45.65999984741211
80,CSX,Industrials,Rail Transportation,S&P 500,118.84,84,81,70,59,44.8849983215332,45.540000915527344,44.77000045776367,45.43000030517578
81,HWM,Industrials,Aerospace & Defense,S&P 500,118.84,84,88,80,93,236.2899932861328,244.05999755859375,236.2050018310547,243.0399932861328
82,CSCO,Information Technology,Communications Equipment,S&P 500,118.64,84,67,79,70,89.81500244140625,91.66999816894531,89.31999969482422,91.5
83,TGT,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,118.63,84,83,58,6,128.49000549316406,129.7899932861328,127.70010375976562,129.75
84,HST,Real Estate,Hotel & Resort REITs,S&P 500,118.4,83,76,77,53,21.1200008392334,21.309999465942383,21.030000686645508,21.1299991607666
85,BEN,Financials,Asset Management & Custody Banks,S&P 500,118.38,83,56,78,57,29.739999771118164,30.229999542236328,29.1299991607666,29.969999313354492
86,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,117.85,83,79,74,58,357.9599914550781,363.260009765625,355.1000061035156,361.69000244140625
87,CFG,Financials,Regional Banks,S&P 500,117.52,83,80,92,77,63.81999969482422,65.2750015258789,63.38999938964844,65.05000305175781
88,WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,117.48,83,83,72,57,263.989990234375,271.0450134277344,263.7900085449219,269.8900146484375
89,BK,Financials,Asset Management & Custody Banks,S&P 500,117.32,82,78,80,82,132.02000427246094,135.46499633789062,131.47500610351562,134.3699951171875
90,ETR,Utilities,Electric Utilities,S&P 500,116.48,82,85,53,75,116.38999938964844,118.2249984741211,114.95999908447266,117.91000366210938
91,ADM,Consumer Staples,Agricultural Products & Services,S&P 500,116.4,82,87,79,62,73.91999816894531,75.77999877929688,73.3926010131836,74.54000091552734
92,XOM,Energy,Integrated Oil & Gas,S&P 500,115.73,82,91,86,56,152.42999267578125,155.69000244140625,151.33999633789062,154.3300018310547
93,BIIB,Health Care,Biotechnology,S&P 500,114.93,82,79,80,67,194.0399932861328,195.97999572753906,187.16000366210938,189.27999877929688
94,APH,Information Technology,Electronic Components,S&P 500,114.87,82,82,93,96,151.94000244140625,152.50999450683594,143.61000061035156,147.27000427246094
95,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,114.71,81,87,22,12,432.1499938964844,443.9049987792969,426.4049987792969,443.6700134277344
96,EOG,Energy,Oil & Gas Exploration & Production,S&P 500,114.42,81,83,31,20,136.72999572753906,140.9600067138672,136.0,140.57000732421875
97,BMY,Health Care,Pharmaceuticals,S&P 500,114.36,81,80,68,28,57.689998626708984,60.779998779296875,57.404998779296875,60.59000015258789
98,NEE,Utilities,Multi-Utilities,S&P 500,113.91,81,82,75,73,94.58499908447266,98.0250015258789,94.44000244140625,97.87999725341797
99,FCX,Materials,Copper,S&P 500,113.9,81,91,96,38,57.92499923706055,58.33000183105469,57.02000045776367,57.779998779296875
100,IBKR,Financials,Investment Banking & Brokerage,S&P 500,113.63,80,75,78,91,76.875,80.0,76.5199966430664,79.5
101,WELL,Real Estate,Health Care REITs,S&P 500,113.26,80,76,64,83,211.4600067138672,218.57000732421875,210.625,217.33999633789062
102,HAS,Consumer Discretionary,Leisure Products,S&P 500,113.05,80,79,91,73,93.94000244140625,96.13999938964844,93.38999938964844,95.83999633789062
103,EIX,Utilities,Electric Utilities,S&P 500,112.89,80,86,67,44,68.13999938964844,70.0199966430664,67.91999816894531,69.48999786376953
104,MS,Financials,Investment Banking & Brokerage,S&P 500,112.59,80,67,83,85,185.60000610351562,190.72000122070312,184.89999389648438,190.58999633789062
105,WMB,Energy,Oil & Gas Storage & Transportation,S&P 500,112.57,79,78,71,52,73.1500015258789,76.44000244140625,73.01000213623047,76.30999755859375
106,WST,Health Care,Health Care Supplies,S&P 500,112.38,79,46,13,60,295.5799865722656,300.7200012207031,293.4800109863281,297.5899963378906
107,IVZ,Financials,Asset Management & Custody Banks,S&P 500,112.34,79,80,89,87,25.610000610351562,26.270000457763672,25.290000915527344,26.209999084472656
108,CVX,Energy,Integrated Oil & Gas,S&P 500,112.31,79,85,76,51,190.25,194.1300048828125,188.5,193.30999755859375
