,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
16,ARM,True,4,53,24,2,0,14,105.29530282841792,0.0,159.74462063407955,114.87999725341797,2.9852031470721525,-32.692757099163536,-30.108900245744767,-29.313318832539302
30,CTSH,True,61,78,4,42,0,2,81.91291029779212,0.0,76.27707937687966,84.6500015258789,-0.9014243263544587,25.287847979454824,13.230616025243084,7.456378225702418
31,CMCSA,True,29,65,17,20,0,9,27.976769445322702,0.0,30.305369824681186,28.700000762939453,4.035900421341129,5.812466281082583,-6.618722010795988,-15.24640954904664
33,CPRT,True,9,52,6,7,0,2,39.71550648879249,0.0,43.51865714501947,40.369998931884766,3.248083138939865,-9.605913412863423,-12.391498854763023,-30.03466482133168
36,CRWD,False,47,57,31,0,27,0,0.0,522.7308591590778,0.0,476.6600036621094,-0.09431403728042963,-9.607070272029608,0.9487930568469236,27.136452200619942
59,LIN,True,30,51,14,25,0,2,439.7395669722276,0.0,465.669193308095,453.0299987792969,6.62038251044683,1.9503256048286022,-2.4197201353921076,4.525903997524875
66,MSFT,True,2,55,36,0,0,19,448.2383499459706,0.0,515.4015635556598,480.5799865722656,-1.5245282178795792,-8.046170645116083,-5.898348923378865,9.022447859745842
67,MSTR,True,10,64,6,3,0,2,155.04581208582536,0.0,319.5730703150223,161.5800018310547,1.8083265048067922,-44.10543471135034,-59.98513949586894,-54.31334416366334
75,ODFL,True,39,55,14,29,0,3,166.5584433938847,0.0,144.65491527135984,174.44000244140625,9.462852518384802,28.405792901643395,6.568314940547575,-7.9212633813832145
86,ROST,False,4,67,3,0,43,0,0.0,187.239391596014,0.0,186.0,2.3778112606642714,18.930593145758493,32.73907431624332,25.980660917850397
90,SNPS,True,40,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365,502.70001220703125,5.664742450243037,8.298509228973883,-15.174728234282389,-7.962428832453865
94,TXN,True,41,59,10,22,0,6,186.86381767633884,0.0,192.753594666047,196.6300048828125,11.008863243074494,17.29738955192701,5.584670360693202,9.429699324324037
117,ALLE,True,5,60,2,3,0,0,160.87441119631671,0.0,172.6886289335317,166.88999938964844,3.75504697354239,-0.24507092326981708,1.9673741410929442,26.90888027743042
120,MO,True,11,59,12,9,0,4,60.56485389434599,0.0,63.385701415671456,63.619998931884766,9.841154615036006,0.17677015830927265,12.110510346270313,30.988981833581736
127,AMP,True,37,99,13,21,0,10,486.47697255945434,0.0,522.1778085119465,498.3299865722656,-0.5269805860639621,4.358272379353812,-3.237652684471095,-10.445092788037348
179,CNC,False,1,60,13,0,27,0,0.0,43.42561610745839,0.0,41.529998779296875,4.111304624572197,21.89609378131562,54.61652209825956,-35.69216847044702
181,CF,True,17,54,15,12,0,7,86.49831155324814,0.0,85.00411708486338,91.73999786376953,18.267369117819904,6.727390710788715,0.3258607137347504,6.641606788427462
186,CB,False,14,51,6,0,31,0,0.0,307.19039551577106,0.0,301.4700012207031,-3.7820776926171265,6.92700525295472,13.338851945167256,13.776218822902047
215,DAY,False,6,53,15,0,29,0,0.0,69.09904687766486,0.0,69.33000183105469,0.2748082775289942,1.241236028699802,17.588200318193376,-2.3796041845866673
230,DUK,True,9,53,25,5,0,18,116.51797816424603,0.0,124.95163375314868,120.29000091552734,2.3918943465265965,-4.737716288899979,4.068455814216896,13.454095623764161
232,ETN,True,7,59,30,3,0,10,321.589364247013,0.0,361.61192898748055,341.19000244140625,5.412916948385629,-9.327913392982198,-12.877175447604532,-6.598513795334034
254,EXPE,False,6,61,18,0,29,0,0.0,281.49308317184796,0.0,266.739990234375,-6.919781059784293,22.08603464712106,43.027294692531854,57.03621484003635
265,FSLR,False,14,129,11,0,47,0,0.0,248.11273711772185,0.0,235.0500030517578,-13.651221325376184,-2.634522395042654,28.0368235686532,39.702824993615344
270,FOXA,False,7,56,12,0,34,0,0.0,72.11119969306431,0.0,71.97000122070312,-2.624817136087912,21.202424934526036,28.194335953956184,48.0548524415332
326,JCI,False,15,52,7,0,23,0,0.0,116.71162243784146,0.0,116.95999908447266,-3.6493947833016884,3.559409027950037,4.878051116534421,44.50014709055264
372,MSI,True,27,59,42,24,0,24,386.73904388633014,0.0,467.57679723143656,406.0799865722656,7.862296728155488,-7.186715391721372,-5.026916142955221,-14.329337386537997
378,NWS,True,15,66,8,9,0,4,30.14562760765561,0.0,32.975138093007146,30.84000015258789,2.765744476427084,2.288559014221483,-8.258214468576492,-1.7218775868294893
454,SMCI,True,7,58,31,4,0,17,28.5783324877093,0.0,50.61009488497797,31.200000762939453,2.127664622296887,-35.39034961395643,-48.04329532166919,-6.221820457898962
470,TSCO,True,5,96,61,3,0,36,52.03165834953381,0.0,60.32106461649392,55.72999954223633,7.89931828813822,-0.545007356693897,-3.316108728309006,-2.1931170577392796
491,VRSN,True,12,70,18,9,0,10,244.5676071803223,0.0,280.11888070953995,249.6300048828125,1.578842271744659,1.3439614778081546,-17.92826118954254,19.493157269621772
496,VST,True,8,60,28,0,0,9,147.81729117026805,0.0,195.62271590559152,164.25999450683594,1.4200961333819349,-18.355576279200076,-15.935214561956505,-13.578707414809548
