Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,355.22,99,99,99,97,285.0,285.4200134277344,268.3500061035156,278.4100036621094
2,MU,Information Technology,Semiconductors,S&P 500,331.55,99,99,99,82,439.3699951171875,444.7099914550781,417.70001220703125,435.7900085449219
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,283.74,99,99,99,96,450.2699890136719,457.8399963378906,434.0,446.57000732421875
4,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,225.52,99,98,98,89,245.61000061035156,251.3800048828125,236.82000732421875,248.1699981689453
5,ALB,Materials,Specialty Chemicals,S&P 500,209.8,99,99,92,32,184.05999755859375,187.10000610351562,177.13999938964844,180.6999969482422
6,NEM,Materials,Gold,S&P 500,194.13,99,98,95,93,133.64999389648438,134.8800048828125,123.58999633789062,126.93000030517578
7,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,192.92,98,98,97,64,251.38999938964844,253.61000061035156,239.6999969482422,251.8699951171875
8,WBD,Communication Services,Broadcasting,S&P 500,189.1,98,99,99,92,28.190000534057617,28.25,27.559999465942383,27.600000381469727
9,FIX,Industrials,Construction & Engineering,S&P 500,174.46,98,99,98,98,1180.18994140625,1200.3299560546875,1145.0,1171.4599609375
10,INTC,Information Technology,Semiconductors,S&P 500,174.43,98,94,98,26,47.560001373291016,48.77000045776367,46.9900016784668,48.65999984741211
11,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,170.03,98,95,96,88,1642.9300537109375,1693.3499755859375,1608.2099609375,1684.7099609375
12,ASML,Technology,Industrial Machinery,Nasdaq 100,163.07,97,90,96,30,1459.3199462890625,1467.489990234375,1399.0899658203125,1455.1600341796875
13,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,162.9,97,93,90,52,340.739990234375,344.6000061035156,328.8800048828125,341.3399963378906
14,CHRW,Industrials,Air Freight & Logistics,S&P 500,157.23,97,94,94,84,192.85000610351562,200.3300018310547,186.24000549316406,193.72000122070312
15,HII,Industrials,Aerospace & Defense,S&P 500,154.43,97,94,90,89,429.1499938964844,436.1400146484375,423.510009765625,427.8299865722656
16,GLW,Information Technology,Electronic Components,S&P 500,150.91,97,96,97,94,104.9800033569336,105.4800033569336,99.5,103.0
17,FCX,Materials,Copper,S&P 500,150.54,96,88,55,41,69.38999938964844,69.44000244140625,63.11000061035156,65.12999725341797
18,MRNA,Health Care,Biotechnology,S&P 500,147.01,96,42,9,2,45.880001068115234,47.845001220703125,45.720001220703125,46.86000061035156
19,GOOGL,Communication Services,Interactive Media & Services,S&P 500,145.79,96,97,96,76,340.29998779296875,342.2900085449219,326.5400085449219,338.25
20,LUV,Industrials,Passenger Airlines,S&P 500,145.51,96,85,42,38,43.380001068115234,49.119998931884766,42.68000030517578,48.5
21,AMD,Information Technology,Semiconductors,S&P 500,145.31,96,97,97,95,254.66000366210938,260.5299987792969,240.91000366210938,252.17999267578125
22,GOOG,Communication Services,Interactive Media & Services,S&P 500,144.93,95,97,95,76,340.3500061035156,342.2900085449219,326.7200012207031,338.6600036621094
23,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,143.22,95,93,87,80,582.9299926757812,592.530029296875,574.5800170898438,583.9400024414062
24,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,140.27,95,96,92,67,86.19000244140625,86.62000274658203,85.13999938964844,86.26000213623047
25,MPWR,Information Technology,Semiconductors,S&P 500,139.77,95,84,91,70,1165.9300537109375,1185.050048828125,1120.989990234375,1183.1500244140625
26,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,139.66,95,95,65,90,145.0800018310547,145.66000366210938,140.85000610351562,141.77999877929688
27,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,138.32,94,94,95,81,655.1699829101562,679.989990234375,642.72998046875,665.239990234375
28,APH,Information Technology,Electronic Components,S&P 500,138.15,94,96,97,95,148.25999450683594,151.41000366210938,145.75,149.5800018310547
29,INSM,Health Care,Biotechnology,Nasdaq 100,136.3,94,98,99,96,154.47999572753906,159.88999938964844,154.47999572753906,157.82000732421875
30,GEV,Industrials,Heavy Electrical Equipment,S&P 500,135.73,94,96,91,99,717.0,722.719970703125,681.7000122070312,717.3900146484375
31,EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,132.39,94,95,87,79,267.94000244140625,276.5400085449219,267.489990234375,272.7699890136719
32,ADI,Information Technology,Semiconductors,S&P 500,132.2,94,81,64,54,316.07000732421875,319.260009765625,308.92999267578125,318.70001220703125
33,IVZ,Financials,Asset Management & Custody Banks,S&P 500,130.3,93,94,89,90,27.829999923706055,28.200000762939453,27.18000030517578,27.719999313354492
34,DD,Materials,Specialty Chemicals,S&P 500,129.01,93,88,67,28,44.709999084472656,45.06999969482422,43.83000183105469,44.599998474121094
35,LHX,Industrials,Aerospace & Defense,S&P 500,128.64,93,79,80,83,360.0,369.5899963378906,352.0,356.0199890136719
36,CAH,Health Care,Health Care Distributors,S&P 500,128.19,93,93,93,84,212.4600067138672,216.50999450683594,210.2899932861328,211.22999572753906
37,EXPD,Industrials,Air Freight & Logistics,S&P 500,127.28,93,85,57,46,161.39999389648438,163.5399932861328,160.61000061035156,161.5
38,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,126.15,92,96,94,99,126.25,128.4499969482422,125.51000213623047,127.33000183105469
39,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,125.95,92,95,68,97,431.2699890136719,445.0,413.29998779296875,427.44000244140625
40,CFG,Financials,Regional Banks,S&P 500,125.86,92,86,75,70,63.380001068115234,64.12999725341797,62.63999938964844,63.4900016784668
41,EL,Consumer Staples,Personal Care Products,S&P 500,125.74,92,90,82,92,115.66999816894531,116.33999633789062,113.54000091552734,115.20999908447266
42,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,125.62,92,75,78,10,34.25,35.040000915527344,33.36000061035156,33.38999938964844
