ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
FIX,2026-03-05,2026-04-08,2026-04-09,1531.51,1309.3098,-14.51%,1975.9104,1309.3098,PENDING,,,1605.97,72.17,-2.61,2.0,12.74,52.58,93.27,358.05
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,110.04,11.59,-0.1,2.47,4.12,9.02,15.56,24.71
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,20.57,17.25,-0.58,3.31,10.58,14.1,29.39,57.59
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,191.36,5.84,-0.28,-9.24,-12.1,-3.27,2.47,15.82
HUBB,2026-02-27,2026-04-09,2026-04-10,537.17,505.426,-5.91%,600.6579,505.426,PENDING,,,521.71,17.79,-0.99,-2.42,10.71,9.89,22.8,50.69
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,79.375,23.56,-0.4,10.35,15.66,11.37,14.7,84.48
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,310.1,36.04,1.69,5.83,18.2,28.53,54.7,132.02
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,329.96,62.39,1.45,2.17,14.82,57.57,100.17,141.92
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1734.85,42.96,-0.76,0.44,17.11,21.09,69.64,160.91
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,72.77,12.85,0.82,-1.29,0.19,9.72,8.17,21.52
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,306.96,1.0,0.23,-0.84,-5.93,0.18,1.96,-0.64
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,38.49,5.48,0.34,4.22,4.42,11.86,18.61,29.95
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,54.68,85.42,0.77,6.63,1.39,34.75,108.3,104.03
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,133.37,57.13,-0.91,11.26,46.97,64.31,54.87,155.89
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.83,15.17,0.65,-2.8,-0.76,12.78,9.97,39.7
NTRS,2026-02-12,2026-04-16,,,142.0693,,,,PENDING,,,156.77,15.42,0.45,2.71,14.61,8.46,22.93,78.95
ON,2026-03-02,2026-04-16,,,64.357,,,,PENDING,,,79.93,47.61,10.35,16.7,31.08,31.94,61.34,124.4
ORCL,2026-04-09,2026-04-16,,,136.5478,,,,PENDING,,,178.34,-7.94,5.02,29.36,15.69,-7.57,-39.99,33.79
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.22,11.15,0.11,0.0,-0.84,8.19,14.86,31.99
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,131.3,60.91,-0.37,1.09,15.61,46.18,,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,79.65,16.51,0.16,1.66,2.95,15.03,13.26,17.8
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,221.76,15.43,3.53,1.51,18.49,16.25,17.5,0.88
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,51.73,35.58,-1.32,-1.54,12.14,10.78,61.03,57.17
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,95.79,9.25,0.34,-3.97,0.54,5.63,6.38,41.56
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,365.92,89.13,0.26,0.47,22.22,59.03,167.47,397.26
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,150.69,18.25,-0.45,-1.26,5.26,13.46,30.42,139.69
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,63.99,10.04,0.96,-2.19,3.09,6.73,23.14,7.61
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,460.27,18.55,-0.5,0.03,8.21,19.58,8.81,33.37
