ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3582.5,5.63,0.28,1.94,7.21,1.72,-10.61,0.44
BBY,2026-02-20,62.1016,72.3189,72.3189,66.94,1.54,1.84,10.01,5.87,0.29,-12.33,18.59
BBY,2026-02-23,60.8161,72.3189,72.3189,66.94,1.54,1.84,10.01,5.87,0.29,-12.33,18.59
BIIB,2026-03-31,179.9904,202.41,202.41,183.34,4.18,3.38,3.95,-0.04,11.51,28.88,59.03
BIIB,2026-04-06,168.9257,202.41,202.41,183.34,4.18,3.38,3.95,-0.04,11.51,28.88,59.03
CAH,2026-03-06,215.6991,233.0351,233.0351,211.18,3.27,-1.31,-1.4,0.37,-0.36,38.46,58.95
CAH,2026-03-20,206.8217,233.0351,233.0351,211.18,3.27,-1.31,-1.4,0.37,-0.36,38.46,58.95
CAH,2026-03-24,203.7207,233.0351,233.0351,211.18,3.27,-1.31,-1.4,0.37,-0.36,38.46,58.95
CF,2026-04-08,123.1881,141.96,141.96,115.94,50.71,2.89,-4.72,-7.66,34.36,41.24,60.1
CFG,2026-02-12,64.7563,68.79,68.79,65.76,13.37,2.03,1.54,15.27,8.88,38.09,92.23
CFG,2026-02-27,60.103,68.79,68.79,65.76,13.37,2.03,1.54,15.27,8.88,38.09,92.23
CI,2026-03-03,274.7225,296.1684,296.1684,279.92,2.26,0.46,1.74,5.8,3.4,-2.76,-13.23
COP,2026-04-08,124.3542,135.87,135.87,116.45,25.37,0.35,-5.8,-7.59,19.52,36.28,39.46
COP,2026-04-17,112.345,135.87,135.87,116.45,25.37,0.35,-5.8,-7.59,19.52,36.28,39.46
CTRA,2026-04-17,29.439,36.88,36.88,31.42,20.25,1.72,-4.82,-7.32,23.1,41.35,26.79
DAL,2026-03-02,62.5795,76.183,76.183,71.21,2.89,-0.71,6.2,9.54,1.38,18.22,77.59
DAL,2026-03-05,60.368,76.183,76.183,71.21,2.89,-0.71,6.2,9.54,1.38,18.22,77.59
DAL,2026-03-06,58.8245,76.183,76.183,71.21,2.89,-0.71,6.2,9.54,1.38,18.22,77.59
DAL,2026-03-09,57.4467,76.183,76.183,71.21,2.89,-0.71,6.2,9.54,1.38,18.22,77.59
DVN,2026-03-31,49.0084,52.71,52.71,44.94,23.33,1.61,-4.93,-7.89,24.79,41.95,57.35
DVN,2026-04-01,47.9954,52.71,52.71,44.94,23.33,1.61,-4.93,-7.89,24.79,41.95,57.35
DVN,2026-04-08,46.8924,52.71,52.71,44.94,23.33,1.61,-4.93,-7.89,24.79,41.95,57.35
DVN,2026-04-17,42.0864,52.71,52.71,44.94,23.33,1.61,-4.93,-7.89,24.79,41.95,57.35
EOG,2026-04-08,134.4501,150.6999,150.6999,129.16,25.13,0.57,-4.96,-6.24,23.59,23.7,23.58
FANG,2026-04-01,189.0193,204.91,204.91,183.45,22.76,1.76,-2.99,-3.6,21.99,33.26,44.72
FANG,2026-04-08,184.6478,204.91,204.91,183.45,22.76,1.76,-2.99,-3.6,21.99,33.26,44.72
FANG,2026-04-17,170.5977,204.91,204.91,183.45,22.76,1.76,-2.99,-3.6,21.99,33.26,44.72
FAST,2026-04-13,45.6477,49.67,49.67,45.56,14.16,-0.48,-0.52,2.41,4.74,9.75,15.64
FTV,2026-03-06,55.9914,62.3518,62.3518,60.97,10.55,0.74,1.92,9.76,11.06,25.5,25.04
FTV,2026-03-12,54.2549,62.3518,62.3518,60.97,10.55,0.74,1.92,9.76,11.06,25.5,25.04
GD,2026-01-28,343.4637,367.9907,367.9907,332.14,-0.48,-1.23,-2.53,-4.56,-9.17,1.35,22.27
GD,2026-03-19,343.8383,367.9907,367.9907,332.14,-0.48,-1.23,-2.53,-4.56,-9.17,1.35,22.27
GD,2026-03-30,339.131,367.9907,367.9907,332.14,-0.48,-1.23,-2.53,-4.56,-9.17,1.35,22.27
GD,2026-04-10,334.4641,367.9907,367.9907,332.14,-0.48,-1.23,-2.53,-4.56,-9.17,1.35,22.27
GL,2026-03-06,139.4678,152.3511,152.3511,151.1,8.5,-0.5,2.41,9.98,8.98,13.58,25.71
GL,2026-03-09,138.1297,152.3511,152.3511,151.1,8.5,-0.5,2.41,9.98,8.98,13.58,25.71
GM,2026-02-23,78.3623,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GM,2026-02-27,78.0848,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GM,2026-03-02,77.1986,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GM,2026-03-03,75.7088,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GM,2026-03-06,73.8613,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GM,2026-03-09,72.964,87.413,87.413,80.54,-0.72,-0.96,4.83,9.15,-0.11,41.07,83.99
GWW,2026-03-09,1091.9016,1218.63,1218.63,1163.1,15.48,0.01,0.12,11.51,9.04,22.37,19.09
GWW,2026-03-13,1066.0748,1218.63,1218.63,1163.1,15.48,0.01,0.12,11.51,9.04,22.37,19.09
GWW,2026-03-16,1057.5266,1218.63,1218.63,1163.1,15.48,0.01,0.12,11.51,9.04,22.37,19.09
HAL,2026-04-08,36.7708,41.18,41.18,36.68,30.42,-1.27,-5.0,-0.68,13.16,69.99,75.85
HAL,2026-04-17,35.7051,41.18,41.18,36.68,30.42,-1.27,-5.0,-0.68,13.16,69.99,75.85
HAS,2026-03-06,93.0357,106.2475,106.2475,95.38,17.12,-1.82,3.12,4.4,11.41,30.28,90.43
HAS,2026-03-09,91.7231,106.2475,106.2475,95.38,17.12,-1.82,3.12,4.4,11.41,30.28,90.43
HAS,2026-03-27,88.1367,106.2475,106.2475,95.38,17.12,-1.82,3.12,4.4,11.41,30.28,90.43
HSIC,2026-03-19,72.1683,89.29,89.29,79.15,4.72,0.41,4.16,8.9,-1.04,27.6,25.06
JNJ,2026-03-05,238.9669,251.71,251.71,230.69,12.06,-1.49,-3.06,-2.91,6.06,21.48,54.06
JNJ,2026-04-07,237.1738,251.71,251.71,230.69,12.06,-1.49,-3.06,-2.91,6.06,21.48,54.06
JNJ,2026-04-08,236.3918,251.71,251.71,230.69,12.06,-1.49,-3.06,-2.91,6.06,21.48,54.06
JPM,2026-03-27,280.513,324.7381,324.7381,316.99,-0.67,2.16,1.06,10.64,1.97,7.2,40.74
KMI,2026-04-01,32.5258,34.73,34.73,31.94,17.32,-0.25,-0.41,-4.49,15.34,19.86,23.63
KMI,2026-04-08,32.1879,34.73,34.73,31.94,17.32,-0.25,-0.41,-4.49,15.34,19.86,23.63
