Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,496.68,99,99,98,99,1233.3499755859375,1255.0,1136.31005859375,1213.56005859375
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,451.5,99,99,99,99,726.3419799804688,727.0,658.5,675.3900146484375
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,371.08,99,99,99,99,1106.6600341796875,1110.0,1001.3300170898438,1025.3599853515625
4,INTC,Information Technology,Semiconductors,S&P 500,349.61,99,99,92,94,139.6699981689453,140.72000122070312,125.41000366210938,132.8699951171875
5,LITE,Information Technology,Communications Equipment,S&P 500,346.83,99,99,99,99,887.25,899.530029296875,810.8200073242188,861.969970703125
6,DD,Materials,Specialty Chemicals,S&P 500,335.84,99,83,90,88,139.52999877929688,141.22000122070312,135.88999938964844,137.8000030517578
7,MRVL,Information Technology,Semiconductors,S&P 500,284.4,98,98,73,51,291.17498779296875,292.510009765625,263.7200012207031,281.260009765625
8,AMD,Information Technology,Semiconductors,S&P 500,258.49,98,98,86,96,543.9299926757812,550.8800048828125,507.0,532.5700073242188
9,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,254.27,98,98,92,50,414.5400085449219,415.6600036621094,391.1700134277344,409.45001220703125
10,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,251.82,98,97,99,97,452.11859130859375,472.3699951171875,427.0899963378906,471.9599914550781
11,CIEN,Information Technology,Communications Equipment,S&P 500,247.78,98,99,99,99,477.4200134277344,494.5299987792969,451.55999755859375,484.69000244140625
12,COHR,Information Technology,Electronic Components,S&P 500,246.55,97,98,98,98,415.17498779296875,419.0,376.5799865722656,407.25
13,FLEX,Information Technology,Electronic Manufacturing Services,S&P 500,238.7,97,98,82,89,158.61000061035156,165.889892578125,156.39999389648438,161.27999877929688
14,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,237.45,97,96,96,92,637.7349853515625,669.219970703125,609.7000732421875,668.0
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,236.01,97,97,97,97,407.989990234375,407.989990234375,372.29998779296875,401.82000732421875
