Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
19,Specialty Chemicals,Materials,118.08,82,81,78,20,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
20,Data Center REITs,Real Estate,117.75,81,72,16,38,"EQIX,DLR"
21,Apparel Retail,Consumer Discretionary,117.11,80,87,79,66,"ROST,TJX"
22,Integrated Oil & Gas,Energy,116.86,79,92,59,47,"XOM,CVX"
23,Air Freight & Logistics,Industrials,116.31,78,83,92,43,"FDX,CHRW,EXPD,UPS"
24,Oil & Gas Storage & Transportation,Energy,113.55,77,85,24,18,"TRGP,WMB,KMI,OKE"
25,Biotechnology,Health Care,110.36,76,75,76,83,"MRNA,INSM,GILD,BIIB,INCY,REGN,AMGN,ABBV,ALNY,VRTX"
26,Regional Banks,Financials,109.83,75,52,77,46,"CFG,KEY,FITB,MTB,RF,HBAN"
27,Independent Power Producers & Energy Traders,Utilities,109.28,74,59,61,88,"NRG,AES"
28,Pharmaceuticals,Health Care,109.22,73,71,70,32,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
29,Food Retail,Consumer Staples,109.09,72,86,51,71,"CASY,KR"
30,Diversified Banks,Financials,107.96,71,48,71,64,"C,USB,PNC,TFC,BAC,JPM,WFC"
31,Fertilizers & Agricultural Chemicals,Materials,107.76,70,76,31,22,"CF,CTVA,MOS"
32,Rail Transportation,Industrials,107.56,69,61,46,57,"CSX,NSC,UNP"
33,Broadline Retail,Consumer Discretionary,107.11,68,53,62,78,"EBAY,AMZN"
34,Retail REITs,Real Estate,106.76,67,62,38,48,"SPG,KIM,FRT,REG,O"
35,Passenger Airlines,Industrials,106.74,66,56,83,70,"DAL,LUV,UAL"
36,Health Care REITs,Real Estate,106.24,65,69,53,59,"WELL,VTR,DOC"
37,Automobile Manufacturers,Consumer Discretionary,104.93,64,60,90,86,"GM,F,TSLA"
38,Multi-Utilities,Utilities,104.22,63,68,37,61,"NEE,SRE,NI,PCG,CNP,PNW,AEE,D,DTE,CMS,ED,XEL"
39,Hotel & Resort REITs,Real Estate,103.96,62,51,43,36,"HST,VICI"
40,Aerospace & Defense,Industrials,103.83,61,82,82,76,"HWM,HII,RTX,LHX,LMT,GE,NOC,TXT,GD,BA,TDG,AXON"
41,Health Care Distributors,Health Care,103.59,60,73,80,65,"CAH,MCK,HSIC,COR"
42,Electric Utilities,Utilities,103.23,59,67,39,67,"EIX,ETR,AEP,FE,EVRG,LNT,PPL,EXC,DUK,WEC,ES,SO,PEG,VST,CEG"
43,Electronic Equipment & Instruments,Information Technology,102.41,58,42,33,41,"KEYS,TDY,TRMB,ZBRA,ROP"
44,Investment Banking & Brokerage,Financials,102.34,57,54,88,97,"IBKR,GS,MS,SCHW,RJF,HOOD"
45,Industrial Machinery & Supplies & Components,Industrials,102.09,56,50,56,29,"PH,HUBB,NDSN,DOV,IEX,FTV,GWW,SNA,ITW,IR,SWK,XYL,PNR,OTIS"
46,Industrial Gases,Materials,101.69,55,58,17,12,"LIN,APD"
47,Casinos & Gaming,Consumer Discretionary,100.85,54,40,74,60,"LVS,MGM,WYNN"
48,Integrated Telecommunication Services,Communication Services,100.31,53,64,15,44,"VZ,T"
49,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,99.83,52,45,60,56,"MAR,HLT,EXPE,CCL,RCL,ABNB,NCLH,BKNG"
50,Consumer Staples Merchandise Retail,Consumer Staples,99.69,51,74,84,50,"TGT,WMT,DG,COST,DLTR"
51,Health Care Facilities,Health Care,99.54,50,66,67,79,"HCA,UHS"
52,Health Care Services,Health Care,98.9,49,49,29,63,"DVA,DGX,LH,CVS,CI"
53,Industrial Conglomerates,Industrials,97.79,49,55,55,33,"HON,MMM"
54,Multi-line Insurance,Financials,97.71,48,46,45,52,"L,AIZ,AIG"
55,Construction Materials,Materials,97.55,47,33,57,75,"CRH,MLM,VMC"
56,Life & Health Insurance,Financials,97.21,46,29,49,39,"PFG,GL,AFL,MET,PRU"
57,Property & Casualty Insurance,Financials,96.72,45,44,34,34,"TRV,CB,HIG,ALL,CINF,ACGL,WRB,PGR"
58,Consumer Finance,Financials,96.56,44,16,68,74,"SYF,AXP,COF"
59,Tobacco,Consumer Staples,96.52,43,63,52,72,"MO,PM"
60,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,96.35,42,49,69,68,"TPR,RL,LULU,NKE"
61,Self-Storage REITs,Real Estate,96.29,41,41,23,45,"PSA,EXR"
62,--- Reference ---,--- Reference ---,96.26,40,65,22,62,"QQQ,SPY,^VIX"
63,Health Care Supplies,Health Care,96.13,39,36,44,5,"ALGN,WST,COO"
64,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,96.12,38,57,42,42,"MNST,PEP,KO,KDP"
65,Distillers & Vintners,Consumer Staples,96.07,37,15,12,0,"BF.B,STZ"
66,Asset Management & Custody Banks,Financials,95.64,36,23,66,51,"STT,NTRS,BK,IVZ,BEN,BLK,TROW,AMP,BX,APO,KKR,ARES"
67,Building Products,Industrials,94.65,35,32,28,28,"JCI,TT,CARR,AOS,MAS,ALLE,LII,BLDR"
68,Movies & Entertainment,Communication Services,93.49,34,26,26,85,"LYV,TKO,NFLX,DIS,PSKY"
69,Automotive Retail,Consumer Discretionary,92.55,33,28,63,81,"CVNA,ORLY,AZO"
70,Interactive Home Entertainment,Communication Services,91.61,32,47,58,91,"EA,TTWO"
71,Trading Companies & Distributors,Industrials,91.41,31,43,50,77,"FAST,URI"
72,Life Sciences Tools & Services,Health Care,91.33,30,13,75,54,"CRL,MTD,TMO,TECH,WAT,A,DHR,IQV"
73,Telecom Tower REITs,Real Estate,90.29,29,25,10,10,"SBAC,CCI,AMT"
74,Home Improvement Retail,Consumer Discretionary,90.06,28,31,49,37,"LOW,HD"
75,Restaurants,Consumer Discretionary,89.62,27,39,30,17,"SBUX,YUM,DRI,MCD,DPZ,CMG"
76,Environmental & Facilities Services,Industrials,88.09,26,35,32,35,"WM,ROL,RSG,VLTO"
77,Multi-Family Residential REITs,Real Estate,87.37,25,19,13,6,"EQR,ESS,CPT,UDR,AVB,MAA"
78,Paper & Plastic Packaging Products & Materials,Materials,87.03,24,30,25,9,"PKG,SW,AVY,AMCR,IP"
79,Household Products,Consumer Staples,86.67,23,37,7,4,"CHD,CL,CLX,KMB"
80,Other Specialty Retail,Consumer Discretionary,85.91,22,34,65,58,"ULTA,TSCO"
81,Homebuilding,Consumer Discretionary,85.89,21,20,47,31,"PHM,DHI,NVR,LEN"
82,Personal Care Products,Consumer Staples,85.71,20,38,54,25,"PG,KVUE,EL"
83,Financial Exchanges & Data,Financials,85.25,19,27,41,30,"CBOE,CME,NDAQ,ICE,MSCI,MCO,SPGI,COIN,FDS"
84,Publishing,Communication Services,84.89,18,14,18,19,"NWS,NWSA"
85,Internet Services & Infrastructure,Information Technology,83.69,17,22,11,13,"AKAM,VRSN,GDDY"
86,Health Care Equipment,Health Care,83.12,16,17,40,40,"ZBH,BDX,IDXX,EW,GEHC,MDT,SYK,STE,RVTY,RMD,ISRG,DXCM,ABT,BAX,PODD,BSX"
87,Cable & Satellite,Communication Services,82.78,15,24,0,0,"CMCSA,CHTR"
88,Packaged Foods & Meats,Consumer Staples,80.78,14,21,14,7,"TSN,HSY,MDLZ,SJM,KHC,HRL,CAG,MKC,GIS,CPB"
89,Transaction & Payment Processing Services,Financials,77.7,13,11,6,11,"CPAY,XYZ,MA,V,JKHY,GPN,PYPL,FIS,FISV"
90,Diversified Support Services,Industrials,76.98,12,18,20,27,"LDOS,CTAS,CPRT"
91,Managed Health Care,Health Care,76.88,11,5,36,23,"CNC,UNH,ELV,HUM"
92,Distributors,Consumer Discretionary,75.75,10,6,19,21,"GPC,POOL"
93,Insurance Brokers,Financials,75.01,9,9,5,8,"AON,WTW,MRSH,ERIE,AJG,BRO"
94,Systems Software,Information Technology,71.88,8,12,9,53,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
95,Office REITs,Real Estate,71.02,7,3,3,15,"BXP,ARE"
96,Real Estate Services,Real Estate,70.31,6,2,27,49,"CBRE,CSGP"
97,Application Software,Information Technology,70.29,5,10,21,82,"APP,CDNS,PLTR,DDOG,SNPS,ADSK,ORCL,PTC,ADBE,CRM,TYL,FICO,INTU,WDAY"
98,Research & Consulting Services,Industrials,68.53,4,7,4,3,"EFX,VRSK"
99,Advertising,Communication Services,67.25,3,8,1,1,"OMC,TTD"
100,IT Consulting & Other Services,Information Technology,66.65,2,1,48,2,"IBM,CTSH,EPAM,ACN,IT"
101,EDP Services,Technology,66.2,1,4,8,87,"PDD,ZS"
102,Human Resource & Employment Services,Industrials,65.29,0,0,2,14,"PAYX,ADP"
103,Computer Software,Technology,55.45,0,0,0,49,"SHOP,TRI,MSTR,TEAM"
