ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADI,2026-03-03,2026-04-17,2026-04-20,372.001,337.0319,-9.40%,441.9393,337.0319,PENDING,,,412.13,52.86,4.96,-3.88,-1.52,34.49,50.07,78.99
AES,2026-01-20,2026-01-28,2026-01-29,14.8392,13.3271,-10.19%,17.8632,13.3271,PENDING,,,14.67,4.79,0.27,-0.41,1.73,4.44,7.64,36.62
AFL,2026-03-05,2026-06-05,2026-06-08,117.32,109.712,-6.48%,132.536,109.712,PENDING,,,116.45,6.72,-0.56,1.01,0.77,6.77,8.94,16.29
AMAT,2026-05-19,2026-05-26,2026-05-27,461.22,397.6929,-13.77%,588.2742,397.6929,PENDING,,,552.64,115.58,11.19,10.15,28.32,64.06,107.39,220.36
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,156.4,19.36,3.06,-5.79,9.72,16.69,20.27,66.92
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,278.12,14.12,0.58,-1.67,-8.39,-3.65,22.16,1.31
ARES,2026-06-03,2026-06-11,,,122.0398,,,,PENDING,,,132.82,-16.71,3.51,1.78,7.41,39.51,-23.1,-18.57
AVB,2026-05-21,2026-06-04,2026-06-05,188.77,180.6542,-4.30%,205.0016,180.6542,PENDING,,,184.36,2.81,-1.2,-2.55,-1.42,8.99,7.31,-7.89
BBY,2026-02-20,2026-05-28,2026-05-29,74.0,62.1016,-16.08%,97.7969,62.1016,PENDING,,,77.1,16.95,1.93,8.61,34.79,25.04,8.39,8.73
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,31.81,35.1,2.15,-0.5,0.41,35.78,39.46,53.84
BIIB,2026-03-31,2026-05-13,2026-05-14,200.25,179.9904,-10.12%,240.7692,179.9904,PENDING,,,199.96,13.62,2.94,1.79,0.3,8.14,13.72,47.58
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,63.48,40.39,0.73,-3.98,-2.7,13.94,34.06,65.24
BNY,2026-04-29,2026-05-21,2026-05-22,139.59,130.9471,-6.19%,156.8758,130.9471,PENDING,,,142.09,23.43,1.67,-1.34,6.48,21.8,23.6,60.84
CARR,2026-03-06,2026-06-04,2026-06-05,67.66,57.9185,-14.40%,87.1431,57.9185,PENDING,,,69.74,33.02,2.6,1.75,6.38,23.9,33.02,-1.37
CB,2026-01-13,2026-02-04,2026-02-05,329.0287,298.8554,-9.17%,389.3754,298.8554,PENDING,,,327.93,5.38,-0.8,4.27,1.83,-0.2,9.19,15.29
CCI,2026-05-13,2026-06-04,2026-06-05,93.9,87.4259,-6.89%,106.8481,87.4259,PENDING,,,92.04,4.86,-1.43,-1.87,0.59,8.22,4.54,-3.51
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,350.85,16.59,0.53,-1.77,3.7,9.11,16.84,0.07
CPT,2026-03-06,2026-06-04,2026-06-05,111.6,104.6474,-6.23%,125.5052,104.6474,PENDING,,,114.44,5.1,-0.75,2.17,8.75,13.71,14.92,0.86
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,66.69,16.19,-0.12,0.29,7.05,7.19,16.45,25.22
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,81.83,18.54,7.01,2.92,16.03,41.61,22.04,60.24
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,218.53,12.46,2.23,2.37,1.09,7.49,15.51,21.81
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,33.63,47.02,-1.78,-3.33,-13.84,-9.6,48.74,15.27
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,203.83,79.41,2.66,6.07,1.64,33.17,74.71,46.52
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,280.59,9.46,-1.42,-1.41,4.45,12.82,13.57,1.38
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,109.89,20.32,-0.53,0.56,-2.69,5.71,19.29,37.09
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,85.76,0.6,-0.26,-1.93,7.56,1.36,2.98,13.14
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,236.64,-17.63,-4.99,-7.21,10.13,16.8,-16.88,-43.45
FTV,2026-03-06,2026-06-09,2026-06-10,62.59,55.9914,-10.54%,75.7873,55.9914,PENDING,,,59.84,8.5,-0.37,-2.65,-0.71,9.14,11.62,9.66
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,165.1,18.56,1.59,6.99,6.58,19.25,24.59,38.65
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5517,-11.39%,1200.5974,866.5517,PENDING,,,1035.64,18.96,3.43,-5.21,9.97,32.09,19.29,71.82
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1313.96,30.73,-0.28,1.91,6.11,21.66,37.6,22.12
HAL,2026-04-08,2026-04-29,2026-04-30,41.2246,36.615,-11.18%,50.4439,36.615,PENDING,,,39.76,41.98,0.08,-3.54,-4.25,14.61,40.39,87.05
