ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3589.99,5.85,-0.45,1.51,7.06,-2.22,-9.54,0.58
BBY,2026-02-20,62.1016,72.3189,72.3189,63.53,-3.63,-4.6,0.22,0.76,-3.1,-19.33,8.05
BBY,2026-02-23,60.8161,72.3189,72.3189,63.53,-3.63,-4.6,0.22,0.76,-3.1,-19.33,8.05
BIIB,2026-03-31,179.9904,202.41,202.41,190.07,8.0,2.22,5.28,3.5,10.11,29.63,63.16
BIIB,2026-04-06,168.9257,202.41,202.41,190.07,8.0,2.22,5.28,3.5,10.11,29.63,63.16
CF,2026-04-08,123.1881,141.96,141.96,122.46,59.19,0.95,1.37,1.9,34.02,47.56,66.79
CFG,2026-02-12,64.7563,68.79,68.79,65.16,12.34,-0.21,-0.05,12.38,2.43,31.66,95.83
CFG,2026-02-27,60.103,68.79,68.79,65.16,12.34,-0.21,-0.05,12.38,2.43,31.66,95.83
CI,2026-03-03,274.7225,296.1684,296.1684,274.7,0.36,-0.72,2.26,5.05,0.47,-9.48,-13.63
COP,2026-04-08,124.3542,135.87,135.87,122.6,31.99,1.95,3.09,-3.61,27.18,43.24,44.83
COP,2026-04-17,112.345,135.87,135.87,122.6,31.99,1.95,3.09,-3.61,27.18,43.24,44.83
CTRA,2026-04-17,29.439,36.88,36.88,32.93,26.03,3.39,4.21,-2.57,24.0,42.83,37.28
DAL,2026-03-02,62.5795,76.183,76.183,68.41,-1.16,-2.58,-4.97,5.04,-0.51,11.09,75.45
DAL,2026-03-05,60.368,76.183,76.183,68.41,-1.16,-2.58,-4.97,5.04,-0.51,11.09,75.45
DAL,2026-03-06,58.8245,76.183,76.183,68.41,-1.16,-2.58,-4.97,5.04,-0.51,11.09,75.45
DAL,2026-03-09,57.4467,76.183,76.183,68.41,-1.16,-2.58,-4.97,5.04,-0.51,11.09,75.45
DVN,2026-03-31,49.0084,52.71,52.71,47.12,29.31,3.33,4.18,-2.83,25.47,49.3,63.98
DVN,2026-04-01,47.9954,52.71,52.71,47.12,29.31,3.33,4.18,-2.83,25.47,49.3,63.98
DVN,2026-04-08,46.8924,52.71,52.71,47.12,29.31,3.33,4.18,-2.83,25.47,49.3,63.98
DVN,2026-04-17,42.0864,52.71,52.71,47.12,29.31,3.33,4.18,-2.83,25.47,49.3,63.98
EOG,2026-04-08,134.4501,150.6999,150.6999,133.01,28.86,0.44,1.25,-4.04,24.06,27.18,26.25
FANG,2026-04-01,189.0193,204.91,204.91,193.87,29.73,2.14,4.3,1.09,27.47,39.08,50.48
