ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,68.04,18.54,-0.54,0.19,1.46,15.73,15.54,31.13
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,85.92,24.47,2.07,3.44,15.92,35.79,23.9,82.82
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,229.4,18.05,2.61,5.51,9.0,9.84,17.51,31.93
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,30.79,34.61,-2.96,-9.04,-14.25,-15.13,36.42,13.69
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,209.68,84.56,0.85,0.49,6.51,40.43,77.06,54.41
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,276.28,7.78,0.94,-2.63,0.45,16.27,7.46,1.18
ETN,2026-05-05,2026-06-22,,,403.1771,,,,PENDING,,,435.78,37.62,3.32,11.34,14.77,22.47,38.8,31.65
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,112.2,22.85,0.98,0.98,0.24,12.93,23.66,42.2
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,85.88,0.74,-1.69,0.9,3.51,4.1,1.23,16.09
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,218.62,-23.9,-1.21,-9.35,-1.79,4.98,-25.43,-47.69
FTV,2026-03-06,2026-06-09,2026-06-10,62.59,55.9914,-10.54%,75.7873,55.9914,PENDING,,,61.67,11.82,1.05,2.54,4.47,11.68,11.76,17.6
GE,2026-04-21,2026-06-16,2026-06-17,352.11,286.1246,-18.74%,484.0807,286.1246,PENDING,,,355.12,15.46,-0.7,5.91,18.31,23.83,21.86,51.34
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,172.05,23.55,0.76,3.17,11.39,26.06,24.55,44.95
GNRC,2026-06-05,2026-06-22,,,256.1006,,,,PENDING,,,295.54,116.72,5.87,12.65,20.54,48.28,104.07,135.45
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5517,-11.39%,1200.5974,866.5517,PENDING,,,1106.37,27.09,0.89,4.1,13.15,36.6,28.06,77.67
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1341.42,33.46,-1.76,1.94,7.83,29.0,32.02,29.77
HBAN,2026-05-12,2026-06-12,2026-06-15,17.5912,15.4764,-12.02%,21.8207,15.4764,PENDING,,,17.05,0.17,1.13,-1.8,8.75,14.01,-1.23,12.46
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,342.93,19.5,-1.69,-0.87,5.93,17.26,17.15,38.81
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,25.13,43.25,0.48,0.96,12.69,36.55,39.44,68.66
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,280.36,36.89,0.97,5.93,7.33,21.31,46.79,65.07
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,96.82,50.87,0.85,6.62,15.67,48.03,55.36,84.92
INTC,2026-06-01,2026-06-18,2026-06-22,139.205,106.7823,-23.29%,204.0504,106.7823,PENDING,,,140.94,281.95,5.19,13.14,18.48,221.27,290.96,555.84
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,273.48,41.27,0.83,-5.49,4.03,37.04,41.44,98.63
JBL,2026-06-05,2026-06-12,2026-06-15,398.11,352.8672,-11.36%,488.5955,352.8672,PENDING,,,377.24,65.53,1.44,-1.97,9.3,48.77,74.5,84.57
JPM,2026-03-27,2026-06-16,2026-06-17,332.18,280.513,-15.55%,435.514,280.513,PENDING,,,331.48,3.87,1.92,3.35,9.77,16.27,6.25,23.35
KEY,2026-05-11,2026-06-11,2026-06-12,22.57,21.058,-6.70%,25.594,21.058,PENDING,,,22.83,12.81,1.06,0.57,7.69,18.78,11.94,48.63
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,373.34,83.74,2.66,6.46,9.14,34.52,88.05,133.13
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,516.71,21.97,0.89,-1.31,2.31,6.19,23.14,14.16
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4372,-14.54%,1496.1256,990.4372,PENDING,,,1102.08,2.9,0.32,-2.73,8.17,21.76,6.15,41.38
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,170.56,19.69,-0.4,-1.13,3.72,14.59,25.03,15.04
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,132.13,-2.62,-0.28,-4.89,1.44,9.82,-1.33,-7.2
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,384.19,24.32,-3.03,-4.56,4.11,20.39,24.39,50.5
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,59.51,11.51,-1.01,-5.52,-3.77,6.79,12.56,-7.32
MET,2026-02-05,2026-05-20,2026-05-21,82.91,74.576,-10.05%,99.5779,74.576,PENDING,,,87.56,12.57,2.31,-1.44,6.12,28.69,7.67,14.82
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,247.29,53.4,1.8,-6.18,-4.29,6.75,42.97,50.6
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,59.345,101.24,-7.22,18.9,23.33,15.5,94.51,133.64
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.3858,81.0305,-10.35%,109.0964,81.0305,PENDING,,,82.61,-14.37,0.45,-7.16,-7.89,-3.98,-11.25,-3.14
NDSN,2026-05-19,2026-06-09,2026-06-10,289.1108,270.1006,-6.58%,327.1313,270.1006,PENDING,,,295.06,23.45,-0.29,2.67,7.13,12.62,24.67,40.0
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,175.56,29.85,2.0,0.7,6.28,29.94,28.73,61.78
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,323.24,49.69,3.18,6.03,4.22,69.78,45.55,55.78
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,175.07,-9.63,-5.0,-4.92,-6.96,17.37,-1.3,-16.14
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.08,4.1,-0.52,-4.31,-2.75,-5.47,3.52,12.36
PG,2026-06-01,2026-06-16,2026-06-17,152.38,139.9998,-8.12%,177.1404,139.9998,PENDING,,,147.68,4.56,-1.8,-1.29,3.68,3.13,1.38,-3.86
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,234.71,14.18,1.15,-1.24,8.25,17.25,13.33,38.42
Q,2026-05-19,2026-06-22,,,141.7226,,,,PENDING,,,175.64,115.36,3.94,16.59,14.83,63.33,130.58,
RL,2026-05-11,2026-06-12,2026-06-15,413.93,341.7352,-17.44%,558.3195,341.7352,PENDING,,,410.92,16.53,-0.51,1.72,24.81,24.91,12.95,55.23
STX,2026-06-09,2026-06-15,2026-06-16,1044.03,822.6336,-21.21%,1486.8229,822.6336,PENDING,,,1094.04,297.96,2.22,17.51,45.66,166.5,295.76,743.98
TGT,2026-05-07,2026-06-11,2026-06-12,133.45,124.2851,-6.87%,151.7798,124.2851,PENDING,,,129.73,35.33,-0.77,-4.07,6.05,15.62,34.17,42.35
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,264.51,44.8,2.29,-2.97,-2.28,11.97,46.5,59.79
TROW,2026-02-03,2026-06-11,2026-06-12,107.8064,99.2168,-7.97%,124.9856,99.2168,PENDING,,,107.99,8.34,0.32,-0.32,7.32,26.8,6.75,23.33
TRV,2026-05-13,2026-06-22,,,291.3658,,,,PENDING,,,310.61,7.92,0.91,2.02,1.61,5.16,7.48,19.12
UAL,2026-03-06,2026-06-15,2026-06-16,120.87,91.6805,-24.15%,179.2491,91.6805,PENDING,,,118.68,6.13,0.3,2.74,21.08,31.94,7.63,59.73
WAB,2026-05-19,2026-06-22,,,254.5308,,,,PENDING,,,276.75,29.97,1.07,4.36,6.93,17.38,30.81,38.5
