,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
30,CTSH,True,59,78,4,41,0,2,81.55495862799123,0.0,76.27707938191301,84.18000030517578,-1.2087768928101843,23.68091259171842,10.679483194056617,8.211546431952886
42,EA,True,82,2,36,51,0,15,203.70824574142983,0.0,167.44368452812424,204.0,0.10305055242448831,1.7140146954672202,33.92058270031801,43.9948921848619
99,WBD,True,65,8,23,32,0,16,27.63438750127212,0.0,17.873625756687648,28.579999923706055,-0.5913046131963315,39.210905834489154,111.70370313856337,184.3781032964962
116,ALGN,True,77,45,6,31,0,4,163.091022111544,0.0,193.43853620270235,168.72999572753906,5.932946396701312,24.45050409262596,-16.544662261355942,-27.315414762138985
128,AME,True,66,17,39,45,0,18,212.15148963725508,0.0,184.30785611499218,220.74000549316406,7.035838658889812,19.543649941064515,23.216921711642044,17.766808089677337
159,BMY,True,58,2,19,36,0,5,53.78860014858466,0.0,42.41863268772014,54.650001525878906,1.163257737421544,24.56823133905086,14.539921318100117,0.5618226757971918
179,CNC,True,59,13,39,27,0,23,43.42561610745839,0.0,35.726900256330886,46.09000015258789,15.36920969309305,27.956689524843558,72.23467772187593,-27.45159603622143
206,CTVA,True,52,42,12,28,0,5,68.22936763614427,0.0,71.6560218206617,71.69999694824219,6.871368105512861,13.897015492003126,-1.4405847790691881,15.878454318027774
210,CMI,True,59,13,73,37,0,48,558.9947318896654,0.0,421.78976149057763,571.780029296875,10.110151948475085,40.75418526877943,58.013878775519636,59.350178196480165
212,DHR,True,80,27,19,36,0,9,229.4203410767447,0.0,202.53217906589975,235.00999450683594,3.212728949910553,7.902489077419764,16.242332301224756,-3.1508211194591103
226,DOV,True,66,33,7,35,0,4,198.4988338125301,0.0,175.1113902172796,206.7100067138672,3.6088478799414485,23.673368109053552,11.388428023323332,5.140373075546063
231,DD,True,60,12,6,31,0,2,41.89074654468941,0.0,32.05679742735703,44.13999938964844,6.412728728947087,33.022568931308214,42.50704219801311,38.84696420654954
255,EXPD,True,57,30,31,39,0,19,157.8955933723418,0.0,120.71191068487236,159.2100067138672,4.045224329222076,34.937126579239354,36.98128399305273,43.47368879165068
262,FDX,True,61,11,34,44,0,14,300.5417832244596,0.0,233.76826923130517,304.2099914550781,3.9039527028611665,27.71783813439136,30.112353024290456,15.152866717356162
271,FOX,True,61,13,7,33,0,1,64.78668816100785,0.0,54.19138380199446,65.52999877929688,1.5181962528387138,24.842820887505386,27.416440680317006,44.60749523307729
290,HAS,True,63,32,18,25,0,10,83.84564110198272,0.0,78.12891077967248,88.68000030517578,8.729773123726407,19.084545620424308,20.311152789982994,61.081460124302026
300,HST,True,53,5,6,21,0,3,18.089600141081473,0.0,15.859986653265464,18.700000762939453,2.3340253239550495,13.48112607625037,17.383602190640094,14.584665931378362
306,HII,True,197,5,22,96,0,15,392.2393684470367,0.0,191.11049711239986,418.5799865722656,18.403484832671698,48.225181196147446,60.44430438545668,108.79352881477043
368,TAP,True,52,10,8,22,0,3,47.603286334158305,0.0,45.14130767632514,49.349998474121094,6.015036053601784,7.027883676145661,-1.0451720227398347,-6.730406530887212
388,NUE,True,61,34,11,32,0,5,171.5679130112751,0.0,141.7802208972005,181.64999389648438,10.963937368636763,33.38408927757709,29.399033144291938,51.20868942779468
398,PH,True,63,26,25,36,0,13,912.6388959530354,0.0,744.8612670173146,927.989990234375,4.683748000884609,25.439612801975592,27.7660387715217,38.925430020240974
448,LUV,True,51,12,3,30,0,1,41.27823118256576,0.0,31.488679407817386,41.95000076293945,-0.253707240475026,24.801054340216286,27.388190980677713,34.54492110996913
451,STLD,True,113,21,29,44,0,18,169.71933848677452,0.0,129.712671001209,181.32000732421875,3.465897751941413,22.409564087389576,43.900280383615794,49.68572013415422
484,UPS,True,65,7,5,34,0,3,105.11748298029966,0.0,82.256579956161,107.9800033569336,7.19745831270337,26.15653739618361,9.169808680713547,-12.937131184091877
