ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
EQIX,2026-03-09,2026-04-01,2026-04-02,989.8,920.4643,-7.01%,1128.4714,920.4643,PENDING,,,1030.24,35.2,-0.13,2.99,5.84,32.48,29.68,42.44
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4277,-17.39%,537.4144,329.4277,PENDING,,,403.0,26.92,0.64,11.6,13.27,26.1,7.32,61.77
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,116.47,26.84,-0.83,1.37,12.18,28.56,22.1,51.45
FAST,2026-03-20,2026-04-09,2026-04-10,49.265,43.6922,-11.31%,60.4106,43.6922,PENDING,,,49.17,23.2,0.14,6.2,5.54,18.28,4.52,41.02
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,289.81,13.54,-1.62,-4.46,0.1,7.57,-15.4,19.99
FIX,2026-03-05,2026-04-08,2026-04-09,1531.51,1309.3098,-14.51%,1975.9104,1309.3098,PENDING,,,1592.84,70.76,1.17,12.39,13.18,64.04,88.8,411.62
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,202.31,11.9,-4.05,-1.88,-7.13,10.22,4.93,31.06
HUBB,2026-02-27,2026-04-09,2026-04-10,537.17,505.426,-5.91%,600.6579,505.426,PENDING,,,536.01,21.02,0.25,8.45,12.14,16.62,28.49,70.92
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,299.5,31.39,2.21,11.52,17.24,35.07,45.12,149.25
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,324.18,59.55,0.38,11.31,14.04,56.86,88.28,153.34
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1737.28,43.16,0.58,14.53,18.59,31.33,63.98,191.98
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,73.1,13.36,-0.84,0.34,3.23,12.42,9.4,28.34
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,305.68,0.58,-1.25,-0.48,-6.01,-0.48,5.04,4.31
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,50.96,72.8,-0.62,3.58,-8.95,50.5,82.52,106.82
MRVL,2026-02-03,2026-04-01,2026-04-02,102.3,75.2423,-26.45%,156.4154,75.2423,PENDING,,,128.49,51.31,7.14,19.96,42.07,54.08,39.1,157.68
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,94.08,17.99,-0.42,1.0,2.64,19.16,13.47,51.11
NOC,2025-11-10,2026-01-12,2026-01-13,637.1194,555.0568,-12.88%,801.2447,555.0568,PENDING,,,673.73,18.53,-2.44,-4.1,-8.11,14.4,6.38,39.15
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.92,9.92,-1.1,-4.94,-1.39,8.23,8.46,32.21
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,130.65,60.11,0.59,12.12,12.37,46.07,,
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,223.75,16.46,2.42,9.66,19.47,24.21,20.74,9.67
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,51.92,36.08,-1.18,5.02,7.78,17.55,54.96,67.47
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8345,86.8494,PENDING,,,98.82,12.71,-0.93,-0.38,7.24,13.04,7.36,59.66
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,367.99,90.2,1.04,18.86,21.86,70.19,154.79,443.49
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,150.3,17.95,-1.52,6.44,3.36,12.87,29.47,151.61
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,65.64,12.88,0.34,1.56,9.75,15.34,27.35,17.89
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,465.71,19.95,1.22,9.05,7.7,23.38,9.49,48.76
VRT,2025-11-07,2026-02-11,2026-02-12,243.892,169.8939,-30.34%,391.888,169.8939,PENDING,,,295.11,82.2,2.6,12.94,10.04,83.59,76.42,369.75
