ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,126.31,11.21,-0.63,-2.52,-5.52,-4.71,6.41,26.29
ALB,2026-05-19,165.8772,221.0,221.0,168.34,19.31,-2.0,-5.14,-11.72,0.24,31.9,210.94
AMP,2026-05-21,450.3206,485.2877,485.2877,440.93,-9.48,-1.0,-0.51,-5.9,-5.62,-2.43,-12.41
ARES,2026-06-03,122.0398,131.7,131.7,123.1,-22.8,-4.04,-2.75,2.6,7.37,-21.27,-23.72
AVB,2026-05-21,180.6542,188.01,188.01,183.19,2.16,-0.1,-1.63,0.41,4.0,4.09,-8.12
CCI,2026-05-13,87.4259,92.81,92.81,88.62,0.97,-1.45,-2.48,-1.73,-1.56,2.59,-7.1
CCI,2026-05-15,85.855,92.81,92.81,88.62,0.97,-1.45,-2.48,-1.73,-1.56,2.59,-7.1
CF,2026-04-08,122.6872,141.3828,141.3828,116.6,52.19,2.75,0.22,-7.0,11.81,47.5,28.11
CF,2026-05-07,113.4321,141.3828,141.3828,116.6,52.19,2.75,0.22,-7.0,11.81,47.5,28.11
CF,2026-05-27,113.8447,141.3828,141.3828,116.6,52.19,2.75,0.22,-7.0,11.81,47.5,28.11
CF,2026-05-29,111.5084,141.3828,141.3828,116.6,52.19,2.75,0.22,-7.0,11.81,47.5,28.11
CMI,2026-05-19,650.1552,715.8317,715.8317,682.33,34.54,1.44,2.17,4.22,19.23,38.42,118.53
CMI,2026-05-21,634.4179,715.8317,715.8317,682.33,34.54,1.44,2.17,4.22,19.23,38.42,118.53
DASH,2026-05-13,148.3942,191.17,191.17,154.58,-31.75,-1.51,-1.9,-10.42,-13.04,-24.81,-27.36
DIS,2026-06-03,99.3203,110.48,110.48,99.39,-12.64,-1.99,-4.6,-1.9,-3.54,-6.28,-11.03
EIX,2026-04-13,71.832,76.22,76.22,70.86,21.25,-0.08,-1.12,2.7,-2.94,25.19,35.43
EIX,2026-05-18,67.8271,76.22,76.22,70.86,21.25,-0.08,-1.12,2.7,-2.94,25.19,35.43
EME,2026-05-19,853.6502,951.96,951.96,839.54,37.38,1.48,-1.84,-7.77,13.37,38.28,79.14
EME,2026-05-21,841.0484,951.96,951.96,839.54,37.38,1.48,-1.84,-7.77,13.37,38.28,79.14
EME,2026-05-29,822.7026,951.96,951.96,839.54,37.38,1.48,-1.84,-7.77,13.37,38.28,79.14
EME,2026-06-01,814.3289,951.96,951.96,839.54,37.38,1.48,-1.84,-7.77,13.37,38.28,79.14
EOG,2026-04-08,134.4501,150.6999,150.6999,141.5,37.09,2.11,5.36,-0.08,11.56,31.22,31.62
EOG,2026-05-07,129.2493,150.6999,150.6999,141.5,37.09,2.11,5.36,-0.08,11.56,31.22,31.62
EOG,2026-05-27,133.0017,150.6999,150.6999,141.5,37.09,2.11,5.36,-0.08,11.56,31.22,31.62
EQIX,2026-04-28,1066.1319,1123.1251,1123.1251,1077.0,42.04,0.49,0.63,-0.08,11.69,48.41,23.7
EQIX,2026-04-30,1051.3736,1123.1251,1123.1251,1077.0,42.04,0.49,0.63,-0.08,11.69,48.41,23.7
ETN,2026-05-05,403.1771,434.23,434.23,421.21,33.02,0.86,3.65,-0.02,19.53,24.72,33.63
EW,2026-01-12,82.5827,87.89,87.89,86.0,0.88,-1.89,-0.59,3.2,0.92,0.86,10.12
FANG,2026-05-06,192.2517,213.3366,213.3366,210.59,41.7,4.05,9.2,-0.91,20.54,36.41,57.01
FANG,2026-05-07,186.9795,213.3366,213.3366,210.59,41.7,4.05,9.2,-0.91,20.54,36.41,57.01
FTV,2026-03-06,55.9914,62.3518,62.3518,60.6,9.88,0.73,1.15,0.87,4.6,14.96,14.85
FTV,2026-03-12,54.2549,62.3518,62.3518,60.6,9.88,0.73,1.15,0.87,4.6,14.96,14.85
FTV,2026-04-30,59.478,62.3518,62.3518,60.6,9.88,0.73,1.15,0.87,4.6,14.96,14.85
GM,2026-02-23,78.3623,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-02-27,78.0848,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-03-02,77.1986,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-03-03,75.7088,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-03-06,73.8613,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-03-09,72.964,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
GM,2026-05-19,71.8851,87.413,87.413,81.7,0.71,-0.04,-2.88,7.93,4.19,12.48,73.06
INTC,2026-06-01,106.7823,132.75,132.75,112.71,205.45,4.43,-7.44,17.68,147.28,181.7,470.97
KR,2026-04-01,69.6666,76.1787,76.1787,61.23,-0.99,-0.54,-5.35,-8.88,-9.47,-8.42,-8.35
KR,2026-04-08,70.2149,76.1787,76.1787,61.23,-0.99,-0.54,-5.35,-8.88,-9.47,-8.42,-8.35
KR,2026-05-11,64.17,76.1787,76.1787,61.23,-0.99,-0.54,-5.35,-8.88,-9.47,-8.42,-8.35
KR,2026-05-12,63.7399,76.1787,76.1787,61.23,-0.99,-0.54,-5.35,-8.88,-9.47,-8.42,-8.35
KR,2026-05-29,62.0215,76.1787,76.1787,61.23,-0.99,-0.54,-5.35,-8.88,-9.47,-8.42,-8.35
LYB,2026-04-08,72.486,83.071,83.071,67.3,58.96,-0.01,0.49,-10.57,9.83,43.63,33.17
LYB,2026-05-29,65.8417,83.071,83.071,67.3,58.96,-0.01,0.49,-10.57,9.83,43.63,33.17
NDSN,2026-05-19,270.8659,290.02,290.02,289.45,20.76,0.6,0.25,3.22,0.67,23.96,38.32
ORLY,2026-05-26,88.7981,100.63,100.63,87.38,-4.2,1.33,-1.84,-7.02,-7.31,-13.69,-4.38
PCG,2026-05-18,15.8475,18.92,18.92,16.85,5.15,1.69,1.94,3.95,-10.5,7.01,2.16
PG,2026-06-01,139.9998,152.42,152.42,140.19,-0.74,-0.45,-4.95,-2.25,-10.77,-3.52,-14.04
PWR,2026-06-01,686.5495,788.75,788.75,715.67,69.64,1.36,-2.45,-5.5,25.94,58.33,107.32
Q,2026-05-19,141.7226,171.4337,171.4337,155.0,90.05,-0.48,-2.53,9.94,29.2,99.97,
RCL,2026-03-02,292.7417,354.5014,354.5014,286.42,3.24,-1.51,4.09,10.38,0.26,8.38,10.96
RCL,2026-03-06,270.4017,354.5014,354.5014,286.42,3.24,-1.51,4.09,10.38,0.26,8.38,10.96
RCL,2026-03-09,263.126,354.5014,354.5014,286.42,3.24,-1.51,4.09,10.38,0.26,8.38,10.96
RCL,2026-05-20,232.6394,354.5014,354.5014,286.42,3.24,-1.51,4.09,10.38,0.26,8.38,10.96
RL,2026-05-11,341.7352,393.41,393.41,359.43,1.92,-1.12,-4.47,1.45,0.17,-1.24,31.79
RL,2026-05-12,335.7641,393.41,393.41,359.43,1.92,-1.12,-4.47,1.45,0.17,-1.24,31.79
RL,2026-05-13,329.853,393.41,393.41,359.43,1.92,-1.12,-4.47,1.45,0.17,-1.24,31.79
SATS,2026-05-22,122.8942,147.25,147.25,120.92,11.24,-2.13,-1.26,0.48,6.04,65.64,564.03
TDY,2026-05-19,603.0221,687.0,687.0,618.02,21.01,-0.13,0.9,-3.07,-9.48,25.47,25.04
TRI,2026-04-09,82.7503,110.7889,110.7889,83.43,-34.79,-3.36,1.53,-12.21,-18.57,-35.44,-56.09
TRI,2026-04-10,81.3678,110.7889,110.7889,83.43,-34.79,-3.36,1.53,-12.21,-18.57,-35.44,-56.09
TRI,2026-05-14,78.0558,110.7889,110.7889,83.43,-34.79,-3.36,1.53,-12.21,-18.57,-35.44,-56.09
TROW,2026-06-03,101.981,106.93,106.93,104.01,3.11,-0.29,-0.47,0.9,14.75,5.18,18.96
TSLA,2026-05-19,396.6596,453.4,453.4,423.7,-5.79,-0.01,-3.78,7.95,4.38,-1.5,23.64
TTD,2026-05-08,22.3794,32.9,32.9,20.56,-45.84,-2.56,-7.76,-14.69,-18.32,-48.05,-72.5
TTD,2026-05-11,21.1181,32.9,32.9,20.56,-45.84,-2.56,-7.76,-14.69,-18.32,-48.05,-72.5
TTD,2026-05-13,20.0563,32.9,32.9,20.56,-45.84,-2.56,-7.76,-14.69,-18.32,-48.05,-72.5
TTWO,2026-05-22,221.148,246.25,246.25,215.8,-15.71,-2.96,-1.22,-4.17,0.01,-13.45,-5.18
VRT,2026-05-18,332.154,379.935,379.935,331.44,104.63,-0.91,3.65,0.14,31.93,84.98,203.81
VRT,2026-05-19,321.1809,379.935,379.935,331.44,104.63,-0.91,3.65,0.14,31.93,84.98,203.81
VRTX,2026-04-29,419.921,507.92,507.92,428.34,-5.52,0.76,-2.03,-0.35,-10.37,0.64,-3.84
VRTX,2026-05-05,415.1394,507.92,507.92,428.34,-5.52,0.76,-2.03,-0.35,-10.37,0.64,-3.84
VRTX,2026-06-03,421.4353,507.92,507.92,428.34,-5.52,0.76,-2.03,-0.35,-10.37,0.64,-3.84
WAB,2026-05-19,254.5308,275.5049,275.5049,262.78,23.41,-0.65,0.76,0.34,0.89,26.25,30.91
WAB,2026-06-01,253.502,275.5049,275.5049,262.78,23.41,-0.65,0.76,0.34,0.89,26.25,30.91
XOM,2026-04-01,159.4434,175.2207,175.2207,152.53,28.46,1.99,3.13,-0.08,2.5,32.55,52.73
XOM,2026-04-08,153.8505,175.2207,175.2207,152.53,28.46,1.99,3.13,-0.08,2.5,32.55,52.73
