,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,50,17,4,0,10,0,0.0,683.0556806032728,0.0
1,QQQ,False,39,5,6,0,0,0,0.0,614.2135705605082,0.0
2,^VIX,True,50,35,82,16,0,14,19.821370885478547,0.0,17.658234485655967
3,ADBE,False,13,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,True,5,34,13,0,0,8,191.8384336806722,0.0,232.74630608282013
5,ABNB,False,13,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,True,5,50,3,2,0,0,302.14577983720864,0.0,378.6680159209362
7,GOOGL,False,37,23,11,0,13,0,0.0,324.56078763565057,0.0
8,GOOG,False,37,21,13,0,12,0,0.0,325.15407120266553,0.0
9,AMZN,False,8,12,30,0,3,0,0.0,205.56130207329682,0.0
10,AEP,False,9,44,29,0,32,0,0.0,130.08113245694472,0.0
11,AMGN,False,19,39,2,0,19,0,0.0,370.43719893999946,0.0
12,ADI,False,21,38,12,0,33,0,0.0,339.0428608737648,0.0
13,AAPL,False,33,8,30,0,5,0,0.0,263.16344649775573,0.0
14,AMAT,False,4,2,12,0,0,0,0.0,335.5871766360976,0.0
15,APP,False,10,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,11,8,18,5,0,12,124.22285898368195,0.0,120.76192594304771
17,ASML,False,22,39,10,0,26,0,0.0,1434.0678907159147,0.0
18,TEAM,False,6,12,25,0,2,0,0.0,72.03954237476532,0.0
19,ADSK,False,6,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,14,5,26,0,2,0,0.0,209.23303588379795,0.0
21,AXON,False,6,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,9,11,40,6,0,33,58.370038269090166,0.0,62.0701082939698
23,BKNG,False,3,16,34,0,6,0,0.0,4130.011742785784,0.0
24,AVGO,False,8,9,57,0,2,0,0.0,314.1514474496848,0.0
25,CDNS,False,43,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,16,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,14,23,7,0,8,0,0.0,193.88108843765912,0.0
28,CSCO,False,2,3,28,0,1,0,0.0,77.51590536649063,0.0
29,CCEP,False,19,31,25,0,28,0,0.0,104.41063370810626,0.0
30,CTSH,False,40,65,78,0,43,0,0.0,81.49819214048132,0.0
31,CMCSA,False,14,59,65,0,28,0,0.0,30.478523783002096,0.0
32,CEG,False,15,17,26,0,14,0,0.0,300.87172712740704,0.0
33,CPRT,False,41,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,160,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,False,9,48,21,0,20,0,0.0,974.8410282834402,0.0
36,CRWD,False,8,11,72,0,6,0,0.0,412.40058996567956,0.0
37,CSX,True,1,18,30,0,0,25,38.693636705811684,0.0,41.263739547427875
38,DDOG,False,3,15,9,0,10,0,0.0,120.76558967362132,0.0
39,DXCM,False,16,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,True,45,27,24,30,0,15,190.1317021663077,0.0,151.77734832744633
41,DASH,False,56,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,True,5,36,87,3,0,51,201.30118880126744,0.0,203.51568971023192
43,EXC,False,9,24,6,0,19,0,0.0,48.21902308428721,0.0
44,FAST,True,1,8,47,0,0,15,43.82076650999289,0.0,44.64769450404502
45,FER,False,21,39,8,0,24,0,0.0,71.07302714100001,0.0
46,FTNT,False,6,13,8,0,8,0,0.0,80.5474326345005,0.0
47,GEHC,False,21,18,11,0,9,0,0.0,79.53552125304513,0.0
48,GILD,False,24,25,11,0,16,0,0.0,144.57565153021588,0.0
49,HON,False,18,55,18,0,37,0,0.0,236.90473908690248,0.0
