ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,126.77,11.61,-1.84,2.41,-3.09,-3.16,9.03,28.51
AMP,2026-05-21,450.3206,485.2877,485.2877,449.38,-7.75,-1.16,0.5,-2.06,-2.27,-4.59,-10.43
ARES,2026-06-03,122.0398,131.7,131.7,126.87,-20.44,0.97,-1.45,3.02,18.14,-20.63,-22.86
CMI,2026-05-19,650.1552,715.8317,715.8317,672.68,32.64,3.3,4.53,-1.18,22.65,32.56,111.52
CMI,2026-05-21,634.4179,715.8317,715.8317,672.68,32.64,3.3,4.53,-1.18,22.65,32.56,111.52
CRWD,2026-06-04,678.6519,785.66,785.66,658.79,40.54,-1.82,-15.77,30.27,51.75,28.39,42.31
DASH,2026-05-13,148.3942,191.17,191.17,152.49,-32.67,-2.75,-7.46,-11.01,-13.65,-31.06,-29.35
DIS,2026-06-03,99.3203,110.48,110.48,98.87,-13.1,-0.84,-3.87,-9.01,-2.74,-5.62,-11.17
EIX,2026-04-13,71.832,76.22,76.22,70.84,21.21,-3.4,2.53,3.31,1.36,26.41,39.91
EIX,2026-05-18,67.8271,76.22,76.22,70.84,21.21,-3.4,2.53,3.31,1.36,26.41,39.91
EME,2026-05-19,853.6502,951.96,951.96,823.79,34.8,0.78,-0.86,-10.85,14.6,29.8,70.51
EME,2026-05-21,841.0484,951.96,951.96,823.79,34.8,0.78,-0.86,-10.85,14.6,29.8,70.51
EME,2026-05-29,822.7026,951.96,951.96,823.79,34.8,0.78,-0.86,-10.85,14.6,29.8,70.51
EME,2026-06-01,814.3289,951.96,951.96,823.79,34.8,0.78,-0.86,-10.85,14.6,29.8,70.51
EOG,2026-04-08,134.4501,150.6999,150.6999,140.15,35.78,1.72,2.58,7.07,7.27,27.13,30.73
EOG,2026-05-07,129.2493,150.6999,150.6999,140.15,35.78,1.72,2.58,7.07,7.27,27.13,30.73
EOG,2026-05-27,133.0017,150.6999,150.6999,140.15,35.78,1.72,2.58,7.07,7.27,27.13,30.73
EQIX,2026-04-28,1066.1319,1123.1251,1123.1251,1062.74,40.16,-1.68,1.14,0.12,13.03,47.89,19.47
EQIX,2026-04-30,1051.3736,1123.1251,1123.1251,1062.74,40.16,-1.68,1.14,0.12,13.03,47.89,19.47
ETN,2026-05-05,403.1771,434.23,434.23,403.14,27.32,1.82,0.76,1.28,14.59,19.65,24.91
EW,2026-01-12,82.5827,87.44,87.44,85.85,0.7,-0.13,-2.62,3.73,1.89,0.08,10.39
F,2026-06-05,14.7877,17.78,17.78,15.0,17.02,0.67,-9.8,24.71,24.6,16.85,55.84
FANG,2026-05-06,192.2517,213.3366,213.3366,198.195,33.36,2.89,-0.42,4.64,8.98,25.68,47.92
FANG,2026-05-07,186.9795,213.3366,213.3366,198.195,33.36,2.89,-0.42,4.64,8.98,25.68,47.92
FTV,2026-03-06,55.9914,62.3518,62.3518,61.16,10.9,-0.2,4.16,0.43,8.65,14.7,13.49
FTV,2026-03-12,54.2549,62.3518,62.3518,61.16,10.9,-0.2,4.16,0.43,8.65,14.7,13.49
FTV,2026-04-30,59.478,62.3518,62.3518,61.16,10.9,-0.2,4.16,0.43,8.65,14.7,13.49
GM,2026-02-23,78.1928,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-02-27,77.9159,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-03-02,77.0316,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-03-03,75.545,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-03-06,73.7015,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-03-09,72.8062,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GM,2026-05-19,71.7296,87.224,87.224,83.77,3.48,2.02,1.54,7.07,12.4,11.99,79.48
GNRC,2026-06-05,256.1006,294.18,294.18,265.89,94.98,1.66,-1.25,-0.32,28.38,62.88,110.47
JBL,2026-06-05,352.8672,384.7,384.7,363.95,59.7,3.03,1.11,4.13,47.11,66.49,111.09
KR,2026-04-01,69.6666,76.1787,76.1787,62.96,1.81,-0.96,2.34,-4.7,-13.74,0.74,-2.97
KR,2026-04-08,70.2149,76.1787,76.1787,62.96,1.81,-0.96,2.34,-4.7,-13.74,0.74,-2.97
KR,2026-05-11,64.17,76.1787,76.1787,62.96,1.81,-0.96,2.34,-4.7,-13.74,0.74,-2.97
KR,2026-05-12,63.7399,76.1787,76.1787,62.96,1.81,-0.96,2.34,-4.7,-13.74,0.74,-2.97
KR,2026-05-29,62.0215,76.1787,76.1787,62.96,1.81,-0.96,2.34,-4.7,-13.74,0.74,-2.97
LYB,2026-04-08,72.486,83.071,83.071,64.43,52.18,-0.11,-4.04,-8.96,-2.57,52.67,24.83
