,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
30,CTSH,True,62,78,4,43,0,2,81.9129102977922,0.0,76.27707565996066,83.30000305175781,-2.6527949645460955,22.945513022263476,12.183392132622261,4.347895064702913
34,CSGP,False,117,47,24,0,33,0,0.0,91.26566967368528,0.0,65.19999694824219,-2.7010970456448637,-16.53866531501771,-31.792029034320862,-14.704349992374599
42,EA,True,85,2,36,51,0,15,203.7082457414279,0.0,167.44368452812415,203.94000244140625,-0.4150548721093781,1.810890633869615,38.2747648522073,73.79056418492983
71,NFLX,False,67,10,19,0,4,0,0.0,117.75870061128927,0.0,84.63999938964844,-10.405421513745509,-22.672125421623786,-27.580129890451076,-12.91195836454059
80,PYPL,False,74,5,48,0,3,0,0.0,69.0784075452633,0.0,54.08000183105469,-9.821576237712438,-22.839827831298535,-24.135724815577557,-39.932378341307604
85,ROP,False,66,11,26,0,1,0,0.0,496.60310632405117,0.0,360.3699951171875,-19.901466478395903,-22.12964526684498,-35.760324280615535,-32.988737826172326
89,SBUX,True,53,8,9,21,0,7,92.21819829159342,0.0,82.66262141098106,95.16000366210938,11.847674675737288,9.891629167737875,3.7864614415793154,-2.3330941934101683
91,TMUS,False,107,25,8,0,12,0,0.0,249.17860246992808,0.0,186.25,-7.338308457711443,-15.18363498210884,-21.491146457801637,-14.575329634467948
95,TRI,False,62,10,49,0,8,0,0.0,155.98075404262173,0.0,117.27999877929688,-11.958567023262521,-27.45963736151518,-40.96018278076064,-27.71017185672283
99,WBD,True,68,8,23,32,0,16,27.63438750127212,0.0,17.873625756687648,27.979999542236328,-2.8472212380096975,32.98478291218763,113.26219349310624,166.73022071242474
101,WDAY,False,56,36,1,0,13,0,0.0,230.77432998218723,0.0,189.1199951171875,-14.309017792356709,-20.840487121393178,-21.078332736472703,-28.417870409108794
103,ZS,False,51,15,12,0,7,0,0.0,315.9215262231083,0.0,213.9499969482422,-7.188099521564292,-34.437530796495444,-26.24194451475821,11.875125916522682
114,ALB,True,53,5,28,33,0,15,175.4616446108616,0.0,88.58160994575465,184.3300018310547,22.878480488614905,92.12962436496555,159.62220381359472,111.93380048443761
116,ALGN,True,80,45,6,31,0,4,163.091022111544,0.0,193.43853620270235,164.9199981689453,4.135886376021588,21.57759350494119,-19.867839208349015,-28.23949485986905
128,AME,True,69,17,39,48,0,18,213.36556843852753,0.0,184.30785611499212,222.49000549316406,6.7354323581055215,19.323558708470284,24.72118416954774,21.10719300614942
148,BDX,True,53,10,19,26,0,5,198.34987761913973,0.0,184.2247951511857,201.9199981689453,2.84724509028473,8.543119609202973,11.921504401703356,-17.053313673054003
159,BMY,True,61,2,19,36,0,5,53.78860014859991,0.0,42.41863273987172,54.619998931884766,1.1447308023718703,27.369162285831912,19.558384882290355,-5.314802727944235
206,CTVA,True,55,42,12,31,0,5,69.53738460897559,0.0,71.6560210568498,73.05000305175781,8.318505941967732,14.571265219733501,0.7458179396981963,14.471033800350543
210,CMI,True,62,13,73,38,0,48,559.0220353424538,0.0,421.7897614905749,577.8599853515625,11.315301045399895,37.83192937823806,59.22765407299392,68.96667204745373
214,DVA,False,61,2,58,0,0,0,0.0,125.34466659684325,0.0,105.87999725341797,-7.106515059619787,-18.270941907182515,-27.469516130802468,-39.67982795547872
222,DG,True,53,9,11,35,0,5,142.59820696702673,0.0,101.30296003797997,145.0399932861328,5.672209561652269,41.732582503147675,37.145188331606754,102.23366032453029
226,DOV,True,69,33,7,38,0,4,199.63820372612457,0.0,175.11138828216818,206.0,2.922811032680416,16.080536774255677,12.56189567067772,6.313990190749771
231,DD,True,63,12,6,34,0,2,42.74736922308998,0.0,32.05679742735725,44.630001068115234,8.16772390614291,31.739200346275343,45.0586577220651,42.146378066897014
255,EXPD,True,60,30,31,39,0,19,157.8955933723418,0.0,120.71191068487241,160.07000732421875,5.143195972497697,34.486796052603744,40.58488743832612,40.496121016049244
262,FDX,True,64,11,34,44,0,14,300.54178322445773,0.0,233.76826919144213,314.6499938964844,6.182299515527117,27.865608334637564,35.70797868122228,14.408733565144214
290,HAS,True,66,32,18,28,0,10,85.85374642065261,0.0,78.12891082459805,89.875,8.860226087355091,16.16090738087096,19.934804053274647,59.138121442471295
300,HST,True,56,5,6,23,0,3,18.092079229576616,0.0,15.859986653266294,18.440000534057617,1.9509504775191886,12.979308080150002,16.81802685219247,13.714975984624514
306,HII,True,200,5,22,97,0,15,393.46992897269826,0.0,191.1105014165028,425.3900146484375,21.14886473185589,41.624165064241616,64.61115000288146,114.46928116099635
361,MRK,True,53,6,24,32,0,11,106.55478759123642,0.0,84.60844994103337,106.9000015258789,0.11238316908961989,22.51554594041037,31.766506270279947,13.251794868686135
368,TAP,True,55,10,8,22,0,3,47.603286334158284,0.0,45.1413076763252,47.7400016784668,2.843609568266977,6.555147263543837,-3.800703748333102,-12.607747190317237
387,NRG,False,53,9,5,0,3,0,0.0,164.59044488078302,0.0,155.11000061035156,-3.5865266641829723,-9.897366578324574,-2.471726959300733,61.27021472205277
388,NUE,True,64,34,11,34,0,5,172.12801397854122,0.0,141.78022089557064,173.17999267578125,4.460753277374996,20.540007897560276,24.05834943882284,44.29993573615729
398,PH,True,66,26,25,36,0,13,912.6388959530353,0.0,744.8612670173021,916.27001953125,3.1742637936818223,18.60956257959164,25.252882924156523,39.59650811779202
399,PAYC,False,124,7,29,0,4,0,0.0,227.2828030793655,0.0,139.64999389648438,-12.941842336313558,-30.097021381121426,-40.95661475633359,-33.94219587927176
451,STLD,True,116,21,29,45,0,18,169.71933848677446,0.0,129.71267100119587,174.3800048828125,-0.32412499247732074,10.676685787523063,37.6436803413436,44.994796859287334
476,TYL,False,117,8,15,0,4,0,0.0,565.3071000048424,0.0,419.1199951171875,-9.096430543418876,-17.66785897001345,-24.141177354355204,-30.995424322858266
493,VTRS,True,53,3,13,38,0,7,12.436293401956839,0.0,10.058544416437428,12.970000267028809,5.275978801181813,25.916722572946817,44.390418486008336,19.343040873055536
