Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,177.55,99,98,98,71,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,149.61,98,96,97,97,"GLW,APH"
3,"Technology Hardware, Storage & Peripherals",Information Technology,143.93,97,95,95,83,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
4,Broadcasting,Communication Services,138.34,96,97,96,78,"WBD,FOXA,FOX"
5,Air Freight & Logistics,Industrials,132.54,95,83,78,25,"CHRW,FDX,EXPD,UPS"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,131.44,94,88,81,60,"CAT,CMI,PCAR,WAB"
7,Passenger Airlines,Industrials,126.83,93,92,58,75,"LUV,DAL,UAL"
8,Construction & Engineering,Industrials,126.08,92,93,93,96,"FIX,EME,PWR,J"
9,Steel,Materials,125.97,91,89,75,30,"STLD,NUE"
10,Oil & Gas Equipment & Services,Energy,125.32,90,81,69,11,"HAL,SLB,BKR"
11,Semiconductors,Information Technology,124.23,89,87,90,62,"MU,INTC,AMD,MPWR,ADI,MCHP,TXN,FSLR,ON,AVGO,NVDA,NXPI,QCOM,MRVL,SWKS,ARM"
12,Cargo Ground Transportation,Industrials,121.94,88,72,34,4,"JBHT,ODFL"
13,Agricultural Products & Services,Consumer Staples,121.19,87,64,76,57,"BG,ADM"
14,Automobile Manufacturers,Consumer Discretionary,120.21,86,91,92,68,"GM,F,TSLA"
15,Regional Banks,Financials,117.94,85,73,53,54,"CFG,KEY,FITB,RF,MTB,HBAN"
16,Specialty Chemicals,Materials,117.06,84,60,38,14,"ALB,DD,PPG,ECL,LYB,SHW,IFF"
17,Integrated Oil & Gas,Energy,116.35,83,57,54,31,"XOM,CVX"
18,Interactive Media & Services,Communication Services,115.27,82,85,84,85,"GOOGL,GOOG,META,MTCH"
19,Consumer Staples Merchandise Retail,Consumer Staples,114.88,81,75,43,77,"DG,DLTR,WMT,TGT,COST"
20,Electronic Manufacturing Services,Information Technology,113.86,80,90,91,98,"JBL,TEL"
21,Diversified Banks,Financials,112.64,79,84,74,67,"C,USB,PNC,TFC,BAC,WFC,JPM"
22,Biotechnology,Health Care,112.43,78,77,83,63,"MRNA,INSM,GILD,BIIB,INCY,REGN,AMGN,ABBV,VRTX,ALNY"
23,Oil & Gas Refining & Marketing,Energy,111.96,77,71,82,22,"VLO,PSX,MPC"
24,Independent Power Producers & Energy Traders,Utilities,111.78,76,82,89,88,"AES,NRG"
25,Aerospace & Defense,Industrials,111.53,75,76,77,86,"HII,LHX,LMT,RTX,NOC,HWM,GE,GD,BA,TXT,TDG,AXON"
26,Other Specialty Retail,Consumer Discretionary,111.04,74,58,63,89,"ULTA,TSCO"
27,Apparel Retail,Consumer Discretionary,110.27,73,79,73,49,"ROST,TJX"
28,Pharmaceuticals,Health Care,109.78,72,61,48,19,"VTRS,JNJ,MRK,LLY,BMY,PFE,ZTS"
29,Health Care Distributors,Health Care,109.66,71,80,86,51,"CAH,COR,MCK,HSIC"
30,Investment Banking & Brokerage,Financials,109.47,70,94,94,99,"GS,MS,IBKR,SCHW,HOOD,RJF"
31,Electrical Components & Equipment,Industrials,108.35,69,59,67,72,"ROK,AME,EMR,GNRC,ETN"
32,Health Care Facilities,Health Care,107.37,68,74,85,27,"HCA,UHS"
