Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,199.21,99,99,99,99,"SNDK,DELL,STX,HPE,WDC,NTAP,HPQ,AAPL,SMCI"
2,Oil & Gas Refining & Marketing,Energy,172.8,99,96,81,93,"VLO,MPC,PSX"
3,Systems Software,Information Technology,135.6,98,91,79,7,"CRWD,PANW,FTNT,GEN,MSFT,NOW"
4,Biotechnology,Health Care,131.77,97,79,57,70,"MRNA,INCY,BIIB,ABBV,REGN,GILD,AMGN,VRTX,ALNY"
5,Communications Equipment,Information Technology,130.23,96,97,95,99,"LITE,FFIV,ANET,CIEN,CSCO,MSI"
6,Semiconductors,Information Technology,124.97,95,94,97,76,"MU,INTC,AMD,MRVL,SWKS,ARM,ALAB,TXN,ADI,NVDA,QCOM,ON,MPWR,MCHP,AVGO,NXPI,FSLR"
7,Steel,Materials,123.46,94,93,92,73,"NUE,STLD"
8,Managed Health Care,Health Care,123.31,93,90,88,5,"CNC,HUM,ELV,UNH"
9,Integrated Oil & Gas,Energy,119.32,92,75,43,89,"CVX,XOM"
10,Life Sciences Tools & Services,Health Care,118.27,91,87,30,22,"CRL,IQV,TECH,TMO,WAT,A,DHR,MTD"
11,Health Care Technology,Health Care,117.97,90,67,10,8,"VEEV,SOLV"
12,Semiconductor Materials & Equipment,Information Technology,116.46,89,98,99,97,"TER,AMAT,LRCX,KLAC,Q"
13,Oil & Gas Exploration & Production,Energy,113.96,88,61,32,88,"APA,COP,OXY,DVN,FANG,EOG,TPL,EQT,EXE"
14,Agricultural Products & Services,Consumer Staples,113.25,87,59,78,90,"ADM,BG"
15,Electronic Components,Information Technology,113.05,86,95,96,98,"COHR,GLW,APH"
16,Computer Services,Technology,110.89,85,99,98,92,"NBIS,CRWV"
17,Fertilizers & Agricultural Chemicals,Materials,108.98,84,28,27,77,"CF,CTVA,MOS"
18,Health Care Services,Health Care,108.76,83,60,72,50,"DGX,DVA,LH,CVS,CI"
19,Oil & Gas Storage & Transportation,Energy,108.47,82,70,66,83,"TRGP,OKE,WMB,KMI"
20,Life & Health Insurance,Financials,107.89,81,78,71,34,"PFG,MET,GL,PRU,AFL"
21,Pharmaceuticals,Health Care,107.77,80,63,52,72,"MRK,VTRS,JNJ,BMY,LLY,PFE,ZTS"
22,Cargo Ground Transportation,Industrials,107.27,79,88,89,80,"JBHT,ODFL"
23,Rail Transportation,Industrials,106.83,78,77,65,60,"CSX,UNP,NSC"
24,Oil & Gas Equipment & Services,Energy,106.8,77,73,80,91,"SLB,HAL,BKR"
25,Human Resource & Employment Services,Industrials,106.42,76,57,13,2,"ADP,PAYX"
26,Electronic Equipment & Instruments,Information Technology,106.4,75,86,61,56,"ZBRA,KEYS,TDY,ROP"
27,Publishing,Communication Services,105.91,74,49,20,14,"NWSA,NWS"
28,Health Care REITs,Real Estate,105.61,73,68,62,64,"WELL,DOC,VTR"
29,Broadcasting,Communication Services,105.23,72,72,33,74,"FOXA,FOX,WBD"
30,Construction & Engineering,Industrials,104.93,71,89,91,94,"FIX,PWR,J,EME"
31,Air Freight & Logistics,Industrials,104.63,70,69,84,79,"EXPD,FDX,UPS,CHRW"
32,Tobacco,Consumer Staples,104.28,69,30,53,55,"PM,MO"
33,Diversified Banks,Financials,103.93,68,80,69,49,"USB,C,BAC,PNC,JPM,TFC,WFC"
