ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3489.29,2.88,-1.33,-1.66,1.44,0.48,-13.97,-5.2
BBY,2026-02-20,62.1016,72.3189,72.3189,64.67,-1.91,2.02,0.22,4.85,-1.54,-13.84,10.62
BBY,2026-02-23,60.8161,72.3189,72.3189,64.67,-1.91,2.02,0.22,4.85,-1.54,-13.84,10.62
BIIB,2026-03-31,179.9904,202.41,202.41,176.02,0.02,-2.5,-0.62,-5.0,3.96,21.13,47.59
BIIB,2026-04-06,168.9257,202.41,202.41,176.02,0.02,-2.5,-0.62,-5.0,3.96,21.13,47.59
CAH,2026-03-06,215.6991,233.0351,233.0351,213.1,4.21,0.6,-1.25,-1.27,0.03,38.89,59.89
CAH,2026-03-20,206.8217,233.0351,233.0351,213.1,4.21,0.6,-1.25,-1.27,0.03,38.89,59.89
CAH,2026-03-24,203.7207,233.0351,233.0351,213.1,4.21,0.6,-1.25,-1.27,0.03,38.89,59.89
CF,2026-04-08,123.1881,141.96,141.96,124.71,62.11,3.23,4.46,1.15,47.41,45.42,76.23
CFG,2026-02-12,64.7563,68.79,68.79,64.41,11.05,-1.2,-0.86,12.82,8.23,26.35,87.59
CFG,2026-02-27,60.103,68.79,68.79,64.41,11.05,-1.2,-0.86,12.82,8.23,26.35,87.59
CI,2026-03-03,274.7225,296.1684,296.1684,276.37,0.97,2.88,-0.75,4.9,2.54,-7.51,-14.27
COP,2026-04-08,124.3542,135.87,135.87,121.57,30.88,2.23,-1.54,-1.06,22.1,40.24,45.44
DAL,2026-03-02,62.5795,76.183,76.183,69.89,0.98,-2.92,3.04,7.81,2.32,14.73,75.56
DAL,2026-03-05,60.368,76.183,76.183,69.89,0.98,-2.92,3.04,7.81,2.32,14.73,75.56
DAL,2026-03-06,58.8245,76.183,76.183,69.89,0.98,-2.92,3.04,7.81,2.32,14.73,75.56
DAL,2026-03-09,57.4467,76.183,76.183,69.89,0.98,-2.92,3.04,7.81,2.32,14.73,75.56
DVN,2026-03-31,49.0084,52.71,52.71,45.78,25.63,1.22,-4.39,-3.46,21.36,41.59,63.47
DVN,2026-04-01,47.9954,52.71,52.71,45.78,25.63,1.22,-4.39,-3.46,21.36,41.59,63.47
DVN,2026-04-08,46.8924,52.71,52.71,45.78,25.63,1.22,-4.39,-3.46,21.36,41.59,63.47
EOG,2026-04-08,135.494,151.87,151.87,134.07,28.89,1.27,-1.84,-1.22,22.22,25.23,29.17
FANG,2026-04-01,189.0193,204.91,204.91,186.65,24.9,0.42,0.18,-0.3,22.14,33.3,50.22
FANG,2026-04-08,184.6478,204.91,204.91,186.65,24.9,0.42,0.18,-0.3,22.14,33.3,50.22
FAST,2026-04-13,45.6477,49.67,49.67,44.72,12.05,0.72,-8.92,-2.63,6.01,5.73,12.32
FCX,2026-03-03,62.8703,69.5967,69.5967,68.28,35.07,-0.61,2.98,17.8,13.67,64.04,105.58
FCX,2026-03-06,58.7407,69.5967,69.5967,68.28,35.07,-0.61,2.98,17.8,13.67,64.04,105.58
FCX,2026-03-09,56.9551,69.5967,69.5967,68.28,35.07,-0.61,2.98,17.8,13.67,64.04,105.58
FCX,2026-03-19,51.3998,69.5967,69.5967,68.28,35.07,-0.61,2.98,17.8,13.67,64.04,105.58
FTV,2026-03-06,55.9914,62.3518,62.3518,59.65,8.16,0.47,-0.96,6.82,7.09,21.93,20.46
FTV,2026-03-12,54.2549,62.3518,62.3518,59.65,8.16,0.47,-0.96,6.82,7.09,21.93,20.46
GD,2026-01-28,343.4637,367.9907,367.9907,334.92,0.35,-1.17,-2.16,-5.56,-7.69,0.7,22.35
GD,2026-03-19,343.8383,367.9907,367.9907,334.92,0.35,-1.17,-2.16,-5.56,-7.69,0.7,22.35
GD,2026-03-30,339.131,367.9907,367.9907,334.92,0.35,-1.17,-2.16,-5.56,-7.69,0.7,22.35
GD,2026-04-10,334.4641,367.9907,367.9907,334.92,0.35,-1.17,-2.16,-5.56,-7.69,0.7,22.35
GL,2026-03-06,139.4678,152.3511,152.3511,149.68,7.48,0.4,1.55,7.4,5.35,7.48,24.52
GL,2026-03-09,138.1297,152.3511,152.3511,149.68,7.48,0.4,1.55,7.4,5.35,7.48,24.52
GM,2026-02-23,78.3623,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GM,2026-02-27,78.0848,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GM,2026-03-02,77.1986,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GM,2026-03-03,75.7088,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GM,2026-03-06,73.8613,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GM,2026-03-09,72.964,87.413,87.413,78.05,-3.79,0.35,1.72,5.42,-3.69,37.17,74.67
GWW,2026-03-09,1091.9016,1218.63,1218.63,1133.52,12.55,-0.86,-3.3,6.38,7.82,18.61,14.33
GWW,2026-03-13,1066.0748,1218.63,1218.63,1133.52,12.55,-0.86,-3.3,6.38,7.82,18.61,14.33
GWW,2026-03-16,1057.5266,1218.63,1218.63,1133.52,12.55,-0.86,-3.3,6.38,7.82,18.61,14.33
HAL,2026-04-08,36.7708,41.18,41.18,38.15,35.65,1.62,1.22,7.04,16.03,71.92,84.45
HAS,2026-03-06,93.0357,106.2475,106.2475,93.35,14.63,-0.62,0.31,0.08,10.04,29.71,81.24
HAS,2026-03-09,91.7231,106.2475,106.2475,93.35,14.63,-0.62,0.31,0.08,10.04,29.71,81.24
HAS,2026-03-27,88.1367,106.2475,106.2475,93.35,14.63,-0.62,0.31,0.08,10.04,29.71,81.24
HLT,2026-03-06,292.0818,333.7024,333.7024,330.38,15.07,0.45,2.44,9.65,10.13,23.22,57.57
HSIC,2026-03-19,72.1683,89.29,89.29,77.21,2.16,-0.27,2.1,3.13,1.25,21.8,17.68
JNJ,2026-03-05,238.9669,251.71,251.71,234.54,13.93,-1.73,-2.81,-1.5,7.89,24.33,56.18
JNJ,2026-04-07,237.1738,251.71,251.71,234.54,13.93,-1.73,-2.81,-1.5,7.89,24.33,56.18
JNJ,2026-04-08,236.3918,251.71,251.71,234.54,13.93,-1.73,-2.81,-1.5,7.89,24.33,56.18
JPM,2026-03-27,280.513,324.7381,324.7381,309.95,-2.88,1.31,-0.12,8.59,1.19,3.6,34.62
KMI,2026-04-01,32.5258,34.73,34.73,31.79,16.76,0.28,-3.58,-4.45,16.59,18.86,23.74
KMI,2026-04-08,32.1879,34.73,34.73,31.79,16.76,0.28,-3.58,-4.45,16.59,18.86,23.74
KMI,2026-04-13,31.7478,34.73,34.73,31.79,16.76,0.28,-3.58,-4.45,16.59,18.86,23.74
KMI,2026-04-14,31.5865,34.73,34.73,31.79,16.76,0.28,-3.58,-4.45,16.59,18.86,23.74
KR,2026-04-01,70.0336,76.58,76.58,67.77,9.01,1.71,-3.67,-8.57,9.05,-0.95,0.11
KR,2026-04-08,70.5848,76.58,76.58,67.77,9.01,1.71,-3.67,-8.57,9.05,-0.95,0.11
LIN,2026-03-24,475.4228,508.9405,508.9405,499.22,17.47,0.26,-0.81,1.05,13.85,9.47,13.43
LIN,2026-04-08,484.0209,508.9405,508.9405,499.22,17.47,0.26,-0.81,1.05,13.85,9.47,13.43
LYB,2026-04-08,73.2442,83.94,83.94,75.29,75.99,2.95,4.18,5.74,46.55,68.02,43.19
LYV,2026-04-15,155.5255,168.55,168.55,160.59,12.69,3.06,-1.88,3.06,9.41,5.08,25.07
MAR,2026-03-06,319.3706,369.2865,369.2865,362.42,17.04,-0.36,2.69,10.74,13.59,35.83,63.7
MAR,2026-03-09,312.748,369.2865,369.2865,362.42,17.04,-0.36,2.69,10.74,13.59,35.83,63.7
MET,2026-02-05,75.1475,83.2534,83.2534,77.09,-1.64,-0.55,3.27,11.24,-1.28,-5.65,8.82
MET,2026-02-27,71.7939,83.2534,83.2534,77.09,-1.64,-0.55,3.27,11.24,-1.28,-5.65,8.82
MET,2026-03-27,67.358,83.2534,83.2534,77.09,-1.64,-0.55,3.27,11.24,-1.28,-5.65,8.82
MPC,2026-04-08,229.9609,255.77,255.77,226.24,39.81,1.44,1.22,-3.01,25.56,24.79,85.1
MPC,2026-04-09,223.2002,255.77,255.77,226.24,39.81,1.44,1.22,-3.01,25.56,24.79,85.1
MPC,2026-04-10,217.8074,255.77,255.77,226.24,39.81,1.44,1.22,-3.01,25.56,24.79,85.1
NUE,2026-02-13,180.7145,196.2307,196.2307,191.85,18.02,1.19,4.27,18.77,11.73,39.46,75.74
NUE,2026-03-09,164.981,196.2307,196.2307,191.85,18.02,1.19,4.27,18.77,11.73,39.46,75.74
NUE,2026-03-19,156.561,196.2307,196.2307,191.85,18.02,1.19,4.27,18.77,11.73,39.46,75.74
OMC,2026-03-20,74.231,86.3088,86.3088,78.76,-1.49,1.64,5.18,0.47,-0.79,2.27,6.95
OMC,2026-04-09,73.9039,86.3088,86.3088,78.76,-1.49,1.64,5.18,0.47,-0.79,2.27,6.95
OXY,2026-04-08,58.9217,67.45,67.45,56.87,38.96,1.86,-2.84,-1.49,28.93,35.93,53.3
PCAR,2026-03-09,117.283,131.5375,131.5375,124.37,13.87,0.72,-2.11,7.74,4.78,33.22,42.45
PCAR,2026-03-20,110.9441,131.5375,131.5375,124.37,13.87,0.72,-2.11,7.74,4.78,33.22,42.45
RCL,2026-03-02,292.7417,354.5014,354.5014,265.95,-4.14,-5.8,-3.6,-4.3,-4.28,-14.52,40.68
RCL,2026-03-06,270.4017,354.5014,354.5014,265.95,-4.14,-5.8,-3.6,-4.3,-4.28,-14.52,40.68
RCL,2026-03-09,263.126,354.5014,354.5014,265.95,-4.14,-5.8,-3.6,-4.3,-4.28,-14.52,40.68
REGN,2026-01-13,744.8827,820.1234,820.1234,746.0,-3.24,-1.05,-2.85,-1.72,-0.96,30.6,31.35
REGN,2026-03-19,728.5025,820.1234,820.1234,746.0,-3.24,-1.05,-2.85,-1.72,-0.96,30.6,31.35
RF,2026-02-12,29.3498,30.8732,30.8732,27.92,4.02,0.25,-0.82,9.71,0.17,13.22,51.03
RL,2026-03-02,350.1765,388.0851,388.0851,369.7,4.84,0.09,-4.01,6.16,2.16,16.9,85.39
RL,2026-03-03,343.128,388.0851,388.0851,369.7,4.84,0.09,-4.01,6.16,2.16,16.9,85.39
RL,2026-03-09,329.8619,388.0851,388.0851,369.7,4.84,0.09,-4.01,6.16,2.16,16.9,85.39
RSG,2026-03-10,219.6496,232.7588,232.7588,209.66,-0.5,-0.57,-3.38,-6.46,-0.34,-6.06,-13.68
RSG,2026-03-25,211.6572,232.7588,232.7588,209.66,-0.5,-0.57,-3.38,-6.46,-0.34,-6.06,-13.68
RSG,2026-04-14,209.0731,232.7588,232.7588,209.66,-0.5,-0.57,-3.38,-6.46,-0.34,-6.06,-13.68
SHW,2026-03-02,347.6112,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SHW,2026-03-03,342.1798,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SHW,2026-03-05,333.4382,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SHW,2026-03-06,328.1466,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SHW,2026-03-09,322.1271,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SHW,2026-03-19,304.9858,376.9365,376.9365,333.34,3.1,1.37,-0.71,3.94,-5.72,-0.12,-1.38
SNA,2026-03-09,366.2202,390.05,390.05,366.86,7.14,-0.31,-4.41,-0.15,1.87,10.36,11.86
STLD,2026-02-13,188.3959,207.8268,207.8268,195.75,15.88,0.84,3.03,13.74,14.96,33.99,67.07
STLD,2026-03-09,176.8177,207.8268,207.8268,195.75,15.88,0.84,3.03,13.74,14.96,33.99,67.07
STLD,2026-03-19,161.7184,207.8268,207.8268,195.75,15.88,0.84,3.03,13.74,14.96,33.99,67.07
TGT,2026-04-13,117.8345,126.0,126.0,123.91,28.05,0.85,-0.1,6.12,13.98,42.48,36.91
TRGP,2026-04-08,239.9167,253.87,253.87,239.81,30.63,0.44,-2.02,-0.43,31.86,61.33,49.0
TRI,2026-04-09,84.6632,113.35,113.35,93.07,-28.9,0.69,9.66,-2.56,-26.32,-39.11,-46.24
TRI,2026-04-10,83.2488,113.35,113.35,93.07,-28.9,0.69,9.66,-2.56,-26.32,-39.11,-46.24
