,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
16,ARM,True,2,53,24,0,0,14,104.77222675686147,0.0,159.74462063407955,116.06999969482422,2.4538783271523945,-29.955950158614602,-27.451718413883313,-35.491577602644256
30,CTSH,True,59,78,4,41,0,2,81.55495862799123,0.0,76.27707938191301,84.18000030517578,-1.2087768928101843,23.68091259171842,10.679483194056617,8.211546431952886
31,CMCSA,True,27,65,17,18,0,9,27.656037874741344,0.0,30.305370029872062,29.299999237060547,8.098409729508353,7.583656983675921,-9.625887539762429,-12.285443437166931
33,CPRT,True,7,52,6,5,0,2,39.4776589436265,0.0,43.51865714501947,41.400001525878906,5.1829290749320505,-7.85666315450755,-10.525175888706146,-28.199789047108336
36,CRWD,False,45,57,31,0,27,0,0.0,522.7308591590778,0.0,452.489990234375,-6.343921737959408,-9.521904483413195,-2.064802841834294,19.71267714756005
38,DDOG,False,36,66,20,0,24,0,0.0,156.50614400277593,0.0,130.1300048828125,-8.255775350686442,-15.615070866143292,-11.21042095351608,-7.129596476234533
59,LIN,True,28,51,14,23,0,2,432.90458022623096,0.0,465.6691933081178,451.57000732421875,6.625580721013526,0.7363733152988304,-3.565566868732792,3.400436143458732
67,MSTR,True,8,64,6,3,0,2,155.04581208582536,0.0,319.5730703150223,163.11000061035156,-0.7363721153442568,-41.914461013334446,-60.688808606056774,-56.77029454142104
75,ODFL,True,37,55,14,28,0,3,166.55749107854476,0.0,144.6549152712608,174.3000030517578,9.416195676484943,23.844620654378325,4.280665910779787,-7.01072733506934
86,ROST,False,2,67,3,0,43,0,0.0,187.23939159601397,0.0,188.5500030517578,4.355773021365346,21.101901878435843,38.87849841265667,27.273009113387992
90,SNPS,True,38,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365,501.3900146484375,4.187105149812877,10.365403504463305,-17.761773279139035,-7.951165152926847
94,TXN,True,39,59,10,20,0,6,180.8271752965414,0.0,192.75359466604618,193.30999755859375,8.103114663284396,14.249564149949013,5.791987483428202,1.2870709270550011
117,ALLE,True,3,60,2,1,0,0,160.17317318075712,0.0,172.68862893353162,166.8000030517578,3.750698898457255,-4.957263218371617,1.9123876812056968,27.176305480803677
120,MO,True,9,59,12,7,0,4,59.39166081999943,0.0,63.3857014157127,61.90999984741211,7.563587564291428,-2.15269278925027,7.4683000222030795,30.579011705685215
127,AMP,True,35,99,13,21,0,10,486.4769725594545,0.0,522.1778121611262,496.6000061035156,0.13711740953570908,5.410459834542921,-3.3218082587706794,-10.430194720306499
181,CF,True,15,54,15,10,0,7,84.66003440056002,0.0,85.00411707974271,92.37999725341797,19.307757832002565,8.147326641978015,-0.02231830644430158,1.1727787065452147
186,CB,False,12,51,6,0,31,0,0.0,307.19039551577106,0.0,300.9100036621094,-3.228817543263904,8.820344140557445,11.373903256857531,12.879221686433064
215,DAY,False,4,53,15,0,29,0,0.0,69.09904687766486,0.0,69.41999816894531,0.34691798599424917,1.3430630203581204,16.84901253533539,-0.6867000664597744
230,DUK,True,7,53,25,5,0,18,116.51797816424602,0.0,124.95163375310034,117.43000030517578,0.971622720349438,-8.199089326062637,-0.22989189713708552,11.815135441897525
232,ETN,True,5,59,30,3,0,10,321.589364247013,0.0,361.6119289874805,331.2200012207031,3.3802509682298685,-8.14753310746715,-13.695874132658172,-9.877377159604828
254,EXPE,False,4,61,18,0,29,0,0.0,281.4930831718483,0.0,271.1400146484375,-6.27397883106149,19.966726903995937,42.85256508943122,57.402034032346485
265,FSLR,False,12,129,11,0,47,0,0.0,248.11273711772185,0.0,242.14999389648438,-14.912682451078743,8.412425337924176,33.991806253232745,40.86678446440406
270,FOXA,False,5,56,12,0,34,0,0.0,72.11119969306431,0.0,72.87999725341797,-1.0051690648686085,24.41105321847652,30.115145278376154,52.82326689066284
326,JCI,False,13,52,7,0,23,0,0.0,116.71162243784147,0.0,113.58999633789062,-5.3101056978972165,4.652658356151576,3.2448643917034734,39.481950639856144
372,MSI,True,25,59,42,22,0,24,383.7141072242126,0.0,467.57680620754724,401.6600036621094,7.770322110692911,-9.815811524731831,-4.924075977261693,-13.958215170963134
378,NWS,True,13,66,8,7,0,4,29.964818941874256,0.0,32.97513809300714,31.100000381469727,4.048180048609633,4.152711807675896,-7.015985030728249,0.5716080076562277
454,SMCI,True,5,58,31,3,0,17,28.57666626480687,0.0,50.61009488497797,31.700000762939453,2.02768289122379,-39.619046165829616,-39.64204020060427,-6.379207939977892
470,TSCO,True,3,96,61,1,0,36,50.635758571248026,0.0,60.32106537897578,54.689998626708984,5.742454245760906,0.1800587203294946,-7.087031546840812,-3.233373619420801
491,VRSN,True,10,70,18,7,0,10,243.52457852809408,0.0,280.1188807095393,250.60000610351562,1.8037058723401722,-0.22479508908816132,-12.05955137810471,22.042367927748888
496,VST,True,6,60,28,0,0,9,147.81729117026808,0.0,195.62271590559158,160.1199951171875,-0.8974513469703226,-13.715089086154633,-18.20430901171535,-13.840825279124184
