Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,511.54,99,99,99,98,1079.010009765625,1089.2900390625,1038.5,1079.5699462890625
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,454.34,99,99,99,99,571.7999877929688,602.5399169921875,571.7999877929688,594.1099853515625
3,LITE,Information Technology,Communications Equipment,S&P 500,432.36,99,99,99,99,1029.199951171875,1049.530029296875,932.5,938.0
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,375.84,99,99,98,99,941.8200073242188,966.7999877929688,919.0,940.6900024414062
5,CIEN,Information Technology,Communications Equipment,S&P 500,365.9,99,99,99,99,628.510009765625,637.510009765625,609.7899780273438,620.3699951171875
6,MRVL,Technology,Semiconductors,Nasdaq 100,361.16,99,97,73,79,318.04998779296875,324.1499938964844,294.0101013183594,301.6499938964844
7,INTC,Information Technology,Semiconductors,S&P 500,306.31,98,99,96,97,116.39749908447266,118.29000091552734,110.86000061035156,112.70999908447266
8,ARM,Technology,Semiconductors,Nasdaq 100,279.18,98,94,13,48,407.5350036621094,417.5,373.8900146484375,411.8299865722656
9,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,278.52,98,95,82,80,433.7900085449219,435.92999267578125,407.010009765625,421.0799865722656
10,AMD,Information Technology,Semiconductors,S&P 500,274.94,98,97,92,96,533.8200073242188,546.4400024414062,524.3001098632812,542.52001953125
11,COHR,Information Technology,Electronic Components,S&P 500,271.35,98,98,99,98,435.9800109863281,439.7699890136719,409.176513671875,417.42999267578125
12,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,230.8,97,89,53,80,54.18000030517578,55.9900016784668,52.61000061035156,55.150001525878906
13,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,229.81,97,98,98,98,396.5,420.6000061035156,393.60009765625,409.6700134277344
14,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,227.69,97,98,99,99,122.3499984741211,125.02999877929688,120.16999816894531,120.91999816894531
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,225.26,97,97,97,97,335.04998779296875,346.17999267578125,332.1300048828125,343.7099914550781
16,ON,Information Technology,Semiconductors,S&P 500,218.02,97,96,70,63,130.0,134.9199981689453,126.1500015258789,133.92999267578125
17,GLW,Information Technology,Electronic Components,S&P 500,212.31,96,97,98,95,201.0,208.57000732421875,195.6999969482422,200.75999450683594
18,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,191.97,96,96,96,95,487.95001220703125,508.2598876953125,487.4200134277344,500.7699890136719
19,FIX,Industrials,Construction & Engineering,S&P 500,191.6,96,98,98,97,1884.5,1972.5799560546875,1850.199951171875,1850.0400390625
20,VRT,Industrials,Electrical Components & Equipment,S&P 500,174.0,96,98,98,94,340.864990234375,343.614990234375,326.8523864746094,331.44000244140625
21,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,173.5,96,94,94,94,2048.27001953125,2145.465087890625,2019.5400390625,2125.110107421875
22,DDOG,Information Technology,Application Software,S&P 500,167.2,95,72,31,76,260.2749938964844,262.20001220703125,245.63009643554688,250.3300018310547
23,MPWR,Information Technology,Semiconductors,S&P 500,163.21,95,95,89,92,1645.4749755859375,1697.3499755859375,1617.83154296875,1689.8900146484375
24,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,158.25,95,89,81,50,158.1699981689453,164.8000030517578,155.6300048828125,160.36000061035156
25,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,157.93,95,95,96,94,914.4299926757812,936.7100219726562,912.3900146484375,926.1799926757812
26,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,152.83,95,94,87,90,375.75,384.70001220703125,374.7225036621094,379.0400085449219
27,ASML,Technology,Industrial Machinery,Nasdaq 100,151.43,94,92,95,94,1710.72998046875,1743.27001953125,1690.0,1726.3599853515625
