ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AIG,2026-03-18,74.3195,81.1414,81.1414,74.34,-12.59,-1.0,-3.0,-6.5,-13.08,-1.78,-8.62
AIG,2026-03-19,73.6959,81.1414,81.1414,74.34,-12.59,-1.0,-3.0,-6.5,-13.08,-1.78,-8.62
ALL,2026-03-12,203.3629,215.6588,215.6588,207.31,0.1,-0.22,0.02,1.07,1.64,1.4,2.38
ANET,2026-02-23,126.6259,151.8,151.8,130.8,-0.18,-3.74,-1.71,2.64,-0.24,-10.04,57.34
APD,2026-02-13,275.1161,296.46,296.46,286.25,16.73,2.72,0.03,1.06,20.16,0.96,0.77
AZO,2026-03-03,3596.6164,3887.03,3887.03,3345.8401,-1.35,-0.22,-2.73,-12.62,-1.37,-18.81,-7.22
BBY,2026-02-20,63.0471,73.42,73.42,61.71,-7.8,-3.59,-1.45,-1.59,-14.09,-13.56,-11.6
BBY,2026-02-23,61.7421,73.42,73.42,61.71,-7.8,-3.59,-1.45,-1.59,-14.09,-13.56,-11.6
CAH,2026-03-06,216.2219,233.6,233.6,207.23,1.09,0.4,-4.22,-7.82,2.36,41.33,59.1
CAH,2026-03-20,207.3231,233.6,233.6,207.23,1.09,0.4,-4.22,-7.82,2.36,41.33,59.1
CAH,2026-03-24,204.2145,233.6,233.6,207.23,1.09,0.4,-4.22,-7.82,2.36,41.33,59.1
CARR,2026-03-06,58.1248,68.33,68.33,58.58,11.34,0.48,2.81,-7.69,9.41,-2.08,-10.2
CARR,2026-03-09,57.077,68.33,68.33,58.58,11.34,0.48,2.81,-7.69,9.41,-2.08,-10.2
CFG,2026-02-12,64.7563,68.79,68.79,58.94,1.62,1.66,3.24,-5.68,0.28,13.97,48.32
CFG,2026-02-27,60.103,68.79,68.79,58.94,1.62,1.66,3.24,-5.68,0.28,13.97,48.32
CI,2026-03-03,274.7225,296.1684,296.1684,265.87,-2.87,1.68,0.91,-5.6,-1.68,-6.85,-14.26
COST,2026-03-06,970.2565,1028.4399,1028.4399,973.82,13.08,0.84,-2.24,-1.24,13.97,3.53,7.69
CTAS,2026-03-19,180.9067,209.08,209.08,178.13,-5.07,-1.7,-7.63,-10.19,-4.81,-11.66,-6.02
CTVA,2026-03-05,76.4073,80.905,80.905,80.58,20.49,3.63,0.66,5.63,21.79,16.1,31.84
CTVA,2026-03-06,75.8463,80.905,80.905,80.58,20.49,3.63,0.66,5.63,21.79,16.1,31.84
DAL,2026-03-02,62.5795,76.183,76.183,66.65,-3.7,2.33,2.81,-0.07,-5.95,13.83,44.26
DAL,2026-03-05,60.368,76.183,76.183,66.65,-3.7,2.33,2.81,-0.07,-5.95,13.83,44.26
DAL,2026-03-06,58.8245,76.183,76.183,66.65,-3.7,2.33,2.81,-0.07,-5.95,13.83,44.26
DAL,2026-03-09,57.4467,76.183,76.183,66.65,-3.7,2.33,2.81,-0.07,-5.95,13.83,44.26
DVA,2026-03-13,146.8105,159.42,159.42,153.28,34.92,0.7,2.2,1.32,33.06,16.87,3.46
EIX,2026-03-20,69.0894,75.5,75.5,71.28,20.51,0.86,-2.25,-4.51,20.35,35.35,30.24
EQIX,2026-03-09,920.4643,987.5178,987.5178,964.53,26.58,-0.25,-1.26,2.55,27.85,22.25,18.25
EQT,2026-03-17,61.7856,65.34,65.34,65.33,22.23,0.15,1.4,10.67,21.62,31.5,25.01
FAST,2026-03-20,43.6922,48.45,48.45,44.89,12.48,0.99,-2.26,-0.36,6.58,-3.71,22.66
FCX,2026-03-03,63.0087,69.75,69.75,56.48,11.48,2.8,-2.77,-13.84,15.2,25.83,42.28
FCX,2026-03-06,58.87,69.75,69.75,56.48,11.48,2.8,-2.77,-13.84,15.2,25.83,42.28
FCX,2026-03-09,57.0805,69.75,69.75,56.48,11.48,2.8,-2.77,-13.84,15.2,25.83,42.28
FCX,2026-03-19,51.513,69.75,69.75,56.48,11.48,2.8,-2.77,-13.84,15.2,25.83,42.28
FIX,2026-03-05,1309.3098,1499.2212,1499.2212,1461.52,56.68,3.78,2.6,3.45,55.44,78.08,316.2
FIX,2026-03-09,1238.2171,1499.2212,1499.2212,1461.52,56.68,3.78,2.6,3.45,55.44,78.08,316.2
FRT,2026-03-09,105.6098,110.89,110.89,103.12,3.46,-0.62,-3.46,-5.51,2.88,5.88,13.47
FRT,2026-03-20,102.8667,110.89,110.89,103.12,3.46,-0.62,-3.46,-5.51,2.88,5.88,13.47
FTV,2026-03-06,55.9914,62.3518,62.3518,54.9,-0.45,-0.88,-1.68,-3.88,0.09,13.87,-2.15
FTV,2026-03-12,54.2549,62.3518,62.3518,54.9,-0.45,-0.88,-1.68,-3.88,0.09,13.87,-2.15
GD,2026-01-28,345.059,369.7,369.7,346.23,3.26,-0.33,-2.82,-0.79,2.44,8.22,33.98
GD,2026-03-19,345.4354,369.7,369.7,346.23,3.26,-0.33,-2.82,-0.79,2.44,8.22,33.98
GL,2026-03-06,139.7963,152.71,152.71,138.58,-0.72,0.87,-0.8,-2.85,-0.57,-4.22,10.16
GL,2026-03-09,138.455,152.71,152.71,138.58,-0.72,0.87,-0.8,-2.85,-0.57,-4.22,10.16
GM,2026-02-23,78.3623,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GM,2026-02-27,78.0848,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GM,2026-03-02,77.1986,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GM,2026-03-03,75.7088,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GM,2026-03-06,73.8613,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GM,2026-03-09,72.964,87.413,87.413,76.57,-5.62,1.12,3.42,-3.65,-6.8,30.61,55.32
GWW,2026-03-09,1091.9016,1218.63,1218.63,1065.4,5.78,1.04,-0.01,-4.6,4.14,9.27,10.46
GWW,2026-03-13,1066.0748,1218.63,1218.63,1065.4,5.78,1.04,-0.01,-4.6,4.14,9.27,10.46
GWW,2026-03-16,1057.5266,1218.63,1218.63,1065.4,5.78,1.04,-0.01,-4.6,4.14,9.27,10.46
HAS,2026-03-06,93.0357,106.2475,106.2475,92.6,13.71,-0.42,-0.73,-5.77,13.73,25.96,58.36
HAS,2026-03-09,91.7231,106.2475,106.2475,92.6,13.71,-0.42,-0.73,-5.77,13.73,25.96,58.36
HLT,2026-03-06,292.0818,333.7024,333.7024,299.91,4.46,-0.25,-0.46,-3.77,2.67,12.62,31.06
HSIC,2026-03-19,72.1683,89.29,89.29,74.02,-2.06,-0.59,-1.14,-8.13,-4.31,8.98,6.67
HST,2026-03-09,18.5536,21.0,21.0,18.97,6.99,-0.89,0.9,-4.0,4.48,13.95,36.81
IBKR,2026-02-05,68.9865,78.7155,78.7155,66.12,2.92,-2.54,-3.66,-7.48,3.01,3.2,53.34
IBKR,2026-03-09,63.8104,79.095,79.095,66.12,2.92,-2.54,-3.66,-7.48,3.01,3.2,53.34
JBL,2026-03-09,235.6857,281.37,281.37,277.38,21.69,4.18,5.73,6.16,22.44,19.01,91.3
JBL,2026-03-18,239.311,281.37,281.37,277.38,21.69,4.18,5.73,6.16,22.44,19.01,91.3
JNJ,2026-03-05,238.9669,251.71,251.71,235.27,14.29,-0.06,-1.19,-3.79,14.61,36.63,47.79
LH,2026-02-17,267.5272,291.289,291.289,266.12,6.34,0.64,-1.66,-6.49,5.86,-4.09,14.84
LH,2026-03-09,265.0903,291.289,291.289,266.12,6.34,0.64,-1.66,-6.49,5.86,-4.09,14.84
LIN,2026-03-24,475.4228,508.9405,508.9405,479.84,12.91,0.37,-2.88,-3.36,14.24,1.14,6.11
MAR,2026-03-06,319.3706,369.2865,369.2865,324.29,4.73,-0.68,-0.91,-5.17,4.76,23.32,37.84
MAR,2026-03-09,312.748,369.2865,369.2865,324.29,4.73,-0.68,-0.91,-5.17,4.76,23.32,37.84
MCK,2026-03-05,922.2787,999.0,999.0,881.94,7.6,0.56,-6.36,-7.01,7.61,26.76,33.92
MCK,2026-03-06,916.5256,999.0,999.0,881.94,7.6,0.56,-6.36,-7.01,7.61,26.76,33.92
MCK,2026-03-20,884.7301,999.0,999.0,881.94,7.6,0.56,-6.36,-7.01,7.61,26.76,33.92
MET,2026-02-05,75.1475,83.2534,83.2534,69.89,-10.83,1.03,0.85,-7.11,-13.7,-12.45,-12.62
MET,2026-02-27,71.7939,83.2534,83.2534,69.89,-10.83,1.03,0.85,-7.11,-13.7,-12.45,-12.62
MRVL,2026-02-03,75.2423,102.6961,102.6961,92.36,8.76,2.44,1.73,18.73,9.91,22.45,31.65
MRVL,2026-02-04,73.3143,102.6961,102.6961,92.36,8.76,2.44,1.73,18.73,9.91,22.45,31.65
MRVL,2026-02-05,71.6356,102.6961,102.6961,92.36,8.76,2.44,1.73,18.73,9.91,22.45,31.65
NCLH,2026-03-02,21.7109,25.1,25.1,19.66,-11.92,-2.29,-3.01,-16.3,-14.67,-22.57,-3.63
NTRS,2026-02-12,142.0693,156.7214,156.7214,140.37,3.34,2.36,2.62,0.55,1.22,7.76,45.7
NTRS,2026-02-23,137.9956,156.7214,156.7214,140.37,3.34,2.36,2.62,0.55,1.22,7.76,45.7
NTRS,2026-03-06,136.1949,156.7214,156.7214,140.37,3.34,2.36,2.62,0.55,1.22,7.76,45.7
NTRS,2026-03-09,134.2459,156.7214,156.7214,140.37,3.34,2.36,2.62,0.55,1.22,7.76,45.7
