Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,305.31,99,99,99,95,228.7899932861328,229.99000549316406,216.8300018310547,221.50999450683594
2,MU,Information Technology,Semiconductors,S&P 500,273.96,99,99,99,80,353.1000061035156,365.80999755859375,352.0400085449219,362.75
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,227.01,99,99,98,96,333.5,335.0199890136719,321.19000244140625,326.2300109863281
4,WBD,Communication Services,Broadcasting,S&P 500,208.97,99,99,99,96,28.639999389648438,28.780000686645508,28.5,28.579999923706055
5,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,205.41,99,98,98,88,221.89999389648438,225.69000244140625,219.0,222.9600067138672
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,185.76,99,98,95,12,229.63999938964844,232.08999633789062,225.64999389648438,228.14999389648438
7,ALB,Materials,Specialty Chemicals,S&P 500,185.0,98,99,73,31,166.1999969482422,166.47999572753906,161.75999450683594,163.0399932861328
8,FIX,Industrials,Construction & Engineering,S&P 500,179.14,98,98,98,99,1107.0,1147.030029296875,1103.06005859375,1119.97998046875
9,INTC,Information Technology,Semiconductors,S&P 500,165.26,98,95,97,13,49.27000045776367,50.209999084472656,46.709999084472656,46.959999084472656
10,NEM,Materials,Gold,S&P 500,163.45,98,98,97,86,113.91999816894531,114.75,111.27999877929688,114.12000274658203
11,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,159.91,98,94,96,89,1574.6700439453125,1581.3399658203125,1535.0999755859375,1567.8199462890625
12,HII,Industrials,Aerospace & Defense,S&P 500,155.95,97,93,81,63,422.5199890136719,427.7200012207031,420.0299987792969,425.8999938964844
13,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,154.08,97,94,87,62,325.7200012207031,330.19000244140625,320.1700134277344,327.010009765625
14,APH,Information Technology,Electronic Components,S&P 500,150.24,97,94,96,95,155.0,155.0,151.6199951171875,154.38999938964844
15,ASML,Technology,Industrial Machinery,Nasdaq 100,149.16,97,87,95,35,1355.7099609375,1375.3699951171875,1338.239990234375,1358.5699462890625
16,CHRW,Industrials,Air Freight & Logistics,S&P 500,145.71,97,94,87,47,174.72999572753906,176.1699981689453,173.22000122070312,175.77000427246094
17,IVZ,Financials,Asset Management & Custody Banks,S&P 500,145.34,96,96,89,92,29.229999542236328,29.510000228881836,29.1200008392334,29.440000534057617
18,GOOGL,Communication Services,Interactive Media & Services,S&P 500,144.71,96,96,93,66,334.4100036621094,334.6499938964844,327.70001220703125,330.0
19,GLW,Information Technology,Electronic Components,S&P 500,144.6,96,95,97,80,93.83999633789062,94.61000061035156,92.12999725341797,94.19999694824219
20,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,144.08,96,93,84,77,575.7000122070312,583.0800170898438,575.5,578.9400024414062
21,GOOG,Communication Services,Interactive Media & Services,S&P 500,143.81,96,95,93,65,334.93499755859375,335.239990234375,328.1700134277344,330.3399963378906
22,AMD,Information Technology,Semiconductors,S&P 500,141.55,95,96,98,95,234.3000030517578,234.49000549316406,228.86000061035156,231.8300018310547
23,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,140.98,95,96,78,74,151.41000366210938,152.16000366210938,147.7100067138672,148.74000549316406
24,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,140.15,95,94,92,84,651.969970703125,655.6799926757812,641.010009765625,646.8900146484375
25,INSM,Health Care,Biotechnology,Nasdaq 100,139.56,95,99,98,92,160.35000610351562,163.97999572753906,158.38999938964844,161.4199981689453
26,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,139.54,95,97,94,98,460.3500061035156,464.510009765625,442.19000244140625,443.1199951171875
27,DLTR,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,138.28,94,97,68,93,141.32000732421875,141.85000610351562,138.50999450683594,139.9499969482422
28,HOOD,Financials,Investment Banking & Brokerage,S&P 500,135.31,94,98,99,99,111.05000305175781,111.25,106.87999725341797,108.73999786376953
29,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,135.07,94,97,90,53,81.0,81.63999938964844,80.2300033569336,80.81999969482422
30,EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,133.67,94,96,90,79,294.0299987792969,295.32000732421875,284.2200012207031,285.1099853515625
31,APP,Information Technology,Application Software,S&P 500,132.42,94,97,99,99,615.2650146484375,615.2650146484375,559.8200073242188,568.760009765625
32,MRNA,Health Care,Biotechnology,S&P 500,131.49,94,52,2,4,41.599998474121094,42.38999938964844,40.54999923706055,41.83000183105469
33,GS,Financials,Investment Banking & Brokerage,S&P 500,131.0,93,90,86,90,973.0,984.7000122070312,957.0,962.0
34,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,130.94,93,95,97,99,132.52000427246094,133.58999633789062,130.66000366210938,130.69000244140625
35,FCX,Materials,Copper,S&P 500,130.7,93,72,32,53,58.630001068115234,58.849998474121094,57.70000076293945,58.709999084472656
36,CAH,Health Care,Health Care Distributors,S&P 500,128.97,93,94,74,88,213.6199951171875,214.52000427246094,212.0,212.4499969482422
37,PLTR,Information Technology,Application Software,S&P 500,128.66,92,97,99,99,179.36000061035156,182.42999267578125,170.00999450683594,170.9600067138672
38,GEV,Industrials,Heavy Electrical Equipment,S&P 500,128.66,92,93,94,99,665.0599975585938,692.5,663.0,681.5499877929688
39,CRL,Health Care,Life Sciences Tools & Services,S&P 500,128.44,92,81,77,72,223.42999267578125,227.50999450683594,218.89999389648438,219.6999969482422
40,INCY,Health Care,Biotechnology,S&P 500,127.87,92,91,89,49,105.55000305175781,108.58000183105469,104.83000183105469,106.20999908447266
41,ULTA,Consumer Discretionary,Other Specialty Retail,S&P 500,127.67,92,90,82,90,666.1199951171875,667.8900146484375,658.0999755859375,663.47998046875
42,EL,Consumer Staples,Personal Care Products,S&P 500,127.62,92,92,87,83,114.88999938964844,115.69999694824219,112.87000274658203,115.05000305175781
43,HWM,Industrials,Aerospace & Defense,S&P 500,126.84,91,85,93,97,224.49000549316406,225.8000030517578,223.0500030517578,224.88999938964844
44,MPWR,Information Technology,Semiconductors,S&P 500,126.62,91,86,95,56,1030.0,1047.989990234375,1019.489990234375,1033.1700439453125
45,RTX,Industrials,Aerospace & Defense,S&P 500,126.35,91,87,89,86,200.08999633789062,202.1699981689453,199.5800018310547,201.9199981689453
46,EXPD,Industrials,Air Freight & Logistics,S&P 500,126.12,91,88,50,31,163.5399932861328,164.27999877929688,162.17999267578125,162.41000366210938
47,C,Financials,Diversified Banks,S&P 500,126.02,91,92,88,92,117.80000305175781,119.3499984741211,117.0,118.04000091552734
48,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,124.97,90,77,52,11,32.68000030517578,32.939998626708984,32.34000015258789,32.56999969482422
49,TEL,Information Technology,Electronic Manufacturing Services,S&P 500,124.26,90,89,92,93,242.5500030517578,242.99000549316406,239.9600067138672,241.00999450683594
50,PH,Industrials,Industrial Machinery & Supplies & Components,S&P 500,123.74,90,86,66,80,949.7999877929688,950.0,936.27001953125,944.27001953125
51,DD,Materials,Specialty Chemicals,S&P 500,123.57,90,89,59,37,43.43000030517578,43.63999938964844,42.81999969482422,42.86000061035156
52,IDXX,Health Care,Health Care Equipment,S&P 500,123.32,90,92,91,85,715.0499877929688,719.9500122070312,710.9600219726562,715.3699951171875
53,GE,Industrials,Aerospace & Defense,S&P 500,123.15,89,88,94,93,321.7200012207031,325.54998779296875,318.70001220703125,325.1199951171875
54,LHX,Industrials,Aerospace & Defense,S&P 500,122.83,89,72,81,72,340.9800109863281,347.6099853515625,339.260009765625,346.4599914550781
55,VTRS,Health Care,Pharmaceuticals,S&P 500,122.63,89,79,58,17,13.050000190734863,13.079999923706055,12.739999771118164,12.859999656677246
56,MS,Financials,Investment Banking & Brokerage,S&P 500,122.07,89,88,85,81,190.55999755859375,192.67999267578125,189.0,189.08999633789062
57,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,121.83,89,81,81,97,253.41000366210938,254.49000549316406,248.5399932861328,251.2899932861328
58,NUE,Materials,Steel,S&P 500,121.43,88,86,52,63,173.88999938964844,175.05999755859375,170.74000549316406,174.38999938964844
59,LUV,Industrials,Passenger Airlines,S&P 500,121.1,88,86,66,65,43.060001373291016,43.310001373291016,42.619998931884766,43.119998931884766
60,ROK,Industrials,Electrical Components & Equipment,S&P 500,121.09,88,87,80,91,419.0199890136719,422.0,414.2099914550781,415.5199890136719
61,ADI,Information Technology,Semiconductors,S&P 500,120.68,88,80,68,57,307.5299987792969,309.17999267578125,299.69000244140625,300.25
62,CFG,Financials,Regional Banks,S&P 500,120.61,88,88,73,79,60.5,61.34000015258789,60.45000076293945,60.81999969482422
63,LVS,Consumer Discretionary,Casinos & Gaming,S&P 500,120.41,88,93,64,88,60.220001220703125,60.400001525878906,58.61000061035156,58.95000076293945
64,AVGO,Information Technology,Semiconductors,S&P 500,120.26,87,85,96,97,346.2699890136719,354.510009765625,344.04998779296875,351.7099914550781
65,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,119.92,87,53,18,12,46.68000030517578,46.9900016784668,46.310001373291016,46.72999954223633
66,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,119.84,87,78,47,61,214.69000244140625,216.50999450683594,212.1999969482422,214.1999969482422
67,IBKR,Financials,Investment Banking & Brokerage,S&P 500,119.57,87,79,91,97,74.05000305175781,74.06999969482422,72.05999755859375,73.36000061035156
68,RL,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,119.33,87,93,92,94,367.8999938964844,369.2900085449219,362.6700134277344,363.04998779296875
69,FOXA,Communication Services,Broadcasting,S&P 500,119.15,86,89,77,83,72.55000305175781,73.02999877929688,71.80999755859375,71.98999786376953
70,FOX,Communication Services,Broadcasting,S&P 500,117.88,86,85,67,82,65.55000305175781,66.1500015258789,65.2750015258789,65.41999816894531
71,MCHP,Information Technology,Semiconductors,S&P 500,117.43,86,55,66,77,75.43000030517578,75.66000366210938,74.33000183105469,74.69999694824219
72,HAS,Consumer Discretionary,Leisure Products,S&P 500,117.35,86,83,74,82,86.80000305175781,87.05000305175781,85.7699966430664,86.19999694824219
73,FER,Industrials,"Military, Government, Technical",Nasdaq 100,117.08,86,91,91,71,67.77999877929688,68.54000091552734,67.33000183105469,68.20999908447266
74,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,117.06,85,73,80,63,185.0,186.3000030517578,182.85000610351562,183.4600067138672
75,IQV,Health Care,Life Sciences Tools & Services,S&P 500,117.01,85,82,64,43,240.36000061035156,241.5500030517578,237.6699981689453,237.67999267578125
76,BK,Financials,Asset Management & Custody Banks,S&P 500,116.91,85,83,86,89,123.77999877929688,124.3499984741211,121.2699966430664,121.33000183105469
77,FSLR,Information Technology,Semiconductors,S&P 500,116.61,85,95,91,55,243.63999938964844,248.6699981689453,243.0,243.72999572753906
78,FDX,Industrials,Air Freight & Logistics,S&P 500,116.35,85,77,37,25,313.0,314.9100036621094,307.4800109863281,308.17999267578125
79,STLD,Materials,Steel,S&P 500,116.24,84,91,82,38,174.64999389648438,175.3000030517578,171.77000427246094,173.5800018310547
80,NTRS,Financials,Asset Management & Custody Banks,S&P 500,115.82,84,82,79,91,147.22999572753906,148.97999572753906,145.25,145.57000732421875
81,ROST,Consumer Discretionary,Apparel Retail,S&P 500,115.78,84,91,60,27,194.1999969482422,194.9199981689453,191.77999877929688,192.36000061035156
82,EPAM,Information Technology,IT Consulting & Other Services,S&P 500,115.73,84,76,7,9,214.6699981689453,216.6300048828125,212.4600067138672,212.61000061035156
83,JBHT,Industrials,Cargo Ground Transportation,S&P 500,115.46,84,92,59,22,199.80999755859375,209.52999877929688,198.00999450683594,204.3800048828125
84,LLY,Health Care,Pharmaceuticals,S&P 500,115.42,83,92,30,16,1024.4300537109375,1049.93994140625,1018.0,1038.4000244140625
85,JNJ,Health Care,Pharmaceuticals,S&P 500,115.22,83,91,82,47,219.0399932861328,220.11000061035156,218.13999938964844,218.66000366210938
86,SHOP,Technology,Computer Software,Nasdaq 100,114.97,83,90,96,94,159.89999389648438,159.9199981689453,155.56500244140625,155.80999755859375
87,MRK,Health Care,Pharmaceuticals,S&P 500,114.73,83,75,34,7,110.72000122070312,110.7300033569336,108.43000030517578,108.83000183105469
88,BG,Consumer Staples,Agricultural Products & Services,S&P 500,114.12,83,78,79,9,107.63999938964844,108.83000183105469,106.95999908447266,107.80999755859375
89,EME,Industrials,Construction & Engineering,S&P 500,113.88,82,75,93,96,689.25,708.3599853515625,689.0900268554688,698.6900024414062
90,KEY,Financials,Regional Banks,S&P 500,113.76,82,80,48,70,21.190000534057617,21.40999984741211,21.040000915527344,21.170000076293945
91,APA,Energy,Oil & Gas Exploration & Production,S&P 500,113.66,82,75,67,16,26.040000915527344,26.139999389648438,25.540000915527344,25.780000686645508
92,PCAR,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,113.66,82,70,31,39,121.9800033569336,121.98999786376953,120.37999725341797,121.36000061035156
93,F,Consumer Discretionary,Automobile Manufacturers,S&P 500,113.44,82,88,83,59,13.760000228881836,13.800000190734863,13.59000015258789,13.600000381469727
94,PWR,Industrials,Construction & Engineering,S&P 500,113.3,82,80,87,93,460.1499938964844,480.92999267578125,455.7099914550781,466.75
95,AZN,Health Care,Biotechnology,Nasdaq 100,113.26,81,84,72,27,94.47000122070312,94.68000030517578,93.51000213623047,94.38999938964844
