ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3577.9099,5.5,-0.54,0.15,5.66,-3.3,-10.49,-2.03
BBY,2026-02-20,62.1016,72.3189,72.3189,60.45,-8.31,-1.71,-8.03,0.08,-8.47,-23.58,0.61
BBY,2026-02-23,60.8161,72.3189,72.3189,60.45,-8.31,-1.71,-8.03,0.08,-8.47,-23.58,0.61
BBY,2026-04-23,61.2279,72.3189,72.3189,60.45,-8.31,-1.71,-8.03,0.08,-8.47,-23.58,0.61
BBY,2026-04-24,60.3453,72.3189,72.3189,60.45,-8.31,-1.71,-8.03,0.08,-8.47,-23.58,0.61
BIIB,2026-03-31,179.9904,202.41,202.41,184.38,4.77,-1.86,3.96,-2.54,7.45,24.82,56.03
BIIB,2026-04-06,168.9257,202.41,202.41,184.38,4.77,-1.86,3.96,-2.54,7.45,24.82,56.03
CF,2026-04-08,123.1881,141.96,141.96,120.93,57.2,-3.71,7.32,-5.6,31.6,42.33,63.05
CFG,2026-02-12,64.7563,68.79,68.79,63.79,9.98,-2.12,-1.02,7.35,2.55,28.05,81.21
CFG,2026-02-27,60.103,68.79,68.79,63.79,9.98,-2.12,-1.02,7.35,2.55,28.05,81.21
CI,2026-03-03,274.7225,296.1684,296.1684,275.64,0.7,-1.46,-1.08,1.95,-0.73,-9.47,-16.4
COP,2026-04-08,124.3542,135.87,135.87,121.76,31.08,-2.1,4.93,-5.56,24.77,41.68,40.03
COP,2026-04-17,112.345,135.87,135.87,121.76,31.08,-2.1,4.93,-5.56,24.77,41.68,40.03
CTRA,2026-04-17,29.439,36.88,36.88,33.53,28.32,-0.36,8.55,-4.69,23.17,46.19,36.75
DAL,2026-03-02,62.5795,76.183,76.183,68.45,-1.1,0.12,-4.56,0.68,0.99,14.39,67.37
DAL,2026-03-05,60.368,76.183,76.183,68.45,-1.1,0.12,-4.56,0.68,0.99,14.39,67.37
DAL,2026-03-06,58.8245,76.183,76.183,68.45,-1.1,0.12,-4.56,0.68,0.99,14.39,67.37
DAL,2026-03-09,57.4467,76.183,76.183,68.45,-1.1,0.12,-4.56,0.68,0.99,14.39,67.37
DVN,2026-03-31,49.0084,52.71,52.71,47.94,31.56,-0.44,8.39,-4.9,24.72,49.65,58.24
DVN,2026-04-01,47.9954,52.71,52.71,47.94,31.56,-0.44,8.39,-4.9,24.72,49.65,58.24
DVN,2026-04-08,46.8924,52.71,52.71,47.94,31.56,-0.44,8.39,-4.9,24.72,49.65,58.24
DVN,2026-04-17,42.0864,52.71,52.71,47.94,31.56,-0.44,8.39,-4.9,24.72,49.65,58.24
EOG,2026-04-08,134.4501,150.6999,150.6999,133.13,28.98,-0.55,3.66,-6.32,23.85,27.52,23.58
FANG,2026-04-01,189.0193,204.91,204.91,194.79,30.35,-0.41,8.05,-0.63,27.23,38.67,47.64
FANG,2026-04-08,184.6478,204.91,204.91,194.79,30.35,-0.41,8.05,-0.63,27.23,38.67,47.64
FANG,2026-04-17,170.5977,204.91,204.91,194.79,30.35,-0.41,8.05,-0.63,27.23,38.67,47.64
FAST,2026-04-13,45.6477,49.67,49.67,44.69,11.98,-1.67,-2.38,-1.5,2.39,6.03,13.8
