ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,207.27,0.08,2.25,-0.24,-2.89,0.25,-1.63,0.98
ALL,2026-03-27,201.7734,215.6588,215.6588,207.27,0.08,2.25,-0.24,-2.89,0.25,-1.63,0.98
APD,2026-02-13,275.1161,296.46,296.46,291.56,18.89,-0.22,4.63,5.76,18.7,10.81,1.43
AZO,2026-03-03,3596.6164,3887.03,3887.03,3342.51,-1.44,0.78,-0.32,-11.0,-3.08,-20.38,-12.69
BBY,2026-02-20,63.0471,73.42,73.42,63.91,-4.51,1.48,-0.16,3.13,-8.19,-14.97,-11.18
BBY,2026-02-23,61.7421,73.42,73.42,63.91,-4.51,1.48,-0.16,3.13,-8.19,-14.97,-11.18
CAH,2026-03-06,216.2219,233.6,233.6,206.31,0.64,-0.13,-0.04,-10.0,-0.7,34.99,52.87
CAH,2026-03-20,207.3231,233.6,233.6,206.31,0.64,-0.13,-0.04,-10.0,-0.7,34.99,52.87
CAH,2026-03-24,204.2145,233.6,233.6,206.31,0.64,-0.13,-0.04,-10.0,-0.7,34.99,52.87
CFG,2026-02-12,64.7563,68.79,68.79,57.45,-0.95,-0.57,-0.91,-4.55,-3.3,9.36,44.37
CFG,2026-02-27,60.103,68.79,68.79,57.45,-0.95,-0.57,-0.91,-4.55,-3.3,9.36,44.37
CI,2026-03-03,274.7225,296.1684,296.1684,258.08,-5.71,-1.48,-1.3,-10.46,-6.15,-8.81,-18.85
COST,2026-03-06,970.2565,1028.4399,1028.4399,996.58,15.72,1.29,3.19,-1.41,14.27,9.11,6.74
DAL,2026-03-02,62.5795,76.183,76.183,63.19,-8.7,-2.53,-2.98,-3.82,-10.57,11.11,38.61
DAL,2026-03-05,60.368,76.183,76.183,63.19,-8.7,-2.53,-2.98,-3.82,-10.57,11.11,38.61
DAL,2026-03-06,58.8245,76.183,76.183,63.19,-8.7,-2.53,-2.98,-3.82,-10.57,11.11,38.61
DAL,2026-03-09,57.4467,76.183,76.183,63.19,-8.7,-2.53,-2.98,-3.82,-10.57,11.11,38.61
DVA,2026-03-13,146.8105,159.42,159.42,152.37,34.12,-1.33,0.11,-2.51,33.68,16.49,-0.09
EIX,2026-03-20,69.0894,75.5,75.5,71.84,21.46,2.19,1.66,-3.88,22.5,34.55,33.28
EQIX,2026-03-09,920.4643,987.5178,987.5178,964.05,26.51,0.11,-0.3,-1.05,26.99,23.39,19.52
FAST,2026-03-20,43.6922,48.45,48.45,45.12,13.06,0.38,1.51,-2.0,9.17,-6.35,18.53
FCX,2026-03-03,63.0087,69.75,69.75,54.65,7.87,-2.83,-0.53,-19.73,3.29,53.8,38.6
FCX,2026-03-06,58.87,69.75,69.75,54.65,7.87,-2.83,-0.53,-19.73,3.29,53.8,38.6
FCX,2026-03-09,57.0805,69.75,69.75,54.65,7.87,-2.83,-0.53,-19.73,3.29,53.8,38.6
FCX,2026-03-19,51.513,69.75,69.75,54.65,7.87,-2.83,-0.53,-19.73,3.29,53.8,38.6
FFIV,2026-03-27,279.9498,304.0,304.0,279.73,9.59,-0.8,-3.46,3.08,6.3,-13.89,3.57
FIS,2026-03-27,46.1812,52.07,52.07,47.45,-27.99,1.19,-4.66,-6.09,-28.77,-25.05,-35.17
FRT,2026-03-09,105.6098,110.89,110.89,104.46,4.81,1.55,0.67,-3.96,3.22,7.35,12.95
FRT,2026-03-20,102.8667,110.89,110.89,104.46,4.81,1.55,0.67,-3.96,3.22,7.35,12.95
FTV,2026-03-06,55.9914,62.3518,62.3518,53.62,-2.77,-0.56,-3.2,-9.33,-3.61,10.73,-4.17
FTV,2026-03-12,54.2549,62.3518,62.3518,53.62,-2.77,-0.56,-3.2,-9.33,-3.61,10.73,-4.17
GD,2026-01-28,345.059,369.7,369.7,340.79,1.64,-1.72,-1.89,-4.55,-0.01,4.04,28.9
GD,2026-03-19,345.4354,369.7,369.7,340.79,1.64,-1.72,-1.89,-4.55,-0.01,4.04,28.9
GD,2026-03-30,340.7063,369.7,369.7,340.79,1.64,-1.72,-1.89,-4.55,-0.01,4.04,28.9
GL,2026-03-06,139.7963,152.71,152.71,136.45,-2.25,0.99,-0.68,-6.06,-3.86,-5.24,4.68
GL,2026-03-09,138.455,152.71,152.71,136.45,-2.25,0.99,-0.68,-6.06,-3.86,-5.24,4.68
GM,2026-02-23,78.3623,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GM,2026-02-27,78.0848,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GM,2026-03-02,77.1986,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GM,2026-03-03,75.7088,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GM,2026-03-06,73.8613,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GM,2026-03-09,72.964,87.413,87.413,72.76,-10.31,-0.3,-3.91,-7.34,-12.19,19.33,55.72
GWW,2026-03-09,1091.9016,1218.63,1218.63,1057.22,4.97,0.01,0.26,-7.64,3.41,10.63,8.04
GWW,2026-03-13,1066.0748,1218.63,1218.63,1057.22,4.97,0.01,0.26,-7.64,3.41,10.63,8.04
GWW,2026-03-16,1057.5266,1218.63,1218.63,1057.22,4.97,0.01,0.26,-7.64,3.41,10.63,8.04
HAS,2026-03-06,93.0357,106.2475,106.2475,89.39,9.76,0.9,-3.87,-10.24,9.02,20.18,50.85
