Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,189.49,99,97,99,75,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,169.71,98,96,98,98,"GLW,APH"
3,Construction & Engineering,Industrials,148.41,97,89,96,95,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,140.57,96,88,86,94,"CIEN,MSI,CSCO,ANET,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,132.77,95,95,94,92,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
6,Cargo Ground Transportation,Industrials,131.76,94,82,50,5,"JBHT,ODFL"
7,Oil & Gas Equipment & Services,Energy,131.7,93,86,70,27,"HAL,BKR,SLB"
8,Construction Machinery & Heavy Transportation Equipment,Industrials,131.41,92,92,88,56,"CAT,CMI,WAB,PCAR"
9,Air Freight & Logistics,Industrials,127.77,91,93,81,25,"CHRW,FDX,UPS,EXPD"
10,Agricultural Products & Services,Consumer Staples,123.94,90,85,74,63,"BG,ADM"
11,Aerospace & Defense,Industrials,123.66,89,74,69,78,"HII,HWM,LMT,LHX,NOC,RTX,GE,TXT,GD,BA,TDG,AXON"
12,Integrated Oil & Gas,Energy,123.11,88,77,51,41,"XOM,CVX"
13,Oil & Gas Refining & Marketing,Energy,122.04,87,69,78,74,"VLO,PSX,MPC"
14,Steel,Materials,121.77,86,87,83,44,"STLD,NUE"
15,Broadcasting,Communication Services,120.99,85,94,97,82,"WBD,FOX,FOXA"
16,Semiconductors,Information Technology,118.44,84,91,92,65,"MU,INTC,MPWR,ADI,ON,AMD,MCHP,NVDA,AVGO,TXN,FSLR,NXPI,MRVL,ARM,QCOM,SWKS"
17,Consumer Staples Merchandise Retail,Consumer Staples,118.42,83,78,67,51,"DG,TGT,DLTR,WMT,COST"
18,Specialty Chemicals,Materials,117.86,82,80,48,13,"ALB,DD,PPG,IFF,LYB,ECL,SHW"
19,Health Care Distributors,Health Care,117.23,81,75,82,54,"CAH,MCK,COR,HSIC"
20,Oil & Gas Storage & Transportation,Energy,117.02,80,58,40,20,"TRGP,WMB,KMI,OKE"
21,Oil & Gas Exploration & Production,Energy,116.15,79,51,61,19,"TPL,APA,COP,DVN,OXY,CTRA,FANG,EOG,EQT,EXE"
22,Electrical Components & Equipment,Industrials,116.0,78,65,64,66,"GNRC,AME,ROK,EMR,ETN"
23,Biotechnology,Health Care,115.15,77,76,89,64,"MRNA,GILD,INSM,AMGN,BIIB,REGN,INCY,ABBV,VRTX,ALNY"
24,Electronic Manufacturing Services,Information Technology,114.65,76,79,90,97,"JBL,TEL"
25,Pharmaceuticals,Health Care,113.86,75,72,66,18,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
26,Rail Transportation,Industrials,113.25,74,52,63,30,"CSX,NSC,UNP"
27,Apparel Retail,Consumer Discretionary,113.14,73,71,77,57,"ROST,TJX"
28,Passenger Airlines,Industrials,112.38,72,90,73,81,"LUV,DAL,UAL"
29,Automobile Manufacturers,Consumer Discretionary,111.29,71,84,93,76,"GM,F,TSLA"
30,Other Specialty Retail,Consumer Discretionary,109.47,70,70,65,80,"ULTA,TSCO"
31,Interactive Media & Services,Communication Services,109.13,69,83,91,93,"GOOGL,GOOG,META,MTCH"
32,Data Center REITs,Real Estate,108.88,68,22,19,14,"EQIX,DLR"
33,Health Care Facilities,Health Care,108.87,67,67,85,53,"HCA,UHS"
34,Regional Banks,Financials,107.87,66,81,62,70,"CFG,FITB,KEY,MTB,RF,HBAN"
35,Independent Power Producers & Energy Traders,Utilities,107.22,65,62,87,85,"AES,NRG"
36,Integrated Telecommunication Services,Communication Services,107.09,64,46,25,60,"VZ,T"
37,Industrial Machinery & Supplies & Components,Industrials,106.45,63,55,39,28,"PH,NDSN,HUBB,DOV,IEX,SNA,GWW,SWK,ITW,IR,FTV,OTIS,PNR,XYL"
38,Fertilizers & Agricultural Chemicals,Materials,106.36,62,38,18,58,"CF,CTVA,MOS"
39,Retail REITs,Real Estate,106.22,61,43,34,37,"O,SPG,FRT,KIM,REG"
40,--- Reference ---,--- Reference ---,106.1,60,37,58,36,"^VIX,SPY,QQQ"
41,Multi-Utilities,Utilities,106.08,59,39,52,35,"NEE,PCG,SRE,CNP,PNW,ED,XEL,NI,AEE,DTE,D,CMS"
42,Tobacco,Consumer Staples,105.88,58,68,31,67,"MO,PM"
43,Electric Utilities,Utilities,105.09,57,29,59,59,"EIX,ETR,AEP,EVRG,FE,ES,EXC,DUK,LNT,WEC,SO,PPL,CEG,PEG,VST"
44,Health Care REITs,Real Estate,104.94,56,48,76,52,"VTR,WELL,DOC"
45,Industrial Conglomerates,Industrials,103.88,55,40,53,42,"HON,MMM"
46,Trading Companies & Distributors,Industrials,103.52,54,37,32,90,"FAST,URI"
47,Diversified Banks,Financials,103.34,53,72,75,79,"C,USB,PNC,TFC,JPM,WFC,BAC"
48,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,103.21,52,57,49,21,"MNST,PEP,KO,KDP"
49,Hotel & Resort REITs,Real Estate,102.79,51,44,30,49,"HST,VICI"
50,Health Care Services,Health Care,102.71,50,31,28,48,"DGX,DVA,CVS,LH,CI"
51,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,102.59,49,53,60,69,"TPR,RL,NKE,LULU"
52,Health Care Supplies,Health Care,102.55,48,24,36,4,"ALGN,COO,WST"
53,Construction Materials,Materials,102.4,47,60,68,68,"MLM,VMC,CRH"
