ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,214.52,3.58,1.16,5.11,3.38,4.02,2.28,21.17
ALL,2026-03-27,201.7734,215.6588,215.6588,214.52,3.58,1.16,5.11,3.38,4.02,2.28,21.17
AWK,2026-04-08,132.7994,141.21,141.21,139.25,7.43,2.12,1.8,4.83,10.15,-0.99,0.28
AZO,2026-03-03,3596.6164,3887.03,3887.03,3548.1899,4.62,2.4,3.55,-4.77,6.94,-13.16,2.01
BBY,2026-02-20,62.1016,72.3189,72.3189,64.53,-2.12,0.08,0.34,1.1,-4.82,-11.77,11.33
BBY,2026-02-23,60.8161,72.3189,72.3189,64.53,-2.12,0.08,0.34,1.1,-4.82,-11.77,11.33
BIIB,2026-03-31,179.9904,202.41,202.41,177.11,0.64,-1.55,-3.63,-6.0,-5.24,16.36,48.59
BIIB,2026-04-06,168.9257,202.41,202.41,177.11,0.64,-1.55,-3.63,-6.0,-5.24,16.36,48.59
CAH,2026-03-06,215.6991,233.0351,233.0351,215.8,5.53,0.31,1.78,-0.33,4.41,38.44,73.64
CAH,2026-03-20,206.8217,233.0351,233.0351,215.8,5.53,0.31,1.78,-0.33,4.41,38.44,73.64
CAH,2026-03-24,203.7207,233.0351,233.0351,215.8,5.53,0.31,1.78,-0.33,4.41,38.44,73.64
CF,2026-04-08,123.1881,141.96,141.96,119.38,55.18,-5.37,-6.72,8.48,54.88,31.27,69.57
CFG,2026-02-12,64.7563,68.79,68.79,64.97,12.01,1.87,7.26,10.32,7.27,24.26,93.3
CFG,2026-02-27,60.103,68.79,68.79,64.97,12.01,1.87,7.26,10.32,7.27,24.26,93.3
CI,2026-03-03,274.7225,296.1684,296.1684,278.45,1.73,0.32,4.16,6.1,0.31,-8.33,-9.84
COP,2026-04-08,124.3542,135.87,135.87,123.47,32.92,-1.4,-3.82,8.16,32.46,31.88,49.06
DAL,2026-03-02,62.5795,76.183,76.183,67.83,-2.0,-0.37,0.34,14.44,-5.07,20.47,84.13
DAL,2026-03-05,60.368,76.183,76.183,67.83,-2.0,-0.37,0.34,14.44,-5.07,20.47,84.13
DAL,2026-03-06,58.8245,76.183,76.183,67.83,-2.0,-0.37,0.34,14.44,-5.07,20.47,84.13
DAL,2026-03-09,57.4467,76.183,76.183,67.83,-2.0,-0.37,0.34,14.44,-5.07,20.47,84.13
DELL,2026-03-31,156.9476,186.39,186.39,181.46,44.78,-2.16,7.13,26.19,51.79,21.23,146.44
DVN,2026-03-31,49.0084,52.71,52.71,47.88,31.4,-0.06,-1.46,10.14,39.63,38.44,71.69
DVN,2026-04-01,47.9954,52.71,52.71,47.88,31.4,-0.06,-1.46,10.14,39.63,38.44,71.69
DVN,2026-04-08,46.8924,52.71,52.71,47.88,31.4,-0.06,-1.46,10.14,39.63,38.44,71.69
EOG,2026-04-08,135.494,151.87,151.87,136.58,31.3,-1.78,-2.73,6.79,34.45,26.04,29.91
FANG,2026-04-01,189.0193,204.91,204.91,186.31,24.67,-0.09,-2.26,4.45,33.45,26.73,53.69
FANG,2026-04-08,184.6478,204.91,204.91,186.31,24.67,-0.09,-2.26,4.45,33.45,26.73,53.69
FCX,2026-03-03,63.0087,69.75,69.75,66.45,31.16,2.07,8.58,6.49,20.03,64.3,121.85
FCX,2026-03-06,58.87,69.75,69.75,66.45,31.16,2.07,8.58,6.49,20.03,64.3,121.85
FCX,2026-03-09,57.0805,69.75,69.75,66.45,31.16,2.07,8.58,6.49,20.03,64.3,121.85
FCX,2026-03-19,51.513,69.75,69.75,66.45,31.16,2.07,8.58,6.49,20.03,64.3,121.85
FRT,2026-03-09,104.4862,109.7102,109.7102,107.39,8.9,0.0,1.25,1.63,6.76,12.47,29.74
FRT,2026-03-20,101.7723,109.7102,109.7102,107.39,8.9,0.0,1.25,1.63,6.76,12.47,29.74
FTV,2026-03-06,55.9914,62.3518,62.3518,60.23,9.21,1.43,7.75,8.02,11.37,21.68,24.19
FTV,2026-03-12,54.2549,62.3518,62.3518,60.23,9.21,1.43,7.75,8.02,11.37,21.68,24.19
GD,2026-01-28,345.059,369.7,369.7,343.9,2.57,-1.75,-1.89,-3.29,-0.1,0.99,41.53
GD,2026-03-19,345.4354,369.7,369.7,343.9,2.57,-1.75,-1.89,-3.29,-0.1,0.99,41.53
GD,2026-03-30,340.7063,369.7,369.7,343.9,2.57,-1.75,-1.89,-3.29,-0.1,0.99,41.53
GL,2026-03-06,139.4678,152.3511,152.3511,147.39,5.84,-0.31,5.2,3.38,5.71,9.13,30.02
