ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ICE,2026-05-21,149.843,168.2,168.2,148.3,-8.14,-0.94,-2.23,-5.12,-8.66,-2.4,-15.96
ICE,2026-05-27,149.1042,168.2,168.2,148.3,-8.14,-0.94,-2.23,-5.12,-8.66,-2.4,-15.96
ICE,2026-05-28,148.093,168.2,168.2,148.3,-8.14,-0.94,-2.23,-5.12,-8.66,-2.4,-15.96
KKR,2026-05-19,92.8222,107.4392,107.4392,94.03,-25.96,-1.05,-0.33,-7.09,0.64,-19.91,-21.72
KKR,2026-05-20,91.713,107.4392,107.4392,94.03,-25.96,-1.05,-0.33,-7.09,0.64,-19.91,-21.72
KR,2026-04-01,69.6666,76.1787,76.1787,63.66,2.94,-1.59,-7.31,-4.38,-4.74,0.04,-4.19
KR,2026-04-08,70.2149,76.1787,76.1787,63.66,2.94,-1.59,-7.31,-4.38,-4.74,0.04,-4.19
KR,2026-05-11,64.17,76.1787,76.1787,63.66,2.94,-1.59,-7.31,-4.38,-4.74,0.04,-4.19
KR,2026-05-12,63.7399,76.1787,76.1787,63.66,2.94,-1.59,-7.31,-4.38,-4.74,0.04,-4.19
LYB,2026-04-08,73.2442,83.94,83.94,68.35,59.77,1.0,-4.14,-4.38,22.88,56.9,28.83
MPWR,2026-05-18,1486.2936,1675.42,1675.42,1633.17,80.55,0.8,5.14,8.58,38.67,83.57,140.05
MPWR,2026-05-19,1449.9241,1675.42,1675.42,1633.17,80.55,0.8,5.14,8.58,38.67,83.57,140.05
MSTR,2026-05-18,164.9557,197.0,197.0,151.64,-0.2,-1.66,-8.55,-8.49,13.67,-15.3,-59.26
MSTR,2026-05-28,144.5276,197.0,197.0,151.64,-0.2,-1.66,-8.55,-8.49,13.67,-15.3,-59.26
NDSN,2026-05-19,270.8659,290.02,290.02,288.12,20.2,-0.21,4.32,2.25,-1.24,24.45,47.54
ORLY,2026-05-26,88.7981,100.63,100.63,89.23,-2.17,0.24,-3.24,-2.56,-2.3,-9.87,-1.68
PCG,2026-05-18,15.8475,18.92,18.92,16.29,1.66,-1.45,-0.12,0.18,-13.47,2.74,-3.55
Q,2026-05-19,141.794,171.52,171.52,158.96,94.81,-0.09,3.87,15.53,27.47,116.46,
RCL,2026-03-02,292.7417,354.5014,354.5014,281.29,1.39,2.22,10.79,9.93,-11.33,11.03,11.7
RCL,2026-03-06,270.4017,354.5014,354.5014,281.29,1.39,2.22,10.79,9.93,-11.33,11.03,11.7
RCL,2026-03-09,263.126,354.5014,354.5014,281.29,1.39,2.22,10.79,9.93,-11.33,11.03,11.7
RCL,2026-05-20,232.6394,354.5014,354.5014,281.29,1.39,2.22,10.79,9.93,-11.33,11.03,11.7
RL,2026-05-11,341.7352,393.41,393.41,370.77,5.14,-1.45,12.61,1.06,-1.86,6.5,31.06
RL,2026-05-12,335.7641,393.41,393.41,370.77,5.14,-1.45,12.61,1.06,-1.86,6.5,31.06
RL,2026-05-13,329.853,393.41,393.41,370.77,5.14,-1.45,12.61,1.06,-1.86,6.5,31.06
SATS,2026-05-22,122.8942,147.25,147.25,131.07,20.58,7.03,-7.57,5.96,20.95,84.81,547.58
SHW,2026-03-02,346.7122,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-03-03,341.2949,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-03-05,332.5759,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-03-06,327.298,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-03-09,321.294,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-03-19,304.1971,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-04-29,313.973,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SHW,2026-05-19,294.4229,375.9617,375.9617,305.14,-5.38,-1.56,-0.57,-5.66,-14.95,-9.29,-14.29
SRE,2026-04-13,96.1736,101.04,101.04,90.03,2.68,-1.35,-1.56,-3.09,-4.77,-2.76,17.57
SRE,2026-04-14,95.1357,101.04,101.04,90.03,2.68,-1.35,-1.56,-3.09,-4.77,-2.76,17.57
SRE,2026-04-17,93.4297,101.04,101.04,90.03,2.68,-1.35,-1.56,-3.09,-4.77,-2.76,17.57
SRE,2026-05-07,91.2037,101.04,101.04,90.03,2.68,-1.35,-1.56,-3.09,-4.77,-2.76,17.57
TDY,2026-05-19,603.0221,687.0,687.0,634.06,24.15,3.52,3.23,-1.22,-6.59,28.78,28.11
TRI,2026-04-09,82.7503,110.7889,110.7889,84.49,-33.96,2.82,-1.02,-3.83,-13.47,-34.26,-54.94
TRI,2026-04-10,81.3678,110.7889,110.7889,84.49,-33.96,2.82,-1.02,-3.83,-13.47,-34.26,-54.94
TRI,2026-05-14,78.0558,110.7889,110.7889,84.49,-33.96,2.82,-1.02,-3.83,-13.47,-34.26,-54.94
TSLA,2026-05-19,396.6596,453.4,453.4,442.1,-1.69,0.4,5.95,17.57,8.2,5.82,21.83
TTD,2026-05-08,22.3794,32.9,32.9,21.15,-44.28,-5.11,0.62,-8.95,-11.69,-45.85,-72.19
TTD,2026-05-11,21.1181,32.9,32.9,21.15,-44.28,-5.11,0.62,-8.95,-11.69,-45.85,-72.19
TTD,2026-05-13,20.0563,32.9,32.9,21.15,-44.28,-5.11,0.62,-8.95,-11.69,-45.85,-72.19
TTWO,2026-05-22,221.148,246.25,246.25,217.87,-14.9,-0.27,-7.92,2.28,2.15,-8.87,-3.71
V,2026-05-28,320.9963,341.2725,341.2725,324.95,-6.96,-0.81,-1.75,5.28,2.82,-0.91,-8.85
VRT,2026-05-18,332.154,379.935,379.935,314.18,93.97,-1.75,-0.47,3.0,21.23,86.12,186.52
VRT,2026-05-19,321.1809,379.935,379.935,314.18,93.97,-1.75,-0.47,3.0,21.23,86.12,186.52
VRTX,2026-04-29,419.921,507.92,507.92,447.97,-1.19,2.46,4.07,4.15,-6.7,5.65,0.44
VRTX,2026-05-05,415.1394,507.92,507.92,447.97,-1.19,2.46,4.07,4.15,-6.7,5.65,0.44
WAB,2026-05-19,254.5308,275.5049,275.5049,261.2,22.67,0.15,0.92,-0.63,-0.72,30.91,29.16
XOM,2026-04-01,159.4434,175.2207,175.2207,146.96,23.77,-0.64,-5.96,-1.73,-0.39,28.43,46.49
XOM,2026-04-08,153.8505,175.2207,175.2207,146.96,23.77,-0.64,-5.96,-1.73,-0.39,28.43,46.49
XOM,2026-05-27,146.2791,175.2207,175.2207,146.96,23.77,-0.64,-5.96,-1.73,-0.39,28.43,46.49
