Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,403.91,99,99,99,98,971.8099975585938,1012.6198120117188,960.2000122070312,981.6099853515625
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,401.59,99,99,99,99,540.8699951171875,572.2899780273438,531.9600830078125,562.9249877929688
3,LITE,Information Technology,Communications Equipment,S&P 500,384.39,99,99,99,99,889.4249877929688,934.260009765625,863.0,921.5599975585938
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,351.39,99,99,98,99,880.1900024414062,946.239990234375,868.1400146484375,931.0399780273438
5,INTC,Information Technology,Semiconductors,S&P 500,347.63,99,99,96,94,117.41500091552734,127.5999984741211,115.33000183105469,124.56999969482422
6,MRVL,Technology,Semiconductors,Nasdaq 100,306.53,99,97,74,57,269.8819885253906,287.9800109863281,267.30999755859375,279.70001220703125
7,AMD,Information Technology,Semiconductors,S&P 500,264.81,98,98,88,95,499.68499755859375,521.6900024414062,494.0,511.57000732421875
8,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,258.24,98,96,83,48,385.0,408.375,381.1099853515625,395.57000732421875
9,ARM,Technology,Semiconductors,Nasdaq 100,252.01,98,94,41,5,353.5400085449219,385.7300109863281,350.0400085449219,380.80999755859375
10,CIEN,Information Technology,Communications Equipment,S&P 500,241.0,98,99,99,99,445.2200012207031,458.4700012207031,440.7099914550781,445.9800109863281
11,COHR,Information Technology,Electronic Components,S&P 500,238.24,98,98,99,98,374.2699890136719,394.5,354.1900939941406,385.0299987792969
12,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,228.37,97,97,99,97,381.94000244140625,408.0,380.0,403.20001220703125
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,223.39,97,97,97,97,359.3900146484375,373.82000732421875,354.8900146484375,366.80999755859375
14,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,211.86,97,96,97,93,548.6199951171875,569.9199829101562,544.0700073242188,567.25
15,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,196.45,97,95,94,93,237.41600036621094,254.9199981689453,236.0,254.5399932861328
16,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,195.76,97,93,54,76,46.5099983215332,49.779998779296875,45.970001220703125,48.16999816894531
17,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,192.06,96,98,98,99,131.22000122070312,131.22000122070312,106.56009674072266,114.08000183105469
18,FIX,Industrials,Construction & Engineering,S&P 500,188.86,96,98,98,97,1849.219970703125,1912.7900390625,1845.18994140625,1877.6099853515625
19,ON,Information Technology,Semiconductors,S&P 500,186.61,96,97,78,46,115.93000030517578,118.58499908447266,113.98999786376953,116.79000091552734
20,GLW,Information Technology,Electronic Components,S&P 500,184.62,96,98,98,95,178.0,180.77000427246094,173.41009521484375,179.1999969482422
21,STLD,Materials,Steel,S&P 500,162.8,96,90,75,91,283.739990234375,285.8450012207031,279.6499938964844,282.760009765625
22,NUE,Materials,Steel,S&P 500,159.71,95,91,69,83,264.79998779296875,268.79998779296875,264.3500061035156,266.3500061035156
23,ASML,Technology,Industrial Machinery,Nasdaq 100,159.53,95,92,94,86,1847.56494140625,1892.800048828125,1839.0,1863.550048828125
24,HUM,Health Care,Managed Health Care,S&P 500,157.34,95,87,2,51,370.739990234375,379.489990234375,365.510009765625,379.2200012207031
25,VRT,Industrials,Electrical Components & Equipment,S&P 500,156.17,95,97,98,86,303.4800109863281,305.19000244140625,295.1000061035156,302.8699951171875
26,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,153.77,95,95,95,93,905.239990234375,918.9749755859375,899.260009765625,910.5700073242188
27,DDOG,Information Technology,Application Software,S&P 500,153.43,94,91,49,51,233.48500061035156,236.80999755859375,227.23460388183594,229.89999389648438
