ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,134.96,18.82,0.91,4.02,2.56,5.54,19.67,34.77
AES,2026-06-17,14.5814,14.74,14.74,14.68,4.86,-0.14,0.27,0.0,5.17,11.14,52.07
AMP,2026-05-21,450.3206,485.2877,485.2877,460.95,-5.37,-1.11,-2.2,1.91,3.23,-5.15,-9.99
AMT,2026-06-18,175.7,194.226,194.226,174.46,1.32,-2.74,-5.43,-4.2,4.42,4.18,-18.24
APP,2026-06-09,511.8378,622.0,622.0,464.96,-31.0,-0.44,-9.75,-3.47,6.66,-35.54,38.63
APP,2026-06-11,475.2111,622.0,622.0,464.96,-31.0,-0.44,-9.75,-3.47,6.66,-35.54,38.63
AXON,2026-06-18,405.2571,515.8,515.8,456.73,-19.58,5.47,4.9,18.32,0.03,-23.14,-41.69
CCL,2026-06-23,27.8062,31.6,31.6,28.91,-4.32,0.66,-6.44,11.28,14.2,-6.1,21.55
COP,2026-06-15,111.9707,121.52,121.52,106.92,15.96,-2.77,-3.97,-11.24,-16.73,18.07,20.45
CRWD,2026-06-04,678.6519,785.66,785.66,673.02,43.57,-1.16,-0.95,1.44,71.26,39.84,36.85
CRWD,2026-06-09,626.2263,785.66,785.66,673.02,43.57,-1.16,-0.95,1.44,71.26,39.84,36.85
CSCO,2026-06-09,117.1976,130.37,130.37,119.73,57.11,-1.17,0.13,-0.56,48.87,54.33,81.78
DASH,2026-05-13,148.3942,191.17,191.17,177.93,-21.44,3.74,4.65,11.03,14.99,-24.04,-22.75
DASH,2026-06-11,146.7021,191.17,191.17,177.93,-21.44,3.74,4.65,11.03,14.99,-24.04,-22.75
DD,2026-06-10,135.1561,154.3077,154.3077,137.82,15.19,-1.56,-4.37,-4.53,1.75,12.23,68.22
DD,2026-06-24,137.4149,154.3077,154.3077,137.82,15.19,-1.56,-4.37,-4.53,1.75,12.23,68.22
DGX,2026-06-18,193.5993,209.79,209.79,203.11,18.09,3.01,1.03,4.05,4.04,16.4,15.05
DIS,2026-06-03,99.3203,110.48,110.48,101.12,-11.12,-2.33,-0.16,-1.83,4.91,-9.1,-13.17
DXCM,2026-06-22,68.749,78.91,78.91,69.75,5.09,1.2,-4.66,-3.26,4.73,5.59,-12.64
EIX,2026-04-13,71.832,76.22,76.22,74.22,26.99,1.75,3.0,4.27,5.38,26.83,56.76
EIX,2026-05-18,67.8271,76.22,76.22,74.22,26.99,1.75,3.0,4.27,5.38,26.83,56.76
F,2026-06-05,14.7877,17.78,17.78,13.84,7.97,-1.14,-3.96,-7.3,18.37,5.17,35.09
FANG,2026-05-06,192.2517,213.3366,213.3366,183.48,23.46,-2.36,-2.47,-8.58,-6.38,25.29,33.34
FANG,2026-05-07,186.9795,213.3366,213.3366,183.48,23.46,-2.36,-2.47,-8.58,-6.38,25.29,33.34
FANG,2026-06-15,184.167,213.3366,213.3366,183.48,23.46,-2.36,-2.47,-8.58,-6.38,25.29,33.34
FDX,2026-06-24,310.8101,344.0783,344.0783,316.83,37.18,-0.13,-5.28,0.12,9.64,37.22,74.87
FFIV,2026-06-18,375.8208,411.52,411.52,384.78,50.74,-1.22,-1.05,-2.25,33.12,49.77,30.39
FLEX,2026-06-09,142.7963,166.86,166.86,150.72,149.45,-0.74,2.58,13.78,118.12,134.62,225.18
FSLR,2026-06-09,258.9046,320.95,320.95,248.36,-4.93,-0.35,-6.05,-3.68,28.78,-6.97,71.67
FTNT,2026-06-09,135.3961,150.07,150.07,145.28,82.95,-1.84,-1.18,8.47,83.11,81.06,40.84
GEN,2026-06-22,22.6863,27.81,27.81,23.56,-12.42,1.29,-4.11,-5.08,19.81,-13.75,-16.63
GM,2026-02-23,78.1928,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-02-27,77.9159,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-03-02,77.0316,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-03-03,75.545,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-03-06,73.7015,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-03-09,72.8062,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
GM,2026-05-19,71.7296,87.224,87.224,78.95,-2.47,0.0,-4.31,0.42,3.33,-3.69,64.21
J,2026-06-22,118.2586,137.3351,137.3351,122.04,-7.34,0.94,-2.23,6.41,-5.0,-8.45,-3.86
J,2026-06-23,117.1791,137.3351,137.3351,122.04,-7.34,0.94,-2.23,6.41,-5.0,-8.45,-3.86
JNJ,2026-06-18,227.849,241.6,241.6,241.0,17.75,0.8,2.47,3.43,3.02,18.08,63.24
KDP,2026-06-23,30.1335,32.31,32.31,31.4,14.03,1.72,-1.88,7.83,20.86,14.52,-2.43
LYB,2026-04-08,72.486,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-05-29,65.8417,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-05,64.393,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-08,63.6934,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-09,62.9652,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-15,60.9327,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-18,59.2562,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-22,58.2658,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
LYB,2026-06-24,55.9903,83.071,83.071,56.12,32.55,-2.57,-10.34,-18.66,-25.4,33.2,5.43
ON,2026-06-09,109.9016,134.92,134.92,115.74,113.74,-1.13,-2.12,-0.4,85.66,109.64,117.68
PCG,2026-05-18,15.8475,18.92,18.92,17.12,6.84,2.09,2.27,3.82,-0.99,9.49,25.14
RCL,2026-03-02,291.2316,352.6728,352.6728,320.95,16.28,3.69,2.59,25.97,18.01,10.85,19.28
RCL,2026-03-06,269.0069,352.6728,352.6728,320.95,16.28,3.69,2.59,25.97,18.01,10.85,19.28
RCL,2026-03-09,261.7687,352.6728,352.6728,320.95,16.28,3.69,2.59,25.97,18.01,10.85,19.28
RCL,2026-05-20,231.4394,352.6728,352.6728,320.95,16.28,3.69,2.59,25.97,18.01,10.85,19.28
RCL,2026-06-23,287.079,352.6728,352.6728,320.95,16.28,3.69,2.59,25.97,18.01,10.85,19.28
SWKS,2026-06-09,69.9149,85.18,85.18,71.4,14.94,-2.78,-0.03,-12.62,30.09,12.69,2.84
TDY,2026-05-19,603.0221,687.0,687.0,612.17,19.86,-0.12,-2.84,-1.33,-2.22,20.03,24.68
TRI,2026-04-09,82.7503,110.7889,110.7889,80.98,-36.7,0.33,-0.21,-5.68,-5.2,-36.58,-57.05
TRI,2026-04-10,81.3678,110.7889,110.7889,80.98,-36.7,0.33,-0.21,-5.68,-5.2,-36.58,-57.05
TRI,2026-05-14,78.0558,110.7889,110.7889,80.98,-36.7,0.33,-0.21,-5.68,-5.2,-36.58,-57.05
TTD,2026-05-08,22.3794,32.9,32.9,17.7,-53.37,-1.28,-6.65,-20.91,-20.77,-52.5,-74.3
