ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,128.48,13.12,-0.04,0.54,-2.62,-2.12,12.38,30.12
AMP,2026-05-21,450.3206,485.2877,485.2877,450.38,-7.54,-0.05,-1.03,-4.2,2.67,-5.2,-11.67
APP,2026-06-09,511.8378,622.0,622.0,478.57,-28.98,-2.92,-14.37,-2.47,6.51,-33.96,24.75
APP,2026-06-11,475.2111,622.0,622.0,478.57,-28.98,-2.92,-14.37,-2.47,6.51,-33.96,24.75
ARM,2026-06-09,303.1942,427.99,427.99,342.23,213.08,11.32,-13.02,64.6,197.28,141.13,143.35
CAT,2026-06-10,855.2696,946.83,946.83,897.63,57.36,4.84,-4.56,-1.59,28.35,51.67,153.05
CMI,2026-05-19,650.1552,715.8317,715.8317,655.69,29.29,3.99,-3.3,-6.64,22.09,31.95,103.73
CMI,2026-05-21,634.4179,715.8317,715.8317,655.69,29.29,3.99,-3.3,-6.64,22.09,31.95,103.73
CRWD,2026-06-04,678.6519,785.66,785.66,691.53,47.52,6.76,-3.83,26.61,56.62,33.51,47.87
CRWD,2026-06-09,626.2263,785.66,785.66,691.53,47.52,6.76,-3.83,26.61,56.62,33.51,47.87
CSCO,2026-06-09,117.1976,130.37,130.37,121.83,59.87,2.55,-6.28,22.7,57.56,54.88,91.3
DASH,2026-05-13,148.3942,191.17,191.17,154.59,-31.74,2.38,-3.42,-0.39,-4.43,-32.78,-28.09
DASH,2026-06-11,146.7021,191.17,191.17,154.59,-31.74,2.38,-3.42,-0.39,-4.43,-32.78,-28.09
DD,2026-06-10,45.0511,51.4359,51.4359,46.84,17.45,3.95,-1.7,-6.95,3.72,16.26,62.54
DIS,2026-06-03,99.3203,110.48,110.48,100.34,-11.8,1.75,1.01,-5.48,0.92,-5.61,-14.55
EIX,2026-04-13,71.832,76.22,76.22,72.34,23.78,1.17,0.74,1.5,3.18,31.19,51.94
EIX,2026-05-18,67.8271,76.22,76.22,72.34,23.78,1.17,0.74,1.5,3.18,31.19,51.94
EOG,2026-04-08,134.4501,150.6999,150.6999,136.53,32.27,-2.67,-3.09,1.79,3.42,26.98,19.95
EOG,2026-05-07,129.2493,150.6999,150.6999,136.53,32.27,-2.67,-3.09,1.79,3.42,26.98,19.95
EOG,2026-05-27,133.0017,150.6999,150.6999,136.53,32.27,-2.67,-3.09,1.79,3.42,26.98,19.95
F,2026-06-05,14.7877,17.78,17.78,14.71,14.76,2.87,-4.11,22.69,23.72,15.11,45.62
FANG,2026-05-06,192.2517,213.3366,213.3366,191.59,28.91,-2.52,-5.59,-2.78,8.83,22.52,35.01
FANG,2026-05-07,186.9795,213.3366,213.3366,191.59,28.91,-2.52,-5.59,-2.78,8.83,22.52,35.01
FSLR,2026-06-09,258.9046,320.95,320.95,271.17,3.81,8.79,-13.9,18.9,37.26,7.0,64.72
FTNT,2026-06-09,135.3961,150.07,150.07,145.06,82.67,4.45,-3.08,27.39,71.87,73.72,42.73
GM,2026-02-23,78.1928,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-02-27,77.9159,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-03-02,77.0316,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-03-03,75.545,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-03-06,73.7015,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-03-09,72.8062,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
GM,2026-05-19,71.7296,87.224,87.224,80.85,-0.13,1.83,-2.64,6.0,10.31,5.26,66.75
JBL,2026-06-05,352.8672,384.7,384.7,376.89,65.38,6.96,0.82,7.46,49.51,65.33,111.96
JBL,2026-06-09,344.9471,384.7,384.7,376.89,65.38,6.96,0.82,7.46,49.51,65.33,111.96
KR,2026-04-01,69.6666,76.1787,76.1787,64.12,3.68,-0.53,3.02,-0.25,-14.01,2.99,0.04
KR,2026-04-08,70.2149,76.1787,76.1787,64.12,3.68,-0.53,3.02,-0.25,-14.01,2.99,0.04
KR,2026-05-11,64.17,76.1787,76.1787,64.12,3.68,-0.53,3.02,-0.25,-14.01,2.99,0.04
KR,2026-05-12,63.7399,76.1787,76.1787,64.12,3.68,-0.53,3.02,-0.25,-14.01,2.99,0.04
KR,2026-05-29,62.0215,76.1787,76.1787,64.12,3.68,-0.53,3.02,-0.25,-14.01,2.99,0.04
LYB,2026-04-08,72.486,83.071,83.071,63.47,49.91,-2.58,-4.09,-13.69,-13.72,51.74,12.87
LYB,2026-05-29,65.8417,83.071,83.071,63.47,49.91,-2.58,-4.09,-13.69,-13.72,51.74,12.87
LYB,2026-06-05,64.393,83.071,83.071,63.47,49.91,-2.58,-4.09,-13.69,-13.72,51.74,12.87
LYB,2026-06-08,63.6934,83.071,83.071,63.47,49.91,-2.58,-4.09,-13.69,-13.72,51.74,12.87
LYB,2026-06-09,62.9652,83.071,83.071,63.47,49.91,-2.58,-4.09,-13.69,-13.72,51.74,12.87
