Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,207.07,99,99,99,97,"LITE,CIEN,CSCO,MSI,ANET,FFIV"
2,Semiconductor Materials & Equipment,Information Technology,176.22,99,98,96,95,"TER,LRCX,AMAT,KLAC"
3,Electronic Components,Information Technology,172.04,98,99,98,98,"COHR,GLW,APH"
4,Wireless Telecommunication Services,Communication Services,169.5,97,97,99,99,"SATS,TMUS"
5,Oil & Gas Refining & Marketing,Energy,155.94,96,84,54,77,"VLO,MPC,PSX"
6,Oil & Gas Equipment & Services,Energy,146.84,95,94,58,45,"HAL,SLB,BKR"
7,Construction & Engineering,Industrials,146.21,94,96,89,94,"FIX,PWR,EME,J"
8,Integrated Oil & Gas,Energy,146.19,93,86,53,34,"XOM,CVX"
9,Agricultural Products & Services,Consumer Staples,143.93,92,90,64,65,"BG,ADM"
10,Oil & Gas Exploration & Production,Energy,142.8,91,79,33,29,"APA,OXY,DVN,COP,TPL,CTRA,FANG,EOG,EQT,EXE"
11,"Technology Hardware, Storage & Peripherals",Information Technology,138.86,90,95,94,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
12,--- Reference ---,--- Reference ---,129.64,89,57,43,42,"^VIX,SPY,QQQ"
13,Specialty Chemicals,Materials,128.22,88,82,59,20,"ALB,LYB,DD,IFF,ECL,PPG,SHW"
14,Fertilizers & Agricultural Chemicals,Materials,127.78,87,62,13,50,"CF,CTVA,MOS"
15,Apparel Retail,Consumer Discretionary,127.66,86,73,81,62,"ROST,TJX"
16,Construction Machinery & Heavy Transportation Equipment,Industrials,127.46,85,93,87,75,"CAT,CMI,WAB,PCAR"
17,Oil & Gas Storage & Transportation,Energy,126.09,84,80,32,23,"TRGP,KMI,OKE,WMB"
18,Cargo Ground Transportation,Industrials,125.67,83,92,73,5,"JBHT,ODFL"
19,Electrical Components & Equipment,Industrials,123.49,82,91,62,78,"VRT,GNRC,AME,ETN,ROK,EMR"
20,Air Freight & Logistics,Industrials,119.47,81,89,82,44,"FDX,CHRW,EXPD,UPS"
21,Steel,Materials,119.09,80,88,90,53,"STLD,NUE"
22,Data Center REITs,Real Estate,118.92,79,63,21,31,"EQIX,DLR"
23,Broadcasting,Communication Services,118.7,78,83,97,93,"WBD,FOX,FOXA"
24,Pharmaceuticals,Health Care,118.01,77,75,72,27,"JNJ,MRK,VTRS,BMY,PFE,LLY,ZTS"
25,Biotechnology,Health Care,117.99,76,78,84,74,"MRNA,BIIB,INSM,GILD,REGN,AMGN,INCY,ABBV,VRTX,ALNY"
26,Integrated Telecommunication Services,Communication Services,116.84,75,55,29,25,"VZ,T"
27,Electronic Manufacturing Services,Information Technology,114.93,74,77,92,92,"JBL,TEL"
28,Consumer Staples Merchandise Retail,Consumer Staples,114.58,73,76,76,22,"TGT,WMT,COST,DLTR,DG"
29,Multi-Utilities,Utilities,114.4,72,59,44,56,"NEE,SRE,CNP,PNW,NI,ED,PCG,AEE,DTE,XEL,CMS,D"
30,Semiconductors,Information Technology,114.3,71,85,85,84,"MU,INTC,MPWR,AMD,ADI,MRVL,ON,ARM,AVGO,NVDA,TXN,MCHP,FSLR,NXPI,SWKS,QCOM"
31,Electric Utilities,Utilities,112.45,70,54,50,66,"EIX,ETR,AEP,FE,EVRG,EXC,LNT,DUK,WEC,PPL,SO,ES,PEG,CEG,VST"
32,Industrial Gases,Materials,111.62,69,39,10,21,"LIN,APD"
33,Aerospace & Defense,Industrials,110.54,68,87,74,81,"HII,LHX,LMT,HWM,NOC,RTX,GD,TXT,GE,BA,TDG,AXON"
34,Health Care REITs,Real Estate,109.89,67,60,57,57,"VTR,WELL,DOC"
35,Health Care Distributors,Health Care,109.61,66,80,83,55,"CAH,MCK,HSIC,COR"
36,Interactive Media & Services,Communication Services,109.54,65,74,95,90,"GOOGL,GOOG,META"
37,Rail Transportation,Industrials,109.45,64,72,56,61,"CSX,NSC,UNP"
38,Tobacco,Consumer Staples,109.23,63,65,48,64,"MO,PM"
39,Retail REITs,Real Estate,108.58,62,61,37,40,"KIM,O,FRT,REG,SPG"
40,Independent Power Producers & Energy Traders,Utilities,107.24,61,68,78,83,"AES,NRG"
41,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,105.61,60,57,55,19,"PEP,KO,MNST,KDP"
42,Automobile Manufacturers,Consumer Discretionary,105.5,59,71,93,89,"GM,F,TSLA"
43,Hotel & Resort REITs,Real Estate,105.19,58,49,38,41,"HST,VICI"
44,Regional Banks,Financials,104.92,57,67,71,59,"CFG,KEY,MTB,FITB,RF,HBAN"
45,Health Care Services,Health Care,104.33,56,51,34,47,"DVA,DGX,LH,CVS,CI"
46,Passenger Airlines,Industrials,103.59,55,70,91,76,"DAL,LUV,UAL"
47,Industrial Conglomerates,Industrials,103.01,54,56,40,33,"HON,MMM"
48,Health Care Facilities,Health Care,102.41,53,66,80,68,"HCA,UHS"
49,Diversified Banks,Financials,102.24,52,50,79,72,"C,USB,PNC,TFC,JPM,BAC,WFC"
50,Industrial Machinery & Supplies & Components,Industrials,101.98,51,64,46,28,"HUBB,PH,NDSN,DOV,SNA,GWW,IEX,ITW,FTV,IR,SWK,XYL,PNR,OTIS"
51,Broadline Retail,Consumer Discretionary,101.38,50,32,66,79,"EBAY,AMZN"
52,Trading Companies & Distributors,Industrials,100.73,49,44,31,86,"FAST,URI"
53,Property & Casualty Insurance,Financials,100.64,48,37,51,51,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
54,Distillers & Vintners,Consumer Staples,100.31,47,23,3,0,"STZ,BF.B"
55,Investment Banking & Brokerage,Financials,99.63,46,46,88,99,"IBKR,GS,MS,SCHW,RJF,HOOD"
56,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,99.38,45,52,70,71,"TPR,RL,NKE,LULU"
57,Multi-line Insurance,Financials,99.26,44,42,67,60,"L,AIZ,AIG"
58,Health Care Supplies,Health Care,99.09,43,48,47,3,"ALGN,WST,COO"
