ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
FTV,2026-03-12,54.2549,62.3518,62.3518,62.01,12.44,1.51,1.71,13.14,13.38,25.25,19.94
GM,2026-02-23,78.3623,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GM,2026-02-27,78.0848,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GM,2026-03-02,77.1986,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GM,2026-03-03,75.7088,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GM,2026-03-06,73.8613,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GM,2026-03-09,72.964,87.413,87.413,77.96,-3.9,-0.12,-3.2,3.12,-1.62,17.13,67.99
GWW,2026-03-09,1091.9016,1218.63,1218.63,1158.08,14.99,0.88,-0.43,8.69,10.51,20.64,14.64
GWW,2026-03-13,1066.0748,1218.63,1218.63,1158.08,14.99,0.88,-0.43,8.69,10.51,20.64,14.64
GWW,2026-03-16,1057.5266,1218.63,1218.63,1158.08,14.99,0.88,-0.43,8.69,10.51,20.64,14.64
HAL,2026-04-08,36.7708,41.18,41.18,40.13,42.69,-0.57,9.41,3.45,18.05,49.08,94.39
HAL,2026-04-17,35.7051,41.18,41.18,40.13,42.69,-0.57,9.41,3.45,18.05,49.08,94.39
HAS,2026-03-06,93.0357,106.2475,106.2475,94.69,16.27,-0.41,-0.72,3.87,6.64,23.47,62.47
HAS,2026-03-09,91.7231,106.2475,106.2475,94.69,16.27,-0.41,-0.72,3.87,6.64,23.47,62.47
HAS,2026-03-27,88.1367,106.2475,106.2475,94.69,16.27,-0.41,-0.72,3.87,6.64,23.47,62.47
HAS,2026-04-21,89.1827,106.2475,106.2475,94.69,16.27,-0.41,-0.72,3.87,6.64,23.47,62.47
HSIC,2026-03-19,72.1683,89.29,89.29,77.2,2.14,-0.44,-2.46,4.73,-0.5,21.4,16.56
JPM,2026-03-27,280.513,324.7381,324.7381,311.63,-2.35,1.09,-1.69,7.39,4.05,6.82,29.86
KMI,2026-04-01,32.5258,34.73,34.73,30.95,13.68,-2.49,-3.1,-9.16,6.51,20.4,20.15
KMI,2026-04-08,32.1879,34.73,34.73,30.95,13.68,-2.49,-3.1,-9.16,6.51,20.4,20.15
KMI,2026-04-13,31.7478,34.73,34.73,30.95,13.68,-2.49,-3.1,-9.16,6.51,20.4,20.15
KMI,2026-04-14,31.5865,34.73,34.73,30.95,13.68,-2.49,-3.1,-9.16,6.51,20.4,20.15
KR,2026-04-01,70.0336,76.58,76.58,65.9,6.0,-1.98,-2.93,-8.2,3.99,-3.02,-5.75
KR,2026-04-08,70.5848,76.58,76.58,65.9,6.0,-1.98,-2.93,-8.2,3.99,-3.02,-5.75
LYB,2026-04-08,73.2442,83.94,83.94,71.02,66.01,1.65,3.56,-8.62,41.33,57.98,30.97
LYV,2026-04-15,155.5255,168.55,168.55,156.49,9.82,-0.1,0.26,4.29,5.88,2.06,17.91
MET,2026-02-05,75.1475,83.2534,83.2534,77.67,-0.9,-0.04,-0.04,11.37,1.37,0.8,5.43
MET,2026-02-27,71.7939,83.2534,83.2534,77.67,-0.9,-0.04,-0.04,11.37,1.37,0.8,5.43
MET,2026-03-27,67.358,83.2534,83.2534,77.67,-0.9,-0.04,-0.04,11.37,1.37,0.8,5.43
MPC,2026-04-08,229.9609,255.77,255.77,227.21,40.41,1.37,6.11,-8.5,32.35,17.11,68.74
MPC,2026-04-09,223.2002,255.77,255.77,227.21,40.41,1.37,6.11,-8.5,32.35,17.11,68.74
MPC,2026-04-10,217.8074,255.77,255.77,227.21,40.41,1.37,6.11,-8.5,32.35,17.11,68.74
OMC,2026-03-20,74.231,86.3088,86.3088,76.01,-4.93,0.36,-3.17,0.93,-4.47,-3.49,3.44
OMC,2026-04-09,73.9039,86.3088,86.3088,76.01,-4.93,0.36,-3.17,0.93,-4.47,-3.49,3.44
OMC,2026-04-24,75.2897,86.3088,86.3088,76.01,-4.93,0.36,-3.17,0.93,-4.47,-3.49,3.44
OXY,2026-04-08,58.9217,67.45,67.45,57.27,39.94,0.26,5.12,-11.02,31.02,34.97,44.94
PCAR,2026-03-09,117.283,131.5375,131.5375,127.2,16.46,0.16,-0.87,10.29,4.44,30.4,40.77
PCAR,2026-03-20,110.9441,131.5375,131.5375,127.2,16.46,0.16,-0.87,10.29,4.44,30.4,40.77
RCL,2026-03-02,292.7417,354.5014,354.5014,258.87,-6.69,-2.62,-8.29,-5.52,-11.22,-17.59,24.31
RCL,2026-03-06,270.4017,354.5014,354.5014,258.87,-6.69,-2.62,-8.29,-5.52,-11.22,-17.59,24.31
RCL,2026-03-09,263.126,354.5014,354.5014,258.87,-6.69,-2.62,-8.29,-5.52,-11.22,-17.59,24.31
REGN,2026-01-13,744.8827,820.1234,820.1234,744.44,-3.44,-0.95,-0.66,-1.62,-2.27,29.63,24.8
REGN,2026-03-19,728.5025,820.1234,820.1234,744.44,-3.44,-0.95,-0.66,-1.62,-2.27,29.63,24.8
RF,2026-02-12,29.3498,30.8732,30.8732,28.26,5.28,1.8,-0.18,10.78,2.85,19.63,43.41
RSG,2026-03-10,219.6496,232.7588,232.7588,206.11,-2.18,-1.75,-1.12,-4.87,-5.65,-7.08,-13.45
RSG,2026-03-25,211.6572,232.7588,232.7588,206.11,-2.18,-1.75,-1.12,-4.87,-5.65,-7.08,-13.45
RSG,2026-04-14,209.0731,232.7588,232.7588,206.11,-2.18,-1.75,-1.12,-4.87,-5.65,-7.08,-13.45
SHW,2026-03-02,347.6112,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
SHW,2026-03-03,342.1798,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
SHW,2026-03-05,333.4382,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
SHW,2026-03-06,328.1466,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
SHW,2026-03-09,322.1271,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
SHW,2026-03-19,304.9858,376.9365,376.9365,336.1,3.95,-0.47,-2.28,5.18,-3.3,1.77,1.39
TRGP,2026-04-08,239.9167,253.87,253.87,241.29,31.43,0.25,4.22,-3.68,25.96,55.68,39.52
TRI,2026-04-09,84.6632,113.35,113.35,89.04,-31.98,-0.79,-6.18,-1.48,-27.23,-44.87,-50.17
TRI,2026-04-10,83.2488,113.35,113.35,89.04,-31.98,-0.79,-6.18,-1.48,-27.23,-44.87,-50.17
USB,2026-02-12,56.9002,60.5646,60.5646,55.97,5.97,0.7,-1.81,9.61,1.29,19.39,45.68
USB,2026-02-23,55.2151,60.5646,60.5646,55.97,5.97,0.7,-1.81,9.61,1.29,19.39,45.68
USB,2026-02-24,54.2256,60.5646,60.5646,55.97,5.97,0.7,-1.81,9.61,1.29,19.39,45.68
USB,2026-03-09,49.8429,60.5646,60.5646,55.97,5.97,0.7,-1.81,9.61,1.29,19.39,45.68
VLO,2026-04-08,234.8987,258.43,258.43,238.25,47.25,1.02,5.29,-3.99,30.79,39.33,116.35
VLO,2026-04-17,222.5976,258.43,258.43,238.25,47.25,1.02,5.29,-3.99,30.79,39.33,116.35
VRSN,2026-04-24,256.8917,282.53,282.53,267.9,10.68,-0.48,-2.87,6.82,6.9,7.64,7.38
VTRS,2026-02-26,15.0977,16.1619,16.1619,14.81,19.97,1.51,-0.4,10.77,13.41,46.56,93.03
WMB,2026-03-09,72.6269,76.3211,76.3211,71.61,19.99,-0.79,0.99,-3.31,12.19,23.4,24.07
WMB,2026-03-10,72.157,76.3211,76.3211,71.61,19.99,-0.79,0.99,-3.31,12.19,23.4,24.07
WMB,2026-04-01,71.125,76.3211,76.3211,71.61,19.99,-0.79,0.99,-3.31,12.19,23.4,24.07
WMT,2026-02-20,122.573,134.4141,134.4141,127.59,14.76,-1.79,-0.26,4.43,8.68,19.89,34.31
WMT,2026-03-19,119.5197,134.4141,134.4141,127.59,14.76,-1.79,-0.26,4.43,8.68,19.89,34.31
WMT,2026-03-20,118.3957,134.4141,134.4141,127.59,14.76,-1.79,-0.26,4.43,8.68,19.89,34.31
XOM,2026-04-01,160.5256,176.41,176.41,148.19,23.96,-0.48,0.35,-10.42,10.63,29.75,41.1
XOM,2026-04-08,154.8948,176.41,176.41,148.19,23.96,-0.48,0.35,-10.42,10.63,29.75,41.1
