,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
64,MCHP,True,58,19,10,25,0,0,73.98398649071824,0.0,60.313504050983525,75.47000122070312,-0.6058199428734894,-4.601187411913814,0.909212858472642,49.608476499477646,11.087847407674268,27.02931561121854
75,ODFL,True,59,55,14,35,0,3,181.24215545062563,0.0,144.65492536064727,191.6999969482422,-2.541942083159083,-1.0886954424080497,10.178740672419796,43.04453443139425,23.779274326850956,6.10521410182164
76,PCAR,True,64,4,19,41,0,5,122.47608830500704,0.0,93.80104506927191,124.58000183105469,-1.3227708268873763,-0.4713560330122327,2.288407084175116,22.820307075024942,26.275899727240436,20.25922279265763
87,STX,True,54,11,16,19,0,9,373.5446263039884,0.0,241.69055149763733,421.8500061035156,6.522402355036684,-0.5399180614495956,17.739818594641243,78.09455366079816,158.71339729682384,329.69230371104834
100,WDC,True,55,10,16,29,0,10,258.0699863896249,0.0,148.3432331174196,290.95001220703125,7.532248339111562,-1.8916864707803653,20.801330634794752,109.19890632935389,267.9915994386631,495.8100936373665
128,AME,True,88,17,39,58,0,18,224.80288812329258,0.0,184.30785611499206,233.02000427246094,-1.6128999005640288,-0.5505498269702405,6.01455916158023,19.6713895147569,25.97115973621219,26.27227937470775
144,AVY,True,57,10,19,27,0,7,190.07292081394576,0.0,169.8012021266132,192.7899932861328,-2.3600930534989613,-1.3407759719952304,2.379053574224112,13.720538243230848,10.90075868192018,6.703818706916784
148,BDX,True,72,10,19,35,0,5,172.2962566101615,0.0,144.83082659966283,180.9600067138672,-0.838401410072941,-0.941529467305529,13.15560127809379,20.08820756675311,19.543712844175694,2.1062599840651006
159,BMY,True,80,2,19,49,0,5,58.55655786436137,0.0,42.418632687718365,61.29999923706055,-0.48701176053856593,2.6284944029072683,12.271064011320568,34.106860690967885,33.38332688804108,11.258956249922974
188,CIEN,True,54,13,57,23,0,42,309.60691814890544,0.0,189.59702251051962,353.3299865722656,3.1018307518508683,13.62554549828908,52.14657583975742,98.21047765078669,289.38725467321444,339.30123738856724
207,CTVA,True,74,42,12,44,0,5,74.61121349698888,0.0,71.65602105688473,77.66999816894531,-0.38476727851859216,1.4101082160783298,6.93928281167622,18.824782980320727,6.069524121102501,25.326424949560373
226,DOV,True,88,33,7,49,0,4,223.43707759204563,0.0,175.11139021758427,226.72999572753906,-1.9969787136765311,-2.305242184292218,9.162252796777391,23.850631189936436,26.318729537146,14.94746361325793
