Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,177.22,99,99,97,89,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,156.28,98,98,96,98,"GLW,APH"
3,Construction & Engineering,Industrials,145.69,97,96,93,95,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,142.88,96,92,90,94,"CIEN,ANET,MSI,CSCO,FFIV"
5,Agricultural Products & Services,Consumer Staples,138.4,95,89,63,45,"BG,ADM"
6,"Technology Hardware, Storage & Peripherals",Information Technology,135.53,94,97,95,92,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
7,Oil & Gas Refining & Marketing,Energy,135.48,93,81,68,65,"VLO,MPC,PSX"
8,Fertilizers & Agricultural Chemicals,Materials,128.13,92,54,18,51,"CF,CTVA,MOS"
9,Integrated Oil & Gas,Energy,127.93,91,84,42,38,"XOM,CVX"
10,Construction Machinery & Heavy Transportation Equipment,Industrials,125.04,90,95,89,66,"CAT,CMI,WAB,PCAR"
11,Oil & Gas Equipment & Services,Energy,121.67,89,91,59,25,"HAL,BKR,SLB"
12,Oil & Gas Exploration & Production,Energy,121.6,88,56,37,20,"TPL,APA,OXY,DVN,COP,CTRA,EQT,FANG,EOG,EXE"
13,Apparel Retail,Consumer Discretionary,119.89,87,66,88,58,"ROST,TJX"
14,Oil & Gas Storage & Transportation,Energy,118.35,86,68,31,24,"TRGP,KMI,WMB,OKE"
15,Air Freight & Logistics,Industrials,118.0,85,93,80,32,"CHRW,FDX,EXPD,UPS"
16,Aerospace & Defense,Industrials,117.97,84,73,69,77,"HII,HWM,LMT,NOC,LHX,RTX,GE,GD,TXT,BA,TDG,AXON"
17,--- Reference ---,--- Reference ---,117.46,83,42,49,41,"^VIX,QQQ,SPY"
18,Specialty Chemicals,Materials,116.4,82,85,53,18,"ALB,LYB,DD,ECL,IFF,PPG,SHW"
19,Broadcasting,Communication Services,116.03,81,90,98,93,"WBD,FOX,FOXA"
20,Health Care Distributors,Health Care,115.16,80,77,84,48,"CAH,MCK,COR,HSIC"
21,Consumer Staples Merchandise Retail,Consumer Staples,114.56,79,78,78,53,"DG,WMT,TGT,DLTR,COST"
22,Biotechnology,Health Care,114.38,78,75,81,61,"MRNA,GILD,AMGN,BIIB,REGN,INSM,INCY,VRTX,ABBV,ALNY"
23,Steel,Materials,114.16,77,94,87,56,"STLD,NUE"
24,Semiconductors,Information Technology,114.04,76,87,83,69,"MU,INTC,AMD,MPWR,ADI,NVDA,MRVL,ON,AVGO,TXN,FSLR,MCHP,NXPI,ARM,SWKS,QCOM"
25,Pharmaceuticals,Health Care,112.29,75,83,64,17,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
26,Electronic Manufacturing Services,Information Technology,111.89,74,80,91,96,"JBL,TEL"
27,Cargo Ground Transportation,Industrials,111.79,73,86,71,5,"JBHT,ODFL"
28,Data Center REITs,Real Estate,111.3,72,29,9,16,"EQIX,DLR"
29,Health Care Facilities,Health Care,111.08,71,76,89,46,"HCA,UHS"
30,Multi-Utilities,Utilities,110.13,70,43,46,33,"NEE,CNP,PCG,SRE,PNW,NI,ED,XEL,AEE,DTE,D,CMS"
31,Integrated Telecommunication Services,Communication Services,109.62,69,63,22,59,"VZ,T"
