,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
30,CTSH,False,40,65,78,0,43,0,0.0,81.49819214048132,0.0,61.349998474121094,0.4749379205827028,1.8426241114317115,-3.385829174612451,-27.456251915926742,-7.674496411583785,-17.727098562036936
31,CMCSA,False,14,59,65,0,28,0,0.0,30.478523783002096,0.0,28.709999084472656,-0.657441302995006,-1.7453807011170914,-6.846205811954979,3.7585654038163927,-0.5346122158336247,-12.901675804126983
49,HON,False,18,55,18,0,37,0,0.0,236.90473908690248,0.0,226.02999877929688,1.1410430913318563,2.012903961569091,-8.873566804787707,15.253021159789244,15.850522962224215,16.458756760819433
60,MAR,False,18,55,5,0,24,0,0.0,327.9281036681016,0.0,327.07000732421875,2.430243282376722,0.8572569940623932,-1.0288358652601879,4.227577917126986,23.10782581487173,39.30302410741175
64,MCHP,False,21,61,19,0,25,0,0.0,73.55091310626203,0.0,64.61000061035156,7.575756132240041,-1.5541622516421567,-13.053421163947284,0.5265661333184872,2.3515298803909332,36.63684939045906
71,NFLX,True,25,85,10,9,0,4,90.35161401619386,0.0,117.75870061128927,96.1500015258789,3.4204584956675674,5.752313530864057,-0.9681685523402102,2.1242697478345365,-20.300724919284598,2.9608602306555003
75,ODFL,False,18,65,55,0,41,0,0.0,191.8946326172987,0.0,195.39999389648438,2.9775988914278657,5.604493966168586,-5.813292560904894,22.6328006940973,39.01089835080975,19.36050669708748
76,PCAR,False,21,67,4,0,41,0,0.0,122.47608830569598,0.0,115.5,2.6940506325335773,-0.25906998605494297,-7.176726097624489,3.913072456345031,17.846151882097303,22.239729727329177
94,TXN,False,26,59,59,0,35,0,0.0,215.01671660472297,0.0,194.13999938964844,4.141187263453776,-0.2517625653141697,-7.473075677831428,11.222724853645555,7.597754336161527,13.577101042989506
105,AOS,False,25,60,35,0,30,0,0.0,76.64044800337419,0.0,65.94000244140625,3.5489983124996636,0.7486715294296477,-15.385599662282058,-2.6644584287499784,-8.418371239414412,2.5580879307869298
122,AEE,False,8,56,19,0,29,0,0.0,108.71019472026006,0.0,109.91999816894531,0.21881643244142643,2.070754644798523,-1.978155537142098,10.379674877409622,7.642177607306088,13.437984667633646
128,AME,False,19,93,17,0,62,0,0.0,226.69348670492815,0.0,214.36000061035156,2.8746967574651414,-1.2074823342136192,-11.0824451734669,2.8800231768090714,15.07193400148129,26.626053084110264
