Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
38,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,106.39,62,62,54,69,"TPR,RL,NKE,LULU"
39,Personal Care Products,Consumer Staples,106.32,61,59,31,37,"EL,PG,KVUE"
40,Construction Materials,Materials,106.09,60,61,62,72,"MLM,CRH,VMC"
41,Diversified Banks,Financials,106.01,59,69,69,77,"C,USB,PNC,TFC,WFC,BAC,JPM"
42,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,105.79,58,52,59,23,"MNST,PEP,KO,KDP"
43,Retail REITs,Real Estate,105.69,57,40,42,31,"O,SPG,KIM,FRT,REG"
44,Integrated Telecommunication Services,Communication Services,105.27,56,24,32,62,"VZ,T"
45,Industrial Conglomerates,Industrials,105.13,55,46,57,48,"HON,MMM"
46,Trading Companies & Distributors,Industrials,104.13,54,50,34,93,"URI,FAST"
47,Hotel & Resort REITs,Real Estate,103.53,53,44,38,55,"HST,VICI"
48,Data Center REITs,Real Estate,103.5,52,13,22,12,"EQIX,DLR"
49,Multi-Utilities,Utilities,103.47,51,38,66,40,"NEE,PCG,CNP,XEL,NI,ED,PNW,AEE,SRE,D,DTE,CMS"
50,Fertilizers & Agricultural Chemicals,Materials,103.29,50,39,14,60,"CF,CTVA,MOS"
51,Electric Utilities,Utilities,102.59,49,33,68,58,"EIX,ETR,AEP,ES,EVRG,FE,LNT,EXC,WEC,DUK,PEG,SO,PPL,VST,CEG"
52,Paper & Plastic Packaging Products & Materials,Materials,102.57,48,22,10,14,"SW,PKG,AMCR,AVY,IP"
53,Building Products,Industrials,102.45,47,28,20,54,"JCI,AOS,TT,MAS,CARR,LII,ALLE,BLDR"
54,Homebuilding,Consumer Discretionary,102.26,46,30,39,63,"PHM,DHI,NVR,LEN"
55,Health Care Services,Health Care,101.64,45,31,47,50,"DVA,DGX,CVS,LH,CI"
56,Home Improvement Retail,Consumer Discretionary,101.37,44,51,15,53,"LOW,HD"
57,Investment Banking & Brokerage,Financials,101.35,43,84,87,99,"GS,IBKR,MS,SCHW,RJF,HOOD"
58,Health Care Supplies,Health Care,100.63,42,16,28,4,"ALGN,COO,WST"
59,Self-Storage REITs,Real Estate,100.35,41,18,16,9,"EXR,PSA"
60,Industrial Gases,Materials,99.51,40,19,12,30,"LIN,APD"
61,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,99.14,39,55,35,85,"MAR,CCL,HLT,NCLH,RCL,ABNB,EXPE,BKNG"
62,Household Products,Consumer Staples,98.83,38,11,7,5,"CL,CHD,CLX,KMB"
63,--- Reference ---,--- Reference ---,98.21,37,42,75,39,"SPY,QQQ,^VIX"
64,Multi-line Insurance,Financials,97.97,36,45,63,46,"L,AIZ,AIG"
65,Life & Health Insurance,Financials,96.71,35,41,49,42,"PFG,GL,AFL,MET,PRU"
66,Property & Casualty Insurance,Financials,96.58,34,36,60,26,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
67,Restaurants,Consumer Discretionary,96.37,33,32,17,17,"DRI,YUM,MCD,SBUX,CMG,DPZ"
68,Casinos & Gaming,Consumer Discretionary,95.93,32,60,76,95,"LVS,MGM,WYNN"
69,Electronic Equipment & Instruments,Information Technology,94.72,31,27,24,43,"KEYS,TDY,TRMB,ZBRA,ROP"
70,Interactive Home Entertainment,Communication Services,94.51,30,71,83,75,"EA,TTWO"
71,Automotive Retail,Consumer Discretionary,94.48,29,76,65,94,"CVNA,AZO,ORLY"
72,Distillers & Vintners,Consumer Staples,93.5,28,15,2,2,"STZ,BF.B"
73,Asset Management & Custody Banks,Financials,93.24,27,58,45,74,"IVZ,BEN,BK,NTRS,STT,BLK,TROW,AMP,APO,BX,KKR,ARES"
74,Broadline Retail,Consumer Discretionary,92.21,26,65,61,91,"EBAY,AMZN"
75,Health Care Equipment,Health Care,91.55,25,29,51,38,"BDX,HOLX,GEHC,MDT,IDXX,RMD,ZBH,EW,SYK,DXCM,STE,RVTY,BAX,ISRG,ABT,PODD,BSX"
76,Consumer Finance,Financials,91.42,24,54,72,88,"SYF,AXP,COF"
77,Packaged Foods & Meats,Consumer Staples,91.32,23,10,21,8,"HSY,TSN,SJM,MDLZ,HRL,MKC,CAG,KHC,GIS,LW,CPB"
78,Environmental & Facilities Services,Industrials,90.92,22,37,37,28,"ROL,WM,RSG,VLTO"
79,Cable & Satellite,Communication Services,90.05,21,2,0,1,"CMCSA,CHTR"
80,Life Sciences Tools & Services,Health Care,89.62,20,64,78,21,"MTD,CRL,TMO,DHR,TECH,A,WAT,IQV"
81,Multi-Family Residential REITs,Real Estate,89.2,19,17,18,10,"EQR,UDR,CPT,ESS,MAA,AVB"
82,Telecom Tower REITs,Real Estate,88.23,18,9,19,13,"AMT,SBAC,CCI"
83,Movies & Entertainment,Communication Services,86.78,17,25,44,92,"TKO,LYV,DIS,PSKY,NFLX"
84,Diversified Support Services,Industrials,84.35,16,21,23,41,"LDOS,CTAS,CPRT"
85,Managed Health Care,Health Care,83.15,15,34,9,0,"CNC,ELV,UNH,MOH,HUM"
86,Financial Exchanges & Data,Financials,81.86,14,35,27,51,"CBOE,CME,MSCI,ICE,NDAQ,MCO,SPGI,COIN,FDS"
87,Internet Services & Infrastructure,Information Technology,80.54,13,14,29,20,"AKAM,VRSN,GDDY"
88,Office REITs,Real Estate,80.39,12,4,4,22,"BXP,ARE"
89,Distributors,Consumer Discretionary,78.19,11,20,11,29,"GPC,POOL"
90,Publishing,Communication Services,76.98,10,26,13,44,"NWSA,NWS"
91,Transaction & Payment Processing Services,Financials,76.13,9,6,6,15,"CPAY,GPN,JKHY,V,MA,XYZ,FIS,PYPL,FISV"
92,Real Estate Services,Real Estate,75.49,8,23,33,83,"CBRE,CSGP"
93,Insurance Brokers,Financials,75.31,7,7,8,11,"WTW,MRSH,AON,ERIE,AJG,BRO"
94,Advertising,Communication Services,71.39,6,0,0,0,"OMC,TTD"
95,Systems Software,Information Technology,69.91,5,8,36,35,"FTNT,MSFT,GEN,CRWD,PANW,NOW"
96,Application Software,Information Technology,69.48,4,12,50,84,"PLTR,CDNS,SNPS,APP,PTC,FICO,DDOG,ADSK,ORCL,CRM,ADBE,TYL,INTU,WDAY"
97,Research & Consulting Services,Industrials,69.18,3,3,3,7,"EFX,VRSK"
98,EDP Services,Technology,65.82,2,5,71,82,"PDD,ZS"
99,IT Consulting & Other Services,Information Technology,65.45,1,43,25,3,"IBM,CTSH,ACN,EPAM,IT"
100,Human Resource & Employment Services,Industrials,60.79,0,1,1,19,"ADP,PAYX,PAYC"
101,Computer Software,Technology,52.69,0,0,5,66,"SHOP,TRI,MSTR,TEAM"
