ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADI,2026-03-03,2026-04-17,2026-04-20,373.02,337.955,-9.40%,443.1499,337.955,PENDING,,,423.2,56.54,5.09,0.78,6.41,24.84,60.56,100.79
AMAT,2026-05-19,2026-05-26,2026-05-27,461.22,397.6929,-13.77%,588.2742,397.6929,PENDING,,,490.05,91.16,6.96,7.73,26.11,39.66,94.76,214.92
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,175.33,33.81,2.72,10.96,1.52,40.71,34.17,102.37
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,279.29,14.6,0.14,-3.56,-7.23,2.93,8.44,2.82
ASML,2026-02-26,2026-05-06,2026-05-07,1548.74,1430.9424,-7.61%,1784.3351,1430.9424,PENDING,,,1705.37,59.96,4.72,4.49,19.51,25.58,61.45,133.28
BBY,2026-02-20,2026-05-28,2026-05-29,74.0,62.1016,-16.08%,97.7969,62.1016,PENDING,,,72.78,10.4,-2.93,15.12,21.2,12.04,-5.57,16.0
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,31.12,32.17,0.58,-1.74,4.29,19.15,41.69,52.04
BIIB,2026-03-31,2026-05-13,2026-05-14,200.25,179.9904,-10.12%,240.7692,179.9904,PENDING,,,188.83,7.3,-1.77,-2.2,0.95,2.61,3.7,45.49
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,64.54,42.73,2.49,-3.28,-6.31,3.54,29.48,77.2
BNY,2026-04-29,2026-05-21,2026-05-22,139.59,130.9471,-6.19%,156.8758,130.9471,PENDING,,,141.28,22.72,-0.92,0.16,5.61,20.26,27.09,62.44
CAT,2026-03-03,2026-04-10,2026-04-13,786.9218,708.6633,-9.94%,943.4389,708.6633,PENDING,,,909.81,59.49,5.14,0.14,2.26,26.22,58.69,164.25
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,312.27,0.34,0.8,-4.05,-4.28,-7.42,5.74,5.74
CIEN,2026-05-19,2026-05-26,2026-05-27,605.54,499.802,-17.46%,817.016,499.802,PENDING,,,627.0,168.1,10.08,4.09,17.13,88.25,207.04,683.16
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,359.82,19.57,-1.18,2.92,17.12,7.6,21.64,10.68
CTVA,2026-03-05,2026-03-25,2026-03-26,81.552,76.2316,-6.52%,92.1929,76.2316,PENDING,,,77.57,16.25,-0.14,-1.7,-3.84,-1.5,15.8,10.89
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,66.47,15.81,2.88,-0.21,5.0,7.11,9.31,22.47
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,80.02,15.92,-1.78,0.79,16.31,24.2,25.51,67.35
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,211.84,9.02,2.07,-1.41,-5.95,-3.81,14.88,20.43
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,34.72,51.79,0.09,-0.59,-12.95,14.1,48.8,31.71
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,187.89,65.38,-1.01,-3.93,23.9,23.39,56.99,37.89
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,277.57,8.28,0.23,0.12,5.4,9.81,7.48,1.69
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,107.6,17.82,2.51,-3.9,-7.58,2.25,11.67,32.51
EW,2026-01-29,2026-06-01,2026-06-02,87.6,80.8594,-7.69%,101.0811,80.8594,PENDING,,,87.66,2.83,-0.57,0.14,4.38,2.79,1.14,12.07
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,255.82,-10.96,-5.55,11.32,12.96,15.34,-6.81,-43.22
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,151.05,8.47,-0.7,-3.64,-1.09,4.64,12.6,25.0
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5516,-11.39%,1200.5974,866.5516,PENDING,,,1064.58,22.29,1.53,7.52,15.76,23.96,30.77,80.87
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1268.36,26.19,2.04,1.53,10.65,10.38,34.23,17.64
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,40.13,42.69,1.98,-2.31,-3.67,14.36,54.77,110.47
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,332.85,15.98,0.06,2.79,4.52,8.85,16.89,34.25
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,23.65,34.81,2.03,2.34,11.93,21.95,38.22,61.19
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,250.72,22.41,-1.88,-4.27,4.73,-3.09,22.67,47.91
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,88.72,38.24,0.03,7.14,10.38,27.97,36.9,70.03
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,275.59,42.36,-1.38,2.97,11.01,19.59,59.03,100.4
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,346.57,70.56,5.02,-2.58,-1.66,14.55,75.08,120.69
KO,2026-03-03,2026-05-19,2026-05-20,82.17,78.0633,-5.00%,90.3835,78.0633,PENDING,,,78.41,12.93,-0.29,-2.55,-0.22,-0.49,8.73,11.9
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,495.91,16.69,-0.3,-3.7,-2.36,-0.82,21.71,7.49
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,167.64,17.64,-1.65,0.67,5.93,3.44,27.53,22.2
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,373.76,20.95,-0.85,-0.01,5.5,11.49,23.11,42.92
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,61.07,14.43,0.03,-0.28,-0.49,4.81,7.98,-6.5
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,82.82,6.48,1.2,-0.54,4.02,14.84,9.79,8.56
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,263.06,63.18,1.7,6.05,7.28,24.57,36.99,66.86
