,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
30,CTSH,True,60,78,4,41,0,2,81.60679584820602,0.0,76.27707937500536,85.61000061035156,0.5048136929269924,26.392083431516237,12.647734355886792,9.179661483983214
42,EA,True,83,2,36,51,0,15,203.70824574142944,0.0,167.4436845179179,204.39999389648438,0.06363617824673551,1.9794921275035418,35.032450287800174,73.19840754609349
89,SBUX,True,51,8,9,19,0,7,91.73229613650403,0.0,82.66262141098099,96.33000183105469,14.870022811762112,13.560303451878442,3.437960282016704,0.9159121584331816
99,WBD,True,66,8,23,32,0,16,27.63438750127212,0.0,17.873625756687648,28.239999771118164,-3.121783393896288,32.89411656996783,109.3402538936989,174.70817611544877
114,ALB,True,51,5,28,31,0,15,168.61215985351137,0.0,88.58160994575456,189.75,29.345605962723,95.48346782972575,128.51128199775667,115.68740054526066
116,ALGN,True,78,45,6,31,0,4,163.091022111544,0.0,193.43853620270235,167.64999389648438,6.94692509010872,23.272054335650274,-18.442305950749653,-28.626167852136884
128,AME,True,67,17,39,46,0,18,212.4874698836847,0.0,184.30785611508577,219.8000030517578,5.389339098935426,16.354417329012318,22.440139127123498,16.199998564118832
148,BDX,True,51,10,19,26,0,5,198.34987761913945,0.0,184.2247951511853,203.4199981689453,3.9607502798198517,9.648425641414107,10.964169731402,-13.577223023085411
159,BMY,True,59,2,19,36,0,5,53.78860014859995,0.0,42.41863273987182,54.599998474121094,1.7782712403000671,26.04436147002684,15.640193716885786,-3.012816916258676
179,CNC,True,60,13,39,27,0,23,43.42561610745839,0.0,35.726900256330886,46.279998779296875,16.868688289322066,34.69149580094653,63.01514538310096,-28.931208803233684
206,CTVA,True,53,42,12,29,0,5,68.61460283973625,0.0,71.65602182066172,72.62999725341797,8.160827405829812,14.720038061023205,-0.5836887747893068,14.309333209094834
210,CMI,True,60,13,73,38,0,48,559.0220353424542,0.0,421.78976149434396,569.9600219726562,10.22452423588613,37.028076725656675,55.699311158026156,57.58999103220138
212,DHR,True,81,27,19,36,0,9,229.42034107675113,0.0,202.53217228203553,236.7100067138672,2.689299182002019,6.423792896764436,15.561838661412894,-3.0379392700912784
222,DG,True,51,9,11,34,0,5,142.3425512264743,0.0,101.30296211350581,150.3300018310547,12.455226916493434,46.58816315729683,41.20893985442992,115.3987139079149
226,DOV,True,67,33,7,36,0,4,199.33144496839367,0.0,175.1113902172927,207.6999969482422,3.8759690514054457,14.933061111104074,11.999907515797807,5.463565601736096
231,DD,True,61,12,6,32,0,2,42.114137353216144,0.0,32.05679742735727,44.20000076293945,7.699804524654712,30.61437912327984,40.87391012604501,37.98684459831937
255,EXPD,True,58,30,31,39,0,19,157.89559337234184,0.0,120.71191068485102,158.83999633789062,4.741182150204446,34.782617421305396,36.82688367614851,40.660654184442244
262,FDX,True,62,11,34,44,0,14,300.5417832244596,0.0,233.76826923128345,304.4700012207031,3.136753508911669,28.492511355446464,26.641346114240022,15.422008921516431
271,FOX,True,62,13,7,33,0,1,64.78668816100785,0.0,54.19138380199446,65.33999633789062,1.3023199037063953,23.679716209061866,25.998833028643766,43.40508211188945
290,HAS,True,64,32,18,26,0,10,84.6535826442533,0.0,78.1289107796758,89.41000366210938,9.826802162058417,15.782305142343056,21.41478398770679,61.58892621729637
300,HST,True,54,5,6,22,0,3,18.092606754632108,0.0,15.859986653265354,18.729999542236328,4.0055074681798075,14.825089571954745,16.719432553168424,13.84664398138417
306,HII,True,198,5,22,97,0,15,392.2366312965365,0.0,191.1104971184453,413.55999755859375,16.65350625480388,43.19135606729253,57.62817733128366,107.33034036269369
361,MRK,True,51,6,24,32,0,11,106.55478759123538,0.0,84.60844993712261,107.4000015258789,2.246763699335326,24.24633180226794,29.132240824537845,15.32404217721739
368,TAP,True,53,10,8,22,0,3,47.603286334158305,0.0,45.14130767632556,49.13999938964844,6.756464681355504,8.838454887118308,-2.0822100863619037,-5.683679972997579
388,NUE,True,62,34,11,33,0,5,172.12801397854156,0.0,141.78023080496632,177.66000366210938,8.904489560743551,28.758224794631026,22.738238002712166,47.923706852002745
398,PH,True,64,26,25,36,0,13,912.63889595303,0.0,744.8612412215341,933.0499877929688,5.175053811852326,22.039644167183177,26.86304665016995,38.53274335609545
448,LUV,True,52,12,3,30,0,1,41.27823118256579,0.0,31.48867940781668,42.029998779296875,1.5716536675790795,33.37498358977072,27.823283653013974,34.505978959375895
451,STLD,True,114,21,29,45,0,18,169.71933848677457,0.0,129.71267346403604,173.32000732421875,-1.9028279486993254,15.33186735439132,33.34577723306368,43.6894515570711
484,UPS,True,66,7,5,35,0,3,105.12033652230772,0.0,82.25657995880505,106.97000122070312,6.7671410460958885,25.048324235126778,7.073037125951356,-14.435739041664695
493,VTRS,True,51,3,13,36,0,7,12.382426898841814,0.0,10.058544416438021,13.170000076293945,9.567384149203532,29.222533904929765,43.18912198879973,24.2292181880318
