ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CB,2026-01-13,2026-02-04,2026-02-05,329.0287,298.8554,-9.17%,389.3754,298.8554,PENDING,,,330.58,6.23,1.68,5.7,3.22,2.73,11.55,14.79
CCI,2026-05-13,2026-06-04,2026-06-05,93.9,87.4259,-6.89%,106.8481,87.4259,PENDING,,,93.38,6.39,0.88,5.37,2.99,7.98,5.33,-1.25
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,348.99,15.97,-2.47,-0.93,2.17,5.6,14.91,1.82
CPT,2026-03-06,2026-06-04,2026-06-05,111.6,104.6474,-6.23%,125.5052,104.6474,PENDING,,,115.31,5.9,-0.08,5.9,9.9,14.47,14.66,2.11
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,66.77,16.33,0.78,2.0,7.8,8.4,16.63,25.24
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,76.47,10.78,-5.79,-2.93,7.69,29.65,14.37,51.15
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,213.76,10.01,-3.26,0.12,-2.58,1.88,12.28,19.51
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,34.24,49.69,3.07,-3.28,-10.76,0.63,53.1,22.6
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,198.54,74.76,0.18,1.8,-0.2,28.25,69.62,44.1
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,284.64,11.04,-0.05,2.47,5.9,14.98,15.2,4.35
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,110.48,20.97,0.75,1.67,-2.2,7.0,20.36,36.83
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,85.98,0.86,-1.78,-0.02,11.42,1.05,1.97,12.6
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,249.08,-13.3,1.22,-1.72,14.19,21.77,-12.31,-40.64
FTV,2026-03-06,2026-06-09,2026-06-10,62.59,55.9914,-10.54%,75.7873,55.9914,PENDING,,,60.06,8.9,-4.33,-0.89,-0.41,6.78,11.08,9.24
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,162.52,16.7,2.0,7.49,5.63,15.54,22.7,35.84
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5517,-11.39%,1200.5974,866.5517,PENDING,,,1001.29,15.02,-2.98,-3.82,6.44,22.09,16.65,66.49
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1317.63,31.09,-0.92,2.6,7.47,18.89,37.92,23.25
HAL,2026-04-08,2026-04-29,2026-04-30,41.2246,36.615,-11.18%,50.4439,36.615,PENDING,,,39.73,41.87,0.28,-3.17,-0.9,11.05,42.78,93.58
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,338.22,17.85,-1.27,2.07,7.24,13.99,25.47,34.45
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,23.95,36.52,-2.13,0.42,9.96,26.14,44.31,58.82
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,249.49,21.81,-2.98,0.35,-8.81,-0.81,28.97,44.65
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,85.42,33.1,-1.05,-1.99,0.7,25.03,30.07,67.71
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,280.75,45.02,-2.24,0.25,16.61,33.71,48.42,100.13
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,324.0,59.46,-2.24,-7.56,-11.56,13.98,54.57,99.31
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,509.16,20.19,-1.25,0.63,1.26,6.07,31.62,9.29
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4371,-14.54%,1496.1257,990.4371,PENDING,,,1136.37,6.1,-0.73,5.34,17.72,13.85,14.3,47.91
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,167.5,17.54,2.98,1.98,2.76,1.01,21.31,16.74
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,139.78,3.02,0.63,5.46,7.76,10.61,9.24,-3.18
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,386.23,24.98,-1.87,2.52,9.53,18.57,34.72,46.52
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,64.18,20.26,1.99,4.68,4.51,16.94,19.31,-0.57
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,86.13,10.73,0.65,6.39,11.3,24.06,11.95,11.43
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,263.28,63.32,1.99,-1.47,4.68,16.56,40.04,67.49
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,45.99,55.95,-3.65,-6.26,-13.03,-17.83,64.43,63.43
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,86.72,-10.43,-0.91,-0.1,-1.99,1.75,-3.12,2.48
NDSN,2026-05-19,2026-06-09,2026-06-10,289.85,270.8659,-6.55%,327.8182,270.8659,PENDING,,,278.57,16.22,-3.98,-3.76,-1.16,2.1,19.6,28.81
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,166.13,22.88,-2.62,-0.92,3.67,18.45,25.73,56.25
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,285.56,32.24,-3.98,-11.28,-6.68,43.61,25.9,36.57
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,201.26,3.89,-2.21,-12.62,3.83,23.81,-8.18,14.75
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.6,6.26,-0.39,1.03,-0.81,-4.68,2.67,14.26
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,232.64,13.17,0.2,6.58,8.41,14.0,19.52,34.53
TPR,2026-01-20,2026-02-05,2026-02-06,144.6281,127.5937,-11.78%,178.697,127.5937,PENDING,,,140.92,10.9,-3.23,1.23,5.99,-2.82,20.83,80.08
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,272.54,49.2,3.17,3.75,7.65,15.81,53.7,71.23
TROW,2026-06-03,2026-06-04,2026-06-05,106.52,101.981,-4.26%,115.598,101.981,PENDING,,,106.43,5.5,0.49,2.33,1.6,20.92,4.61,18.1
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,288.09,19.34,1.48,-3.03,0.83,22.54,15.53,4.21
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,15.77,28.69,-2.65,1.35,-6.11,13.71,44.47,86.06
