ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3536.4199,4.27,0.8,2.06,1.36,0.87,-13.7,-3.37
BBY,2026-02-20,62.1016,72.3189,72.3189,63.39,-3.85,2.14,-1.69,2.33,-4.63,-15.81,10.81
BBY,2026-02-23,60.8161,72.3189,72.3189,63.39,-3.85,2.14,-1.69,2.33,-4.63,-15.81,10.81
BIIB,2026-03-31,179.9904,202.41,202.41,180.54,2.59,0.88,0.36,-1.48,1.26,24.78,56.76
BIIB,2026-04-06,168.9257,202.41,202.41,180.54,2.59,0.88,0.36,-1.48,1.26,24.78,56.76
CAH,2026-03-06,215.6991,233.0351,233.0351,211.83,3.59,-1.45,-1.53,-2.41,1.96,37.95,62.57
CAH,2026-03-20,206.8217,233.0351,233.0351,211.83,3.59,-1.45,-1.53,-2.41,1.96,37.95,62.57
CAH,2026-03-24,203.7207,233.0351,233.0351,211.83,3.59,-1.45,-1.53,-2.41,1.96,37.95,62.57
CF,2026-04-08,123.1881,141.96,141.96,120.81,57.04,1.56,-4.24,-1.24,46.56,38.51,71.69
CFG,2026-02-12,64.7563,68.79,68.79,65.19,12.39,0.49,2.21,15.67,9.82,31.82,94.07
CFG,2026-02-27,60.103,68.79,68.79,65.19,12.39,0.49,2.21,15.67,9.82,31.82,94.07
CI,2026-03-03,274.7225,296.1684,296.1684,268.63,-1.86,-1.46,-3.22,0.1,-0.63,-8.05,-16.92
COP,2026-04-08,124.3542,135.87,135.87,118.92,28.03,0.11,-5.03,-1.98,24.24,36.24,42.37
DAL,2026-03-02,62.5795,76.183,76.183,71.99,4.01,0.4,5.74,18.33,4.12,23.31,78.27
DAL,2026-03-05,60.368,76.183,76.183,71.99,4.01,0.4,5.74,18.33,4.12,23.31,78.27
