Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,418.17,99,99,99,98,988.1749877929688,989.1500244140625,854.3499755859375,935.8900146484375
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,380.01,99,99,99,99,538.0399780273438,545.4099731445312,481.0,517.719970703125
3,LITE,Information Technology,Communications Equipment,S&P 500,358.36,99,99,99,99,908.1199951171875,913.9998779296875,776.010009765625,821.760009765625
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,325.33,99,99,99,99,910.0,911.2899780273438,801.8900146484375,846.010009765625
5,INTC,Information Technology,Semiconductors,S&P 500,298.12,99,99,96,96,112.75,113.99800109863281,99.45999908447266,107.91999816894531
6,MRVL,Technology,Semiconductors,Nasdaq 100,294.91,99,97,72,64,299.760009765625,302.3699951171875,244.1199951171875,266.8800048828125
7,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,256.58,98,96,86,67,402.9200134277344,407.7300109863281,357.07000732421875,381.7799987792969
8,CIEN,Information Technology,Communications Equipment,S&P 500,252.95,98,99,99,99,465.9100036621094,467.54998779296875,417.3399963378906,439.3399963378906
9,AMD,Information Technology,Semiconductors,S&P 500,243.13,98,98,87,96,503.44500732421875,504.55999755859375,437.2300109863281,475.5050048828125
10,COHR,Information Technology,Electronic Components,S&P 500,224.86,98,98,98,98,407.07501220703125,410.70001220703125,335.5950012207031,355.94000244140625
11,ARM,Technology,Semiconductors,Nasdaq 100,218.97,98,93,16,11,362.2099914550781,362.489990234375,298.3800048828125,324.8599853515625
12,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,214.02,97,98,99,99,118.19999694824219,121.46980285644531,113.30500030517578,116.7699966430664
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,209.48,97,97,97,97,335.4949951171875,349.0899963378906,306.010009765625,327.1600036621094
14,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,207.64,97,97,98,98,386.5979919433594,395.6499938964844,340.340087890625,369.2099914550781
15,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,200.54,97,89,55,76,49.834999084472656,50.5,45.72999954223633,48.27000045776367
16,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,189.93,97,96,97,94,503.0150146484375,525.9799194335938,466.510009765625,499.2099914550781
17,FIX,Industrials,Construction & Engineering,S&P 500,189.24,96,98,98,98,1876.489990234375,1907.4100341796875,1737.239990234375,1831.56005859375
18,ON,Information Technology,Semiconductors,S&P 500,188.56,96,96,71,51,122.20999908447266,124.0,108.30000305175781,117.0
19,GLW,Information Technology,Electronic Components,S&P 500,185.57,96,98,98,95,190.41000366210938,190.41000366210938,166.0,173.94000244140625
20,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,169.96,96,94,94,93,2170.0,2262.81884765625,1995.5,2139.3701171875
21,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,157.63,96,95,95,94,927.489990234375,938.1799926757812,877.0,914.7000122070312
22,CNC,Health Care,Managed Health Care,S&P 500,154.87,95,90,10,20,65.0999984741211,66.55000305175781,64.10140228271484,66.20999908447266
23,ASML,Technology,Industrial Machinery,Nasdaq 100,153.98,95,93,94,91,1776.469970703125,1830.989990234375,1676.510009765625,1777.77001953125
24,STLD,Materials,Steel,S&P 500,153.96,95,91,78,85,271.0199890136719,272.4200134277344,259.5199890136719,269.79998779296875
25,HUM,Health Care,Managed Health Care,S&P 500,152.55,95,81,2,48,357.3299865722656,365.2099914550781,355.29998779296875,363.17999267578125
26,VRT,Industrials,Electrical Components & Equipment,S&P 500,152.31,95,97,98,91,300.42999267578125,307.07000732421875,276.5,289.5199890136719
27,DDOG,Information Technology,Application Software,S&P 500,150.89,94,90,37,61,230.4499969482422,236.8300018310547,219.0800018310547,227.33999633789062
28,NUE,Materials,Steel,S&P 500,150.42,94,91,72,78,256.80999755859375,257.9700012207031,245.65499877929688,254.32000732421875
29,MPWR,Information Technology,Semiconductors,S&P 500,148.7,94,96,90,88,1586.405029296875,1627.6400146484375,1405.0001220703125,1531.97998046875
30,JBHT,Industrials,Cargo Ground Transportation,S&P 500,147.65,94,88,84,90,288.95001220703125,293.5400085449219,278.6099853515625,287.19000244140625
31,CSCO,Information Technology,Communications Equipment,S&P 500,147.23,94,86,69,81,123.58999633789062,124.22000122070312,117.0999984741211,120.36000061035156
32,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,145.43,93,94,87,85,374.6400146484375,376.5799865722656,341.4700012207031,362.3800048828125
33,FTNT,Information Technology,Systems Software,S&P 500,142.52,93,86,34,14,143.1300048828125,144.3000030517578,133.0500030517578,138.38999938964844
34,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,139.88,93,96,95,82,337.9599914550781,341.0,315.010009765625,331.42999267578125
35,WBD,Communication Services,Broadcasting,S&P 500,138.59,93,94,97,99,26.469999313354492,26.795000076293945,26.399999618530273,26.559999465942383
36,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,138.06,93,67,25,43,171.82000732421875,171.90750122070312,160.00660705566406,165.0
37,PWR,Industrials,Construction & Engineering,S&P 500,136.75,93,95,94,85,704.3300170898438,715.9199829101562,667.1395874023438,691.9500122070312
38,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,136.7,92,95,88,50,141.9600067138672,142.63999938964844,132.57839965820312,137.80999755859375
39,ALB,Materials,Specialty Chemicals,S&P 500,135.34,92,97,97,97,155.44000244140625,156.5850067138672,147.70010375976562,152.7899932861328
40,TXN,Information Technology,Semiconductors,S&P 500,134.65,92,92,52,29,297.8399963378906,298.0299987792969,273.8800048828125,288.6300048828125
41,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,133.35,92,92,91,93,677.2899780273438,684.2100219726562,641.6199951171875,669.22998046875
42,FDX,Industrials,Air Freight & Logistics,S&P 500,132.87,92,87,93,76,333.739990234375,337.489990234375,325.54998779296875,331.760009765625
43,GNRC,Industrials,Electrical Components & Equipment,S&P 500,132.83,91,93,87,42,268.0,275.3450012207031,251.41000366210938,260.989990234375
44,ODFL,Industrials,Cargo Ground Transportation,S&P 500,132.81,91,77,70,35,247.5800018310547,252.02999877929688,241.61500549316406,248.72999572753906
45,ADI,Information Technology,Semiconductors,S&P 500,131.66,91,94,84,81,411.95001220703125,414.5899963378906,383.32000732421875,404.6199951171875
46,APA,Energy,Oil & Gas Exploration & Production,S&P 500,131.59,91,94,95,73,37.099998474121094,37.2599983215332,35.619998931884766,36.61000061035156
47,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,131.17,91,92,91,76,40.5,40.66699981689453,39.029998779296875,39.619998931884766
48,VTRS,Health Care,Pharmaceuticals,S&P 500,129.5,90,91,91,77,16.1299991607666,16.40999984741211,15.930000305175781,16.200000762939453
49,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,129.24,90,92,95,74,257.5,258.18499755859375,246.46499633789062,253.77999877929688
50,Q,Information Technology,Semiconductor Materials & Equipment,S&P 500,128.2,90,91,79,4,146.97000122070312,150.9600067138672,135.1999969482422,144.6999969482422
51,DVA,Health Care,Health Care Services,S&P 500,126.27,90,89,72,10,193.6300048828125,198.25,193.69000244140625,198.19000244140625
52,PANW,Information Technology,Systems Software,S&P 500,126.21,90,76,18,22,265.1000061035156,266.44000244140625,251.2050018310547,260.5199890136719
53,HST,Real Estate,Hotel & Resort REITs,S&P 500,126.18,89,83,69,70,24.450000762939453,24.799999237060547,24.174999237060547,24.469999313354492
54,STT,Financials,Asset Management & Custody Banks,S&P 500,126.0,89,84,68,86,163.47000122070312,164.0500030517578,159.1300048828125,163.25
