ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
FCX,2026-03-09,57.0805,69.75,69.75,68.27,34.75,0.35,12.36,21.09,16.57,68.02,120.8
FCX,2026-03-19,51.513,69.75,69.75,68.27,34.75,0.35,12.36,21.09,16.57,68.02,120.8
FTV,2026-03-06,55.9914,62.3518,62.3518,59.71,8.27,-0.18,4.99,10.02,7.68,25.19,24.82
FTV,2026-03-12,54.2549,62.3518,62.3518,59.71,8.27,-0.18,4.99,10.02,7.68,25.19,24.82
GD,2026-01-28,343.4637,367.9907,367.9907,339.88,1.84,-0.26,-2.0,-2.86,-5.01,2.98,28.04
GD,2026-03-19,343.8383,367.9907,367.9907,339.88,1.84,-0.26,-2.0,-2.86,-5.01,2.98,28.04
GD,2026-03-30,339.131,367.9907,367.9907,339.88,1.84,-0.26,-2.0,-2.86,-5.01,2.98,28.04
GD,2026-04-10,334.4641,367.9907,367.9907,339.88,1.84,-0.26,-2.0,-2.86,-5.01,2.98,28.04
GL,2026-03-06,139.4678,152.3511,152.3511,148.2,6.42,0.44,3.1,7.29,3.98,9.44,26.02
GL,2026-03-09,138.1297,152.3511,152.3511,148.2,6.42,0.44,3.1,7.29,3.98,9.44,26.02
GM,2026-02-23,78.3623,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GM,2026-02-27,78.0848,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GM,2026-03-02,77.1986,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GM,2026-03-03,75.7088,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GM,2026-03-06,73.8613,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GM,2026-03-09,72.964,87.413,87.413,79.46,-2.06,3.42,9.21,9.77,-3.92,44.19,83.55
GWW,2026-03-09,1091.9016,1218.63,1218.63,1155.42,14.72,-0.54,4.27,7.59,12.14,22.46,21.34
GWW,2026-03-13,1066.0748,1218.63,1218.63,1155.42,14.72,-0.54,4.27,7.59,12.14,22.46,21.34
GWW,2026-03-16,1057.5266,1218.63,1218.63,1155.42,14.72,-0.54,4.27,7.59,12.14,22.46,21.34
HAL,2026-04-08,36.7708,41.18,41.18,37.51,33.37,-2.85,-3.13,11.34,18.16,72.65,90.13
HAS,2026-03-06,93.0357,106.2475,106.2475,92.75,13.89,0.28,3.75,-0.7,7.79,32.85,88.38
HAS,2026-03-09,91.7231,106.2475,106.2475,92.75,13.89,0.28,3.75,-0.7,7.79,32.85,88.38
HAS,2026-03-27,88.1367,106.2475,106.2475,92.75,13.89,0.28,3.75,-0.7,7.79,32.85,88.38
HLT,2026-03-06,292.0818,333.7024,333.7024,331.38,15.42,1.26,9.67,13.66,10.37,27.82,58.21
HSIC,2026-03-19,72.1683,89.29,89.29,77.2,2.14,1.59,4.54,2.16,1.41,22.21,21.46
IBKR,2026-02-05,68.9865,78.7155,78.7155,77.1,20.02,3.42,13.2,16.48,9.03,11.98,88.66
IBKR,2026-03-09,63.8104,79.095,79.095,77.1,20.02,3.42,13.2,16.48,9.03,11.98,88.66
JNJ,2026-03-05,238.9669,251.71,251.71,240.1,16.64,0.9,0.71,-0.59,15.09,27.36,65.98
JNJ,2026-04-07,237.1738,251.71,251.71,240.1,16.64,0.9,0.71,-0.59,15.09,27.36,65.98
JNJ,2026-04-08,236.3918,251.71,251.71,240.1,16.64,0.9,0.71,-0.59,15.09,27.36,65.98
JPM,2026-03-27,280.513,324.7381,324.7381,311.12,-2.51,-0.82,4.61,10.33,-3.63,4.4,39.66
KMI,2026-04-01,32.5258,34.73,34.73,31.65,16.25,-1.31,-4.95,-5.21,18.71,19.26,28.02
KMI,2026-04-08,32.1879,34.73,34.73,31.65,16.25,-1.31,-4.95,-5.21,18.71,19.26,28.02
KMI,2026-04-13,31.7478,34.73,34.73,31.65,16.25,-1.31,-4.95,-5.21,18.71,19.26,28.02
KMI,2026-04-14,31.5865,34.73,34.73,31.65,16.25,-1.31,-4.95,-5.21,18.71,19.26,28.02
KR,2026-04-01,70.0336,76.58,76.58,67.19,8.08,-1.23,-7.55,-11.12,10.5,0.16,0.98
KR,2026-04-08,70.5848,76.58,76.58,67.19,8.08,-1.23,-7.55,-11.12,10.5,0.16,0.98
LIN,2026-03-24,475.4228,508.9405,508.9405,499.65,17.58,-1.81,1.02,1.16,13.01,10.88,17.25
LIN,2026-04-08,484.0209,508.9405,508.9405,499.65,17.58,-1.81,1.02,1.16,13.01,10.88,17.25
LYB,2026-04-08,73.2442,83.94,83.94,73.25,71.22,-2.99,-8.73,1.31,53.82,69.83,47.28
MAR,2026-03-06,319.3706,369.2865,369.2865,366.7,18.43,1.99,10.81,16.85,13.63,41.54,66.05
MAR,2026-03-09,312.748,369.2865,369.2865,366.7,18.43,1.99,10.81,16.85,13.63,41.54,66.05
MET,2026-02-05,75.1475,83.2534,83.2534,76.04,-2.98,0.9,6.8,11.87,-2.22,-3.3,10.11
MET,2026-02-27,71.7939,83.2534,83.2534,76.04,-2.98,0.9,6.8,11.87,-2.22,-3.3,10.11
MET,2026-03-27,67.358,83.2534,83.2534,76.04,-2.98,0.9,6.8,11.87,-2.22,-3.3,10.11
MPC,2026-04-08,229.9609,255.77,255.77,223.93,38.38,-0.6,-8.76,-0.99,28.21,25.04,88.21
MPC,2026-04-09,223.2002,255.77,255.77,223.93,38.38,-0.6,-8.76,-0.99,28.21,25.04,88.21
MPC,2026-04-10,217.8074,255.77,255.77,223.93,38.38,-0.6,-8.76,-0.99,28.21,25.04,88.21
NTRS,2026-02-12,142.0693,156.7214,156.7214,155.82,14.72,1.19,7.0,13.8,7.2,26.4,81.65
NTRS,2026-02-23,137.9956,156.7214,156.7214,155.82,14.72,1.19,7.0,13.8,7.2,26.4,81.65
NTRS,2026-03-06,136.1949,156.7214,156.7214,155.82,14.72,1.19,7.0,13.8,7.2,26.4,81.65
NTRS,2026-03-09,134.2459,156.7214,156.7214,155.82,14.72,1.19,7.0,13.8,7.2,26.4,81.65
NUE,2026-02-13,180.7145,196.2307,196.2307,190.04,16.91,0.2,9.68,16.64,14.89,43.16,76.28
NUE,2026-03-09,164.981,196.2307,196.2307,190.04,16.91,0.2,9.68,16.64,14.89,43.16,76.28
NUE,2026-03-19,156.561,196.2307,196.2307,190.04,16.91,0.2,9.68,16.64,14.89,43.16,76.28
OMC,2026-03-20,74.231,86.3088,86.3088,76.48,-4.34,0.63,1.1,-1.7,-1.17,1.97,7.45
OMC,2026-04-09,73.9039,86.3088,86.3088,76.48,-4.34,0.63,1.1,-1.7,-1.17,1.97,7.45
ORCL,2026-04-09,136.5478,171.1622,171.1622,163.0,-15.86,4.74,14.25,5.45,-20.09,-44.02,23.46
ORCL,2026-04-10,134.9439,171.1622,171.1622,163.0,-15.86,4.74,14.25,5.45,-20.09,-44.02,23.46
OXY,2026-04-08,58.9217,67.45,67.45,55.38,35.32,-4.62,-12.01,-4.32,30.25,32.78,55.14
PCAR,2026-03-09,117.283,131.5375,131.5375,125.43,14.84,-1.53,6.12,8.75,6.16,37.4,44.92
PCAR,2026-03-20,110.9441,131.5375,131.5375,125.43,14.84,-1.53,6.12,8.75,6.16,37.4,44.92
RCL,2026-03-02,292.7417,354.5014,354.5014,281.53,1.47,-0.31,5.16,3.3,-6.01,-6.77,48.39
RCL,2026-03-06,270.4017,354.5014,354.5014,281.53,1.47,-0.31,5.16,3.3,-6.01,-6.77,48.39
RCL,2026-03-09,263.126,354.5014,354.5014,281.53,1.47,-0.31,5.16,3.3,-6.01,-6.77,48.39
REGN,2026-01-13,744.8827,820.1234,820.1234,755.51,-2.0,1.21,-0.63,1.31,-1.51,34.14,39.03
REGN,2026-03-19,728.5025,820.1234,820.1234,755.51,-2.0,1.21,-0.63,1.31,-1.51,34.14,39.03
RF,2026-02-12,29.3498,30.8732,30.8732,27.75,3.38,-0.29,4.28,11.0,-0.86,17.18,52.24
RL,2026-03-02,350.1765,388.0851,388.0851,373.0,5.77,-1.06,6.71,13.09,2.97,21.18,93.85
RL,2026-03-03,343.128,388.0851,388.0851,373.0,5.77,-1.06,6.71,13.09,2.97,21.18,93.85
RL,2026-03-09,329.8619,388.0851,388.0851,373.0,5.77,-1.06,6.71,13.09,2.97,21.18,93.85
RSG,2026-03-10,219.6496,232.7588,232.7588,211.73,0.49,-0.82,-3.93,-5.33,0.7,-5.42,-10.9
RSG,2026-03-25,211.6572,232.7588,232.7588,211.73,0.49,-0.82,-3.93,-5.33,0.7,-5.42,-10.9
RSG,2026-04-14,209.0731,232.7588,232.7588,211.73,0.49,-0.82,-3.93,-5.33,0.7,-5.42,-10.9
SHW,2026-03-02,347.6112,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SHW,2026-03-03,342.1798,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SHW,2026-03-05,333.4382,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SHW,2026-03-06,328.1466,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SHW,2026-03-09,322.1271,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SHW,2026-03-19,304.9858,376.9365,376.9365,333.6,3.18,-0.23,6.26,4.32,-6.51,0.69,2.02
SNA,2026-03-09,366.2202,390.05,390.05,377.87,10.35,-1.01,3.05,2.82,6.18,17.04,20.41
STLD,2026-02-13,188.3959,207.8268,207.8268,195.3,15.61,-0.09,10.22,14.83,15.68,39.12,68.48
STLD,2026-03-09,176.8177,207.8268,207.8268,195.3,15.61,-0.09,10.22,14.83,15.68,39.12,68.48
STLD,2026-03-19,161.7184,207.8268,207.8268,195.3,15.61,-0.09,10.22,14.83,15.68,39.12,68.48
TGT,2026-04-13,117.8345,126.0,126.0,119.53,23.52,1.4,0.01,1.87,13.76,42.95,34.84
TRGP,2026-04-08,239.9167,253.87,253.87,239.28,30.34,-0.51,-4.66,-0.32,37.43,58.83,50.77
TRI,2026-04-09,84.6632,113.35,113.35,87.98,-32.79,0.63,-0.53,-8.68,-31.23,-41.2,-46.42
TRI,2026-04-10,83.2488,113.35,113.35,87.98,-32.79,0.63,-0.53,-8.68,-31.23,-41.2,-46.42
TXN,2026-02-24,211.882,231.32,231.32,218.87,26.98,1.0,9.58,14.72,16.52,29.45,44.18
TXN,2026-03-05,196.0009,231.32,231.32,218.87,26.98,1.0,9.58,14.72,16.52,29.45,44.18
TXN,2026-03-06,192.8056,231.32,231.32,218.87,26.98,1.0,9.58,14.72,16.52,29.45,44.18
TXN,2026-03-19,185.6851,231.32,231.32,218.87,26.98,1.0,9.58,14.72,16.52,29.45,44.18
USB,2026-02-12,56.9002,60.5646,60.5646,56.09,6.2,-0.74,4.45,11.12,4.19,26.36,56.97
USB,2026-02-23,55.2151,60.5646,60.5646,56.09,6.2,-0.74,4.45,11.12,4.19,26.36,56.97
USB,2026-02-24,54.2256,60.5646,60.5646,56.09,6.2,-0.74,4.45,11.12,4.19,26.36,56.97
USB,2026-03-09,49.8429,60.5646,60.5646,56.09,6.2,-0.74,4.45,11.12,4.19,26.36,56.97
VLO,2026-04-08,234.8987,258.43,258.43,235.58,45.6,-2.69,-6.33,2.16,31.96,50.94,122.46
VTRS,2026-02-26,15.0977,16.1619,16.1619,13.91,12.68,0.58,5.7,2.96,10.64,45.71,100.53
WMB,2026-03-09,72.6269,76.3211,76.3211,71.44,19.7,-0.14,-3.51,-2.59,20.81,15.87,33.97
WMB,2026-03-10,72.157,76.3211,76.3211,71.44,19.7,-0.14,-3.51,-2.59,20.81,15.87,33.97
WMB,2026-04-01,71.125,76.3211,76.3211,71.44,19.7,-0.14,-3.51,-2.59,20.81,15.87,33.97
WMT,2026-02-20,122.573,134.4141,134.4141,125.05,12.47,0.39,2.09,-0.96,6.22,23.29,39.23
WMT,2026-03-19,119.5197,134.4141,134.4141,125.05,12.47,0.39,2.09,-0.96,6.22,23.29,39.23
WMT,2026-03-20,118.3957,134.4141,134.4141,125.05,12.47,0.39,2.09,-0.96,6.22,23.29,39.23
XOM,2026-04-01,160.5256,176.41,176.41,149.24,24.84,-2.23,-8.95,-4.41,21.13,36.86,54.48
XOM,2026-04-08,154.8948,176.41,176.41,149.24,24.84,-2.23,-8.95,-4.41,21.13,36.86,54.48
