,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
34,CSGP,False,132,47,24,0,33,0,0.0,91.26566967368528,0.0,49.06999969482422,0.26563357532316384,2.506790870513617,-23.11187726501387,-26.761194485336986,-44.83417495407353,-34.972170301919185
36,CRWD,False,63,57,31,0,27,0,0.0,522.7308591590778,0.0,422.1400146484375,1.534540295592421,1.522334029246557,-4.650689094244949,-20.317869435602834,0.8456780920462925,-7.295320575319632
64,MCHP,True,54,19,10,25,0,0,73.98398649071818,0.0,60.31350405098527,77.16000366210938,-2.4649183835134867,-4.445815898316564,5.453062174405648,50.5918054273865,21.149122192834575,37.565345476044236
71,NFLX,False,82,10,19,0,4,0,0.0,117.75870061128927,0.0,77.0,-1.2693908076505251,-3.2906338309496026,-11.75796686345771,-30.18406078446279,-36.58114778290733,-25.6649122164811
75,ODFL,True,55,55,14,35,0,3,178.89147169605815,0.0,144.65491527135984,195.1699981689453,0.7017185013587337,0.36510924126564615,14.805881275850183,50.55590985568802,26.565271255237,-6.075478955422377
76,PCAR,True,60,4,19,41,0,5,122.47608830502146,0.0,93.80104586155325,124.9000015258789,-0.21570396022694235,-3.5372214649262914,4.896307934668479,34.69732233532505,27.936782202049375,20.23993352129989
80,PYPL,False,89,5,48,0,3,0,0.0,69.0784075452633,0.0,41.72999954223633,0.6755097084273701,3.1389038222965757,-24.237476116588446,-32.41805156624836,-39.42582811644485,-46.799203860593316
85,ROP,False,81,11,26,0,1,0,0.0,496.60310632405134,0.0,332.0,1.3430994549780493,-0.5392414196507245,-17.77293640528697,-25.051791813135427,-37.43169031200715,-41.62844704928171
94,TXN,True,57,59,10,35,0,6,215.01671660472314,0.0,191.50360952042215,218.0500030517578,-2.3598442144101672,-3.7561769944118457,15.762052332252816,41.60478736924092,13.010226031128234,20.634742552600382
95,TRI,False,77,10,49,0,8,0,0.0,154.80492905435085,0.0,85.16000366210938,-0.6185071352510247,-3.803994109357462,-29.102836244272446,-37.1585635923972,-50.742605803234,-49.840251370079635
100,WDC,True,51,10,16,26,0,10,247.97881894546805,0.0,148.34323311696926,284.6700134277344,-4.009301398955594,3.9928485363067105,27.671889433215064,75.37636177507127,275.99596597277076,424.8690368879901
101,WDAY,False,71,36,1,0,13,0,0.0,230.77432998218723,0.0,140.02000427246094,-1.8299099214754904,-3.1338628043299703,-23.482157457123172,-37.755053935529695,-39.06610019431566,-47.30543292593079
103,ZS,False,66,15,12,0,7,0,0.0,315.9215262231083,0.0,168.99000549316406,-1.8242022312066828,-1.1754353841145835,-18.093253444099084,-42.699715923289666,-38.53121008318848,-22.07773813899479
