ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADM,2025-11-04,2026-01-14,2026-01-15,63.9381,56.9357,-10.95%,77.9427,56.9357,PENDING,,,67.99,19.16,2.75,-3.9,0.16,17.5,12.05,51.31
AEE,2025-10-28,2026-02-11,2026-02-12,107.7183,101.8496,-5.45%,119.4556,101.8496,PENDING,,,106.9,7.78,0.79,-5.28,-2.2,8.49,9.35,10.02
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,127.92,11.81,1.8,-4.64,-1.12,11.55,21.38,24.46
AES,2025-10-31,2026-02-03,2026-02-04,15.88,13.4826,-15.10%,20.6748,13.4826,PENDING,,,14.08,-0.65,-0.14,-0.85,-14.72,4.14,10.56,13.11
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,180.86,15.82,4.43,6.73,-4.82,12.03,37.65,7.14
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,326.37,4.87,1.17,-1.14,-1.29,5.27,19.51,11.67
CMCSA,2026-01-29,2026-01-30,2026-02-02,29.62,27.8685,-5.91%,33.1231,27.8685,PENDING,,,29.01,4.77,-0.03,-4.38,-7.43,3.46,0.19,-11.7
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,74.62,7.51,0.27,-4.66,-1.63,6.47,8.02,4.33
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,212.29,8.98,1.39,2.35,-8.8,8.52,24.53,18.37
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,36.04,55.97,-1.66,0.11,19.49,58.28,57.55,5.11
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,109.11,10.72,-0.31,-5.5,-0.64,9.98,15.11,3.94
EVRG,2025-11-03,2026-02-10,2026-02-11,78.0718,74.7565,-4.25%,84.7025,74.7565,PENDING,,,79.41,10.47,0.9,-4.6,-0.22,9.26,11.8,21.24
