Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,209.85,99,99,98,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,192.12,99,99,99,98,"TER,LRCX,AMAT,KLAC"
3,Wireless Telecommunication Services,Communication Services,170.09,98,98,99,99,"SATS,TMUS"
4,Communications Equipment,Information Technology,163.94,97,97,88,94,"CIEN,ANET,CSCO,MSI,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,163.42,96,95,96,95,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Construction & Engineering,Industrials,141.78,95,96,95,90,"FIX,PWR,EME,J"
7,Semiconductors,Information Technology,135.06,94,85,90,86,"MU,INTC,MRVL,MPWR,AMD,ON,ADI,AVGO,ARM,MCHP,TXN,NVDA,NXPI,FSLR,SWKS,QCOM"
8,Oil & Gas Refining & Marketing,Energy,131.89,93,94,71,80,"VLO,MPC,PSX"
9,Oil & Gas Equipment & Services,Energy,129.72,92,91,85,51,"HAL,SLB,BKR"
10,Construction Machinery & Heavy Transportation Equipment,Industrials,127.6,91,89,94,65,"CAT,CMI,WAB,PCAR"
11,Cargo Ground Transportation,Industrials,127.34,90,78,74,17,"JBHT,ODFL"
12,Electrical Components & Equipment,Industrials,125.03,89,88,72,75,"VRT,GNRC,AME,ROK,ETN,EMR"
13,Electronic Manufacturing Services,Information Technology,124.99,88,76,92,89,"JBL,TEL"
14,Steel,Materials,122.11,87,68,89,57,"STLD,NUE"
15,Interactive Media & Services,Communication Services,120.21,86,79,93,91,"GOOGL,GOOG,META"
16,Specialty Chemicals,Materials,119.99,85,81,76,15,"ALB,LYB,DD,PPG,IFF,ECL,SHW"
17,Oil & Gas Exploration & Production,Energy,119.23,84,90,40,24,"APA,DVN,OXY,COP,FANG,CTRA,TPL,EOG,EQT,EXE"
18,Air Freight & Logistics,Industrials,118.51,83,82,91,37,"FDX,CHRW,EXPD,UPS"
19,Agricultural Products & Services,Consumer Staples,117.61,82,93,82,84,"BG,ADM"
20,Broadcasting,Communication Services,117.46,81,77,97,97,"WBD,FOXA,FOX"
21,Data Center REITs,Real Estate,117.32,80,74,15,32,"EQIX,DLR"
22,Integrated Oil & Gas,Energy,117.01,79,92,64,47,"XOM,CVX"
23,Apparel Retail,Consumer Discretionary,114.37,78,87,78,69,"ROST,TJX"
24,Oil & Gas Storage & Transportation,Energy,112.33,77,84,36,18,"TRGP,WMB,KMI,OKE"
25,Fertilizers & Agricultural Chemicals,Materials,108.0,76,86,31,23,"CF,CTVA,MOS"
26,Broadline Retail,Consumer Discretionary,107.74,75,56,58,81,"EBAY,AMZN"
27,Biotechnology,Health Care,107.37,74,75,80,83,"MRNA,BIIB,GILD,INSM,REGN,INCY,AMGN,ABBV,VRTX,ALNY"
28,Pharmaceuticals,Health Care,106.78,73,72,67,35,"VTRS,MRK,JNJ,BMY,PFE,LLY,ZTS"
29,Food Retail,Consumer Staples,106.41,72,83,56,70,"CASY,KR"
30,Regional Banks,Financials,106.38,71,51,77,43,"CFG,KEY,FITB,RF,MTB,HBAN"
31,Rail Transportation,Industrials,106.25,70,60,41,53,"CSX,NSC,UNP"
32,Independent Power Producers & Energy Traders,Utilities,105.63,69,67,60,88,"NRG,AES"
33,Diversified Banks,Financials,105.62,68,49,69,59,"C,USB,PNC,TFC,BAC,JPM,WFC"
34,Retail REITs,Real Estate,105.04,67,63,44,49,"SPG,KIM,REG,FRT,O"
35,Health Care REITs,Real Estate,105.0,66,73,57,61,"WELL,VTR,DOC"
36,Automobile Manufacturers,Consumer Discretionary,104.65,65,62,87,92,"GM,F,TSLA"
37,Passenger Airlines,Industrials,101.98,64,59,81,66,"DAL,LUV,UAL"
38,Multi-Utilities,Utilities,101.79,63,70,42,60,"NEE,SRE,NI,PNW,CNP,AEE,PCG,XEL,DTE,CMS,D,ED"
39,Hotel & Resort REITs,Real Estate,101.77,62,53,45,42,"HST,VICI"
40,Health Care Distributors,Health Care,101.73,61,69,79,71,"CAH,MCK,HSIC,COR"
41,Integrated Telecommunication Services,Communication Services,101.32,60,64,17,31,"VZ,T"
42,Casinos & Gaming,Consumer Discretionary,101.31,59,42,66,56,"LVS,MGM,WYNN"
43,Investment Banking & Brokerage,Financials,101.22,58,55,86,96,"IBKR,MS,GS,SCHW,HOOD,RJF"
44,Industrial Gases,Materials,101.14,57,58,16,7,"LIN,APD"
45,Electronic Equipment & Instruments,Information Technology,101.13,56,46,24,30,"KEYS,TDY,TRMB,ZBRA,ROP"
46,Electric Utilities,Utilities,100.46,55,65,38,67,"ETR,EIX,AEP,FE,EVRG,LNT,PPL,DUK,WEC,EXC,ES,SO,PEG,VST,CEG"
