ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,39.28,70.0,-5.14,-5.69,14.49,55.74,72.23,48.72
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,113.57,15.25,-0.78,0.34,1.58,15.25,16.19,7.36
EQIX,2026-03-09,2026-04-01,2026-04-02,989.8,920.4643,-7.01%,1128.4714,920.4643,PENDING,,,1017.66,33.55,1.03,3.82,7.7,29.84,30.33,35.9
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4277,-17.39%,537.4144,329.4277,PENDING,,,385.58,21.43,4.54,7.8,9.3,16.16,1.78,57.9
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,114.61,24.81,0.65,2.0,9.52,23.62,19.14,49.0
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,304.76,19.39,-1.4,5.33,6.81,12.61,-7.37,27.38
FIX,2026-03-05,2026-04-08,,,1309.3098,,,,PENDING,,,1525.16,63.5,7.04,10.6,11.13,47.42,84.98,415.82
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,208.99,15.6,0.97,0.53,-6.19,17.34,8.61,32.77
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,287.14,25.97,5.24,8.1,16.03,28.01,42.11,146.05
KEYS,2026-03-30,2026-04-08,,,268.0822,,,,PENDING,,,318.33,56.67,5.89,12.74,12.87,49.0,83.64,150.61
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1672.34,37.81,7.97,13.58,17.02,20.04,47.17,192.27
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,307.01,1.01,0.71,-1.22,-7.19,1.97,4.91,4.67
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,52.1,76.67,3.97,2.56,-6.53,46.1,89.18,107.49
MRVL,2026-02-03,2026-04-01,2026-04-02,102.3,75.2423,-26.45%,156.4154,75.2423,PENDING,,,114.45,34.78,4.64,15.55,23.53,29.81,28.89,132.31
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,94.17,18.1,0.53,1.39,2.35,16.98,16.25,44.93
NOC,2025-11-10,2026-01-12,2026-01-13,637.1194,555.0568,-12.88%,801.2447,555.0568,PENDING,,,687.47,20.95,-0.44,0.77,-8.01,12.95,11.96,43.87
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.47,12.17,1.37,-2.17,2.46,9.83,7.54,28.27
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,129.34,58.51,8.7,12.1,13.21,42.0,,
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,218.71,13.84,6.24,27.08,12.39,17.05,17.36,1.67
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,51.88,35.97,3.04,0.95,9.94,19.61,52.06,53.73
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,98.88,12.78,0.43,1.76,6.48,13.53,8.47,54.67
TER,2026-03-03,2026-04-08,,,303.4471,,,,PENDING,,,358.29,85.18,11.8,20.86,20.86,56.63,142.59,423.31
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,150.57,18.16,7.4,6.7,3.48,13.36,31.18,142.69
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,64.65,11.18,0.72,0.91,5.41,16.44,21.42,11.92
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,449.47,15.76,4.08,7.85,5.13,18.22,6.07,42.27
VRT,2025-11-07,2026-02-11,2026-02-12,243.892,169.8939,-30.34%,391.888,169.8939,PENDING,,,281.03,73.51,7.14,12.15,6.34,60.67,72.73,373.62
