Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
45,Electric Utilities,Utilities,100.6,56,66,38,65,"ETR,EIX,AEP,FE,EVRG,LNT,PPL,EXC,DUK,WEC,ES,SO,PEG,VST,CEG"
46,Electronic Equipment & Instruments,Information Technology,100.43,55,45,28,41,"KEYS,TDY,TRMB,ZBRA,ROP"
47,Industrial Gases,Materials,100.24,54,57,17,11,"LIN,APD"
48,Consumer Staples Merchandise Retail,Consumer Staples,99.09,53,71,83,50,"TGT,WMT,DG,COST,DLTR"
49,Industrial Machinery & Supplies & Components,Industrials,98.03,52,51,56,29,"PH,HUBB,NDSN,DOV,FTV,IEX,GWW,SNA,ITW,IR,SWK,XYL,PNR,OTIS"
50,Integrated Telecommunication Services,Communication Services,97.48,51,67,13,36,"VZ,T"
51,Health Care Facilities,Health Care,97.29,50,65,62,82,"HCA,UHS"
52,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,96.35,49,50,65,71,"TPR,RL,LULU,NKE"
53,Multi-line Insurance,Financials,96.21,49,43,45,53,"L,AIZ,AIG"
54,Construction Materials,Materials,96.15,48,33,61,75,"CRH,MLM,VMC"
55,Life & Health Insurance,Financials,95.96,47,31,47,34,"PFG,GL,AFL,MET,PRU"
56,Property & Casualty Insurance,Financials,95.77,46,44,31,36,"TRV,CB,ALL,HIG,CINF,ACGL,WRB,PGR"
57,--- Reference ---,--- Reference ---,95.69,45,64,29,59,"QQQ,SPY,^VIX"
58,Industrial Conglomerates,Industrials,95.57,44,52,55,51,"HON,MMM"
59,Consumer Finance,Financials,95.53,43,19,72,76,"SYF,AXP,COF"
60,Health Care Services,Health Care,95.39,42,48,24,62,"DVA,DGX,LH,CVS,CI"
61,Asset Management & Custody Banks,Financials,94.94,41,26,66,49,"STT,BK,NTRS,IVZ,BEN,BLK,TROW,AMP,APO,BX,KKR,ARES"
62,Health Care Supplies,Health Care,94.61,40,38,40,2,"ALGN,WST,COO"
63,Distillers & Vintners,Consumer Staples,94.31,39,15,10,0,"BF.B,STZ"
64,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,94.21,38,55,41,42,"MNST,PEP,KO,KDP"
65,Self-Storage REITs,Real Estate,92.83,37,40,25,40,"PSA,EXR"
66,Tobacco,Consumer Staples,92.8,36,59,52,67,"MO,PM"
67,Interactive Home Entertainment,Communication Services,92.55,35,42,57,91,"EA,TTWO"
68,Movies & Entertainment,Communication Services,92.39,34,24,23,85,"LYV,TKO,NFLX,DIS,PSKY"
69,Automotive Retail,Consumer Discretionary,91.95,33,28,64,84,"CVNA,ORLY,AZO"
70,Trading Companies & Distributors,Industrials,89.85,32,47,51,73,"FAST,URI"
71,Life Sciences Tools & Services,Health Care,89.47,31,14,74,57,"CRL,TMO,MTD,TECH,WAT,A,DHR,IQV"
72,Building Products,Industrials,89.19,30,34,30,32,"JCI,TT,CARR,MAS,ALLE,AOS,LII,BLDR"
73,Restaurants,Consumer Discretionary,88.55,29,39,27,22,"SBUX,YUM,MCD,DRI,DPZ,CMG"
74,Home Improvement Retail,Consumer Discretionary,87.53,28,30,49,39,"LOW,HD"
75,Telecom Tower REITs,Real Estate,87.46,27,25,11,10,"SBAC,AMT,CCI"
76,Environmental & Facilities Services,Industrials,86.38,26,35,33,26,"WM,RSG,ROL,VLTO"
77,Financial Exchanges & Data,Financials,85.56,25,27,44,25,"CBOE,CME,NDAQ,ICE,MSCI,MCO,SPGI,COIN,FDS"
78,Other Specialty Retail,Consumer Discretionary,85.34,24,32,67,56,"ULTA,TSCO"
79,Multi-Family Residential REITs,Real Estate,85.12,23,21,15,7,"EQR,ESS,CPT,UDR,AVB,MAA"
80,Internet Services & Infrastructure,Information Technology,84.77,22,23,14,12,"AKAM,VRSN,GDDY"
81,Publishing,Communication Services,84.64,21,13,17,17,"NWS,NWSA"
82,Paper & Plastic Packaging Products & Materials,Materials,84.54,20,29,21,9,"PKG,SW,AVY,AMCR,IP"
83,Household Products,Consumer Staples,84.29,19,36,7,5,"CHD,CL,CLX,KMB"
84,Homebuilding,Consumer Discretionary,84.06,18,20,43,38,"PHM,DHI,NVR,LEN"
85,Personal Care Products,Consumer Staples,83.92,17,37,50,20,"PG,KVUE,EL"
86,Cable & Satellite,Communication Services,82.2,16,22,0,0,"CMCSA,CHTR"
87,Health Care Equipment,Health Care,81.37,15,16,37,33,"IDXX,BDX,EW,ZBH,GEHC,MDT,SYK,ISRG,RVTY,RMD,STE,DXCM,ABT,BAX,PODD,BSX"
88,Transaction & Payment Processing Services,Financials,78.15,14,10,6,14,"XYZ,CPAY,MA,V,JKHY,GPN,PYPL,FIS,FISV"
89,Packaged Foods & Meats,Consumer Staples,77.95,13,17,12,6,"TSN,HSY,MDLZ,SJM,KHC,HRL,CAG,MKC,GIS,CPB"
90,Diversified Support Services,Industrials,76.89,12,17,22,28,"LDOS,CTAS,CPRT"
91,Managed Health Care,Health Care,76.45,11,5,35,29,"CNC,UNH,ELV,HUM"
92,Distributors,Consumer Discretionary,76.09,10,6,20,24,"GPC,POOL"
93,Insurance Brokers,Financials,74.47,9,9,5,8,"AON,WTW,MRSH,AJG,ERIE,BRO"
94,Systems Software,Information Technology,74.45,8,12,9,52,"FTNT,CRWD,MSFT,PANW,GEN,NOW"
95,Application Software,Information Technology,73.93,7,11,19,80,"APP,CDNS,DDOG,PLTR,SNPS,ADSK,ORCL,PTC,ADBE,CRM,TYL,INTU,FICO,WDAY"
96,Office REITs,Real Estate,71.56,6,4,3,15,"BXP,ARE"
97,Real Estate Services,Real Estate,69.98,5,2,32,49,"CBRE,CSGP"
98,Research & Consulting Services,Industrials,68.58,4,8,4,3,"EFX,VRSK"
99,EDP Services,Technology,67.75,3,3,8,86,"PDD,ZS"
100,Advertising,Communication Services,67.41,2,7,1,1,"OMC,TTD"
101,IT Consulting & Other Services,Information Technology,66.0,1,1,49,4,"IBM,CTSH,EPAM,ACN,IT"
102,Human Resource & Employment Services,Industrials,65.17,0,0,2,13,"PAYX,ADP"
103,Computer Software,Technology,58.88,0,0,0,46,"SHOP,TRI,MSTR,TEAM"
