ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3523.5601,3.89,-1.11,-1.85,5.42,-6.84,-7.62,-2.61
BIIB,2026-03-31,179.9904,202.41,202.41,194.38,10.45,6.0,2.27,3.63,11.18,29.22,63.18
BIIB,2026-04-06,168.9257,202.41,202.41,194.38,10.45,6.0,2.27,3.63,11.18,29.22,63.18
BK,2026-04-29,130.9471,138.5998,138.5998,132.27,14.9,-0.95,-2.27,15.29,11.69,23.99,70.77
CF,2026-04-08,123.1881,141.96,141.96,126.78,64.8,3.65,3.53,-7.86,36.8,48.42,62.89
CFG,2026-02-12,64.7563,68.79,68.79,64.4,11.03,-0.91,-1.17,12.1,3.07,26.06,78.78
CFG,2026-02-27,60.103,68.79,68.79,64.4,11.03,-0.91,-1.17,12.1,3.07,26.06,78.78
CI,2026-03-03,274.7225,296.1684,296.1684,292.32,6.79,2.6,6.41,13.27,7.91,-4.4,-10.85
COP,2026-04-08,124.3542,135.87,135.87,128.25,38.07,3.16,4.61,-3.49,27.48,47.08,42.73
COP,2026-04-17,112.345,135.87,135.87,128.25,38.07,3.16,4.61,-3.49,27.48,47.08,42.73
CTRA,2026-04-17,29.439,36.88,36.88,35.68,36.55,3.03,8.35,-0.64,29.33,53.13,43.48
DAL,2026-03-02,62.5795,76.183,76.183,66.27,-4.25,-1.41,-3.13,4.87,0.94,9.93,59.88
DAL,2026-03-05,60.368,76.183,76.183,66.27,-4.25,-1.41,-3.13,4.87,0.94,9.93,59.88
DAL,2026-03-06,58.8245,76.183,76.183,66.27,-4.25,-1.41,-3.13,4.87,0.94,9.93,59.88
DAL,2026-03-09,57.4467,76.183,76.183,66.27,-4.25,-1.41,-3.13,4.87,0.94,9.93,59.88
DVN,2026-03-31,49.0084,52.71,52.71,51.08,40.18,3.23,8.4,-0.85,28.91,56.93,66.09
DVN,2026-04-01,47.9954,52.71,52.71,51.08,40.18,3.23,8.4,-0.85,28.91,56.93,66.09
DVN,2026-04-08,46.8924,52.71,52.71,51.08,40.18,3.23,8.4,-0.85,28.91,56.93,66.09
DVN,2026-04-17,42.0864,52.71,52.71,51.08,40.18,3.23,8.4,-0.85,28.91,56.93,66.09
EIX,2026-04-13,71.832,76.22,76.22,67.94,16.25,0.0,-2.08,-4.29,10.46,22.6,23.35
EOG,2026-04-08,134.4501,150.6999,150.6999,139.12,34.78,2.46,4.59,-6.46,26.28,32.55,26.23
EQIX,2026-04-28,1071.4049,1128.6801,1128.6801,1089.0699,42.92,1.18,-1.2,12.97,34.17,30.72,31.92
EXPE,2026-04-29,234.7509,279.76,279.76,250.57,-11.36,3.47,-5.3,10.62,-5.51,13.05,56.67
FAST,2026-04-13,45.4057,49.4067,49.4067,43.71,10.11,-2.17,-1.94,-2.61,1.3,4.41,11.41
FER,2026-04-29,66.7704,72.47,72.47,67.58,4.6,-0.46,-3.36,8.58,-1.04,4.35,41.13
FTV,2026-03-06,55.9914,62.3518,62.3518,61.75,11.97,-0.03,1.46,15.16,17.08,25.1,19.63
FTV,2026-03-12,54.2549,62.3518,62.3518,61.75,11.97,-0.03,1.46,15.16,17.08,25.1,19.63
GM,2026-02-23,78.3623,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GM,2026-02-27,78.0848,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GM,2026-03-02,77.1986,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GM,2026-03-03,75.7088,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GM,2026-03-06,73.8613,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GM,2026-03-09,72.964,87.413,87.413,76.62,-5.56,-2.95,-3.01,5.31,-9.54,10.92,63.84
GWW,2026-03-09,1091.9016,1218.63,1218.63,1144.8101,13.67,-1.32,-0.81,8.28,7.19,17.52,14.19
GWW,2026-03-13,1066.0748,1218.63,1218.63,1144.8101,13.67,-1.32,-0.81,8.28,7.19,17.52,14.19
GWW,2026-03-16,1057.5266,1218.63,1218.63,1144.8101,13.67,-1.32,-0.81,8.28,7.19,17.52,14.19
HAS,2026-03-06,93.0357,106.2475,106.2475,94.02,15.45,-1.59,3.76,5.18,5.33,22.36,58.77
HAS,2026-03-09,91.7231,106.2475,106.2475,94.02,15.45,-1.59,3.76,5.18,5.33,22.36,58.77
HAS,2026-03-27,88.1367,106.2475,106.2475,94.02,15.45,-1.59,3.76,5.18,5.33,22.36,58.77
HAS,2026-04-21,89.1827,106.2475,106.2475,94.02,15.45,-1.59,3.76,5.18,5.33,22.36,58.77
JPM,2026-03-27,280.513,324.7381,324.7381,309.25,-3.1,-0.71,-1.2,9.54,3.35,2.66,29.62
KMI,2026-04-01,32.5258,34.73,34.73,31.84,16.95,0.16,0.09,-5.38,6.91,24.33,22.7
KMI,2026-04-08,32.1879,34.73,34.73,31.84,16.95,0.16,0.09,-5.38,6.91,24.33,22.7
KMI,2026-04-13,31.7478,34.73,34.73,31.84,16.95,0.16,0.09,-5.38,6.91,24.33,22.7
KMI,2026-04-14,31.5865,34.73,34.73,31.84,16.95,0.16,0.09,-5.38,6.91,24.33,22.7
KR,2026-04-01,70.0336,76.58,76.58,67.1,7.93,0.25,-1.43,-8.98,9.09,-0.34,-2.7
KR,2026-04-08,70.5848,76.58,76.58,67.1,7.93,0.25,-1.43,-8.98,9.09,-0.34,-2.7
LYB,2026-04-08,73.2442,83.94,83.94,73.29,71.32,2.53,1.79,-11.03,46.98,55.46,36.37
LYV,2026-04-15,155.5255,168.55,168.55,153.13,7.46,-1.05,-0.97,2.99,3.8,-0.03,14.9
MET,2026-02-05,75.1475,83.2534,83.2534,78.96,0.74,0.87,2.59,15.66,4.28,1.56,7.07
MET,2026-02-27,71.7939,83.2534,83.2534,78.96,0.74,0.87,2.59,15.66,4.28,1.56,7.07
MET,2026-03-27,67.358,83.2534,83.2534,78.96,0.74,0.87,2.59,15.66,4.28,1.56,7.07
MPC,2026-04-08,229.9609,255.77,255.77,241.81,49.43,3.96,8.89,-1.37,41.28,24.47,79.53
MPC,2026-04-09,223.2002,255.77,255.77,241.81,49.43,3.96,8.89,-1.37,41.28,24.47,79.53
MPC,2026-04-10,217.8074,255.77,255.77,241.81,49.43,3.96,8.89,-1.37,41.28,24.47,79.53
OMC,2026-03-20,74.231,86.3088,86.3088,76.19,-4.71,-0.9,-2.46,1.16,0.54,-1.88,4.95
OMC,2026-04-09,73.9039,86.3088,86.3088,76.19,-4.71,-0.9,-2.46,1.16,0.54,-1.88,4.95
OMC,2026-04-24,75.2897,86.3088,86.3088,76.19,-4.71,-0.9,-2.46,1.16,0.54,-1.88,4.95
OMC,2026-04-29,73.9895,86.3088,86.3088,76.19,-4.71,-0.9,-2.46,1.16,0.54,-1.88,4.95
ORLY,2026-04-28,91.1968,94.72,94.72,91.69,0.53,0.13,-2.37,-0.46,-9.55,-4.28,0.38
