ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,207.34,0.11,0.03,0.01,-2.55,-0.13,-0.9,2.41
ALL,2026-03-27,201.7734,215.6588,215.6588,207.34,0.11,0.03,0.01,-2.55,-0.13,-0.9,2.41
APD,2026-02-13,275.1161,296.46,296.46,290.49,18.46,-0.37,1.48,5.09,18.06,8.9,2.04
AZO,2026-03-03,3596.6164,3887.03,3887.03,3377.78,-0.4,1.06,0.95,-13.0,-1.11,-20.97,-10.43
BBY,2026-02-20,62.1016,72.3189,72.3189,64.2,-2.62,0.45,4.03,5.82,-3.92,-12.72,-6.39
BBY,2026-02-23,60.8161,72.3189,72.3189,64.2,-2.62,0.45,4.03,5.82,-3.92,-12.72,-6.39
BIIB,2026-03-31,179.9904,202.41,202.41,183.33,4.17,-2.26,-0.33,-2.51,3.68,32.35,32.49
CAH,2026-03-06,216.2219,233.6,233.6,211.31,3.08,2.42,1.97,-8.08,2.15,37.5,56.82
CAH,2026-03-20,207.3231,233.6,233.6,211.31,3.08,2.42,1.97,-8.08,2.15,37.5,56.82
CAH,2026-03-24,204.2145,233.6,233.6,211.31,3.08,2.42,1.97,-8.08,2.15,37.5,56.82
CFG,2026-02-12,64.7563,68.79,68.79,59.97,3.39,4.39,1.75,-1.83,2.12,13.58,54.44
CFG,2026-02-27,60.103,68.79,68.79,59.97,3.39,4.39,1.75,-1.83,2.12,13.58,54.44
CI,2026-03-03,274.7225,296.1684,296.1684,266.75,-2.55,3.36,0.33,-7.78,-2.82,-5.9,-16.2
COST,2026-03-06,970.2565,1028.4399,1028.4399,996.43,15.71,-0.02,2.32,-0.63,14.97,8.98,7.77
DAL,2026-03-02,62.5795,76.183,76.183,66.48,-3.95,5.21,-0.26,3.47,-4.13,15.96,53.51
DAL,2026-03-05,60.368,76.183,76.183,66.48,-3.95,5.21,-0.26,3.47,-4.13,15.96,53.51
