Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,227.37,99,99,97,97,"LITE,CIEN,ANET,CSCO,FFIV,MSI"
2,Electronic Components,Information Technology,190.05,99,99,98,98,"COHR,GLW,APH"
3,Semiconductor Materials & Equipment,Information Technology,184.09,98,98,99,95,"TER,LRCX,AMAT,KLAC,Q"
4,"Technology Hardware, Storage & Peripherals",Information Technology,166.64,97,92,96,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
5,Wireless Telecommunication Services,Communication Services,156.77,96,97,99,99,"SATS,TMUS"
6,Semiconductors,Information Technology,150.23,95,77,93,90,"MU,INTC,MRVL,AMD,MPWR,ON,ARM,ADI,TXN,AVGO,MCHP,NVDA,NXPI,FSLR,SWKS,QCOM"
7,Construction & Engineering,Industrials,142.35,94,95,90,93,"FIX,PWR,EME,J"
8,Steel,Materials,134.84,93,72,85,77,"STLD,NUE"
9,Construction Machinery & Heavy Transportation Equipment,Industrials,132.11,92,88,91,81,"CAT,CMI,WAB,PCAR"
10,Cargo Ground Transportation,Industrials,131.6,91,81,78,29,"JBHT,ODFL"
11,Oil & Gas Equipment & Services,Energy,131.13,90,94,89,69,"HAL,BKR,SLB"
12,Oil & Gas Refining & Marketing,Energy,127.2,89,96,68,85,"VLO,MPC,PSX"
13,Electrical Components & Equipment,Industrials,124.56,88,84,77,83,"VRT,GNRC,ETN,AME,ROK,EMR"
14,Electronic Manufacturing Services,Information Technology,120.71,87,78,81,92,"JBL,TEL"
15,Air Freight & Logistics,Industrials,119.69,86,80,92,73,"CHRW,FDX,EXPD,UPS"
16,Interactive Media & Services,Communication Services,119.27,85,60,94,89,"GOOGL,GOOG,META"
17,Oil & Gas Exploration & Production,Energy,117.16,84,90,60,35,"APA,DVN,CTRA,OXY,FANG,COP,TPL,EOG,EQT,EXE"
18,Apparel Retail,Consumer Discretionary,115.93,83,86,71,68,"ROST,TJX"
19,Agricultural Products & Services,Consumer Staples,114.12,82,93,86,74,"BG,ADM"
20,Data Center REITs,Real Estate,113.89,81,79,29,42,"EQIX,DLR"
21,Specialty Chemicals,Materials,112.7,80,85,84,32,"ALB,LYB,DD,PPG,ECL,SHW,IFF"
22,Broadcasting,Communication Services,112.49,79,75,95,99,"WBD,FOXA,FOX"
23,Food Retail,Consumer Staples,112.39,78,82,49,49,"CASY,KR"
24,Rail Transportation,Industrials,111.65,77,64,54,54,"CSX,UNP,NSC"
25,Integrated Oil & Gas,Energy,110.33,76,91,76,60,"XOM,CVX"
26,Oil & Gas Storage & Transportation,Energy,109.66,75,87,64,17,"TRGP,WMB,OKE,KMI"
27,Electronic Equipment & Instruments,Information Technology,105.75,74,52,33,25,"KEYS,TDY,ZBRA,ROP"
28,Broadline Retail,Consumer Discretionary,105.34,73,48,58,70,"EBAY,AMZN"
29,Regional Banks,Financials,105.1,72,55,82,49,"CFG,KEY,FITB,RF,MTB,HBAN"
30,Diversified Banks,Financials,103.5,71,49,74,72,"C,USB,TFC,PNC,BAC,JPM,WFC"
31,Retail REITs,Real Estate,103.27,70,61,45,40,"SPG,FRT,KIM,REG,O"
32,Pharmaceuticals,Health Care,102.69,69,74,72,45,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
33,Industrial Gases,Materials,102.6,68,67,21,4,"APD,LIN"
34,Health Care REITs,Real Estate,102.13,67,66,52,64,"WELL,VTR,DOC"
35,Hotel & Resort REITs,Real Estate,101.56,66,54,47,36,"HST,VICI"
36,Integrated Telecommunication Services,Communication Services,101.26,65,76,23,28,"VZ,T"
37,Fertilizers & Agricultural Chemicals,Materials,101.01,64,83,41,16,"CF,CTVA,MOS"
38,Passenger Airlines,Industrials,100.75,63,58,88,50,"DAL,LUV,UAL"
39,Biotechnology,Health Care,100.05,62,73,83,82,"MRNA,BIIB,INCY,INSM,REGN,AMGN,GILD,ABBV,VRTX,ALNY"
40,Independent Power Producers & Energy Traders,Utilities,100.02,61,62,70,86,"AES,NRG"
41,Multi-Utilities,Utilities,99.66,60,70,43,55,"NEE,NI,PNW,SRE,AEE,CNP,D,XEL,DTE,CMS,PCG,ED"
