ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADI,2026-03-03,2026-04-17,2026-04-20,372.001,337.0319,-9.40%,441.9393,337.0319,PENDING,,,401.39,48.88,-6.38,-2.75,-3.16,27.45,45.62,86.17
AFL,2026-03-05,2026-06-05,,,109.712,,,,PENDING,,,118.24,8.36,2.56,5.18,4.81,6.8,9.58,17.44
AMAT,2026-05-19,2026-05-26,2026-05-27,461.22,397.6929,-13.77%,588.2742,397.6929,PENDING,,,453.01,76.71,-9.71,0.66,5.82,39.67,69.06,181.81
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,154.27,17.74,-7.07,-3.26,4.9,16.09,20.71,62.49
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,282.35,15.86,-0.18,1.34,-5.95,4.39,9.93,3.47
ASML,2026-02-26,2026-05-06,2026-05-07,1548.74,1430.9424,-7.61%,1784.3351,1430.9424,PENDING,,,1641.74,53.99,-6.59,1.8,6.28,27.27,44.4,122.76
AVB,2026-05-21,2026-06-04,2026-06-05,188.77,180.6542,-4.30%,205.0016,180.6542,PENDING,,,189.72,5.8,0.28,3.95,1.76,7.84,6.69,-3.66
BBY,2026-02-20,2026-05-28,2026-05-29,74.0,62.1016,-16.08%,97.7969,62.1016,PENDING,,,71.54,8.52,0.77,-8.22,21.89,8.92,-1.06,8.47
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,31.33,33.06,-2.0,1.0,0.55,21.14,40.04,55.07
BIIB,2026-03-31,2026-05-13,2026-05-14,200.25,179.9904,-10.12%,240.7692,179.9904,PENDING,,,195.34,10.99,-0.57,-0.34,2.44,5.66,8.07,48.14
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,62.59,38.42,-5.32,-2.02,-6.12,5.0,24.85,70.74
BNY,2026-04-29,2026-05-21,2026-05-22,139.59,130.9471,-6.19%,156.8758,130.9471,PENDING,,,142.39,23.69,-1.13,2.12,6.55,24.06,26.97,64.23
CARR,2026-03-06,2026-06-04,2026-06-05,67.66,57.9185,-14.40%,87.1431,57.9185,PENDING,,,67.16,28.1,-2.01,5.15,-1.09,15.51,23.93,-4.54
CB,2026-01-13,2026-02-04,2026-02-05,329.0287,298.8554,-9.17%,389.3754,298.8554,PENDING,,,326.27,4.84,3.74,4.66,1.36,-0.23,10.91,12.53
CCI,2026-05-13,2026-06-04,2026-06-05,93.9,87.4259,-6.89%,106.8481,87.4259,PENDING,,,94.49,7.65,0.75,3.27,4.71,5.8,9.59,-1.28
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,347.45,15.46,-2.72,-3.97,13.76,10.51,15.86,6.29
CPT,2026-03-06,2026-06-04,2026-06-05,111.6,104.6474,-6.23%,125.5052,104.6474,PENDING,,,112.6,3.41,0.53,5.67,7.43,6.86,8.92,-0.32
CTVA,2026-03-05,2026-03-25,2026-03-26,81.552,76.2316,-6.52%,92.1929,76.2316,PENDING,,,77.03,15.44,-0.56,-1.37,-5.58,0.32,18.5,8.96
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,66.9,16.56,0.6,-0.06,9.62,6.85,15.04,24.56
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,79.42,15.05,-0.11,-3.71,8.58,34.94,18.31,64.09
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,214.76,10.52,0.6,1.61,-5.24,3.29,13.41,22.15
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,33.97,48.51,-2.36,0.65,-10.87,3.11,46.14,26.4
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,192.16,69.14,-0.01,-1.13,-0.89,27.46,62.5,40.52
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,285.43,11.35,0.29,4.69,6.8,13.08,12.16,5.0
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,110.74,21.26,1.34,1.55,-1.97,6.35,18.93,38.69
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,85.96,0.83,-1.7,-0.59,3.32,5.29,2.36,10.42
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,255.62,-11.03,0.24,4.13,21.28,13.72,-7.51,-40.07
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,159.18,14.3,3.16,3.88,3.1,12.22,22.2,33.46
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5516,-11.39%,1200.5974,866.5516,PENDING,,,1038.6801,19.31,-4.94,1.73,11.3,27.01,25.36,76.83
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1300.01,29.34,0.83,5.33,11.35,17.06,34.39,21.87
HAL,2026-04-08,2026-04-29,2026-04-30,41.2246,36.615,-11.18%,50.4439,36.615,PENDING,,,39.18,39.91,-4.95,1.28,-2.61,15.56,44.3,100.34
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,343.1,19.55,1.46,4.71,6.76,14.94,22.55,37.84
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,24.62,40.34,0.7,7.14,13.56,29.39,43.65,68.02
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,251.9,22.99,1.03,-2.46,-1.72,0.75,29.78,45.15
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,84.4,31.51,-3.06,-2.86,-2.93,26.66,30.2,64.61
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,284.95,47.19,0.58,3.08,16.03,33.78,52.22,105.34
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,329.83,62.33,-3.87,-2.51,-10.05,21.07,59.64,104.79
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,507.9,19.89,0.09,2.37,1.52,5.46,24.95,8.65
LLY,2026-02-03,2026-06-05,,,990.4372,,,,PENDING,,,1131.42,5.64,0.55,2.39,14.82,14.44,9.84,48.78
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,160.07,12.33,-0.58,-4.95,-4.62,2.52,17.69,14.2
MAA,2026-03-09,2026-06-05,,,128.3274,,,,PENDING,,,137.54,1.37,0.49,6.56,5.56,4.85,4.67,-5.27
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,392.51,27.01,1.87,4.5,9.53,21.46,28.5,51.18
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,62.04,16.25,1.72,1.42,0.27,7.15,12.71,-3.79
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,84.49,8.62,1.23,2.18,6.21,18.53,10.63,10.43
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,262.01,62.53,-1.89,5.32,7.01,18.86,39.54,70.21
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,47.44,60.87,-8.04,0.53,-2.77,-9.67,88.4,73.96
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,87.28,-9.86,-1.32,-5.66,-2.15,-0.99,-0.57,5.33
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,170.47,25.5,-1.5,3.03,4.4,23.0,30.49,64.72
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,295.96,37.06,-8.15,-7.9,-2.5,47.47,31.32,43.61
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,213.68,10.3,-9.59,-5.36,10.13,40.18,3.5,28.39
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,26.04,8.09,1.36,-0.53,-0.23,-2.14,5.25,19.11
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,140.1,9.94,-0.26,-3.68,-5.87,-2.81,25.95,81.47
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,264.09,44.57,-1.23,3.54,5.85,11.9,51.8,68.11
TROW,2026-06-03,2026-06-04,2026-06-05,106.52,101.981,-4.26%,115.598,101.981,PENDING,,,105.99,5.07,-0.91,1.4,-0.13,18.99,3.65,19.11
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,294.92,22.17,0.38,3.34,7.23,21.3,18.75,8.78
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,15.88,29.59,-0.13,-2.34,0.29,13.94,48.83,92.15
