Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,226.31,99,97,95,95,"WDC,STX,DELL,HPE,NTAP,SMCI,AAPL,HPQ"
2,Communications Equipment,Information Technology,212.7,99,99,99,98,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
3,Semiconductors,Information Technology,206.13,98,96,77,89,"MU,MRVL,INTC,ARM,AMD,ON,MPWR,QCOM,TXN,ADI,FSLR,MCHP,NXPI,AVGO,SWKS,NVDA"
4,Electronic Components,Information Technology,196.77,97,99,99,99,"COHR,GLW,APH"
5,Semiconductor Materials & Equipment,Information Technology,191.3,96,98,97,96,"TER,LRCX,AMAT,KLAC,Q"
6,Steel,Materials,149.16,95,93,78,85,"STLD,NUE"
7,Wireless Telecommunication Services,Communication Services,148.47,94,95,98,99,"SATS,TMUS"
8,Construction & Engineering,Industrials,131.69,93,94,96,92,"FIX,PWR,EME,J"
9,Cargo Ground Transportation,Industrials,128.69,92,84,86,61,"JBHT,ODFL"
10,Oil & Gas Equipment & Services,Energy,126.06,91,91,94,67,"HAL,SLB,BKR"
11,Agricultural Products & Services,Consumer Staples,123.63,90,88,93,69,"ADM,BG"
12,Electronic Manufacturing Services,Information Technology,123.62,89,85,72,91,"JBL,TEL"
13,Oil & Gas Refining & Marketing,Energy,122.53,88,92,91,76,"VLO,MPC,PSX"
14,Construction Machinery & Heavy Transportation Equipment,Industrials,122.26,87,90,92,87,"CAT,CMI,WAB,PCAR"
15,Electrical Components & Equipment,Industrials,121.27,86,89,89,72,"VRT,GNRC,ROK,ETN,AME,EMR"
16,Managed Health Care,Health Care,118.3,85,75,10,14,"HUM,CNC,UNH,ELV"
17,Systems Software,Information Technology,110.82,84,17,11,44,"FTNT,CRWD,PANW,GEN,MSFT,NOW"
18,Air Freight & Logistics,Industrials,110.61,83,72,85,78,"FDX,CHRW,EXPD,UPS"
19,Interactive Media & Services,Communication Services,109.6,82,87,75,94,"GOOGL,GOOG,META"
20,Automobile Manufacturers,Consumer Discretionary,108.04,81,56,69,90,"F,GM,TSLA"
21,Broadcasting,Communication Services,107.82,80,80,87,97,"WBD,FOXA,FOX"
22,Internet Services & Infrastructure,Information Technology,106.61,79,52,17,21,"AKAM,VRSN,GDDY"
23,Integrated Oil & Gas,Energy,105.63,78,81,90,48,"XOM,CVX"
24,Apparel Retail,Consumer Discretionary,104.31,77,78,83,83,"ROST,TJX"
25,Broadline Retail,Consumer Discretionary,103.68,76,77,44,57,"EBAY,AMZN"
26,Oil & Gas Exploration & Production,Energy,102.92,74,86,84,52,"APA,FANG,OXY,DVN,COP,EOG,TPL,EQT,EXE"
27,Data Center REITs,Real Estate,102.92,74,76,66,16,"EQIX,DLR"
28,Passenger Airlines,Industrials,102.43,73,62,57,77,"DAL,LUV,UAL"
