ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,207.03,-0.03,1.44,-0.06,-3.34,-0.03,-0.77,1.74
ALL,2026-03-27,201.7734,215.6588,215.6588,207.03,-0.03,1.44,-0.06,-3.34,-0.03,-0.77,1.74
APD,2026-02-13,273.4019,294.6128,294.6128,293.55,20.45,1.42,0.76,7.73,20.45,10.74,2.72
AZO,2026-03-03,3596.6164,3887.03,3887.03,3400.54,0.27,-0.76,0.13,-8.51,0.27,-19.95,-10.82
BBY,2026-02-20,62.1016,72.3189,72.3189,64.5,-2.16,0.3,2.04,-2.83,-2.16,-14.23,-8.38
BBY,2026-02-23,60.8161,72.3189,72.3189,64.5,-2.16,0.3,2.04,-2.83,-2.16,-14.23,-8.38
BIIB,2026-03-31,179.9904,202.41,202.41,177.34,0.77,-3.5,-7.18,-6.63,0.77,14.99,34.32
CAH,2026-03-06,215.6991,233.0351,233.0351,214.05,4.67,0.96,3.31,-3.86,4.67,36.2,57.85
CAH,2026-03-20,206.8217,233.0351,233.0351,214.05,4.67,0.96,3.31,-3.86,4.67,36.2,57.85
CAH,2026-03-24,203.7207,233.0351,233.0351,214.05,4.67,0.96,3.31,-3.86,4.67,36.2,57.85
CFG,2026-02-12,64.7563,68.79,68.79,60.99,5.15,0.69,4.15,1.31,5.15,17.51,55.75
CFG,2026-02-27,60.103,68.79,68.79,60.99,5.15,0.69,4.15,1.31,5.15,17.51,55.75
CI,2026-03-03,274.7225,296.1684,296.1684,270.02,-1.35,1.01,-0.76,-4.65,-1.35,-6.38,-16.7
COST,2026-03-06,970.2565,1028.4399,1028.4399,1014.96,17.86,1.85,3.6,0.82,17.86,10.95,6.93
DAL,2026-03-02,62.5795,76.183,76.183,66.76,-3.54,-1.24,-0.15,4.59,-3.54,19.67,59.31
DAL,2026-03-05,60.368,76.183,76.183,66.76,-3.54,-1.24,-0.15,4.59,-3.54,19.67,59.31
DAL,2026-03-06,58.8245,76.183,76.183,66.76,-3.54,-1.24,-0.15,4.59,-3.54,19.67,59.31
DAL,2026-03-09,57.4467,76.183,76.183,66.76,-3.54,-1.24,-0.15,4.59,-3.54,19.67,59.31
DELL,2026-03-31,156.9476,186.39,186.39,174.37,39.13,2.95,-0.82,18.54,39.13,17.42,93.14
DVN,2026-03-31,49.0084,52.71,52.71,49.49,35.81,1.85,-3.62,14.39,35.81,41.76,35.14
DVN,2026-04-01,47.9954,52.71,52.71,49.49,35.81,1.85,-3.62,14.39,35.81,41.76,35.14
EIX,2026-03-20,69.0894,75.5,75.5,73.46,24.19,-0.16,3.8,-0.58,24.19,34.48,32.9
FANG,2026-04-01,189.0193,204.91,204.91,193.88,29.74,1.71,-4.11,10.37,29.74,36.81,23.81
FAST,2026-03-20,43.6922,48.45,48.45,46.3,16.01,-0.71,2.64,-0.28,16.01,-1.93,21.82
FCX,2026-03-03,63.0087,69.75,69.75,61.38,21.15,0.29,9.94,-6.9,21.15,57.98,63.22
FCX,2026-03-06,58.87,69.75,69.75,61.38,21.15,0.29,9.94,-6.9,21.15,57.98,63.22
FCX,2026-03-09,57.0805,69.75,69.75,61.38,21.15,0.29,9.94,-6.9,21.15,57.98,63.22
FCX,2026-03-19,51.513,69.75,69.75,61.38,21.15,0.29,9.94,-6.9,21.15,57.98,63.22
FFIV,2026-03-27,279.9498,304.0,304.0,303.35,18.84,2.6,3.48,6.02,18.84,-7.31,12.95
FRT,2026-03-09,104.4862,109.7102,109.7102,106.79,8.3,0.69,4.09,-2.05,8.3,9.56,15.15
FRT,2026-03-20,101.7723,109.7102,109.7102,106.79,8.3,0.69,4.09,-2.05,8.3,9.56,15.15
FTV,2026-03-06,55.9914,62.3518,62.3518,56.08,1.69,0.32,2.32,-3.2,1.69,12.23,1.71
FTV,2026-03-12,54.2549,62.3518,62.3518,56.08,1.69,0.32,2.32,-3.2,1.69,12.23,1.71
GD,2026-01-28,345.059,369.7,369.7,349.09,4.12,-0.41,-1.74,-4.65,4.12,3.32,29.8
GD,2026-03-19,345.4354,369.7,369.7,349.09,4.12,-0.41,-1.74,-4.65,4.12,3.32,29.8
GD,2026-03-30,340.7063,369.7,369.7,349.09,4.12,-0.41,-1.74,-4.65,4.12,3.32,29.8
GL,2026-03-06,139.7963,152.71,152.71,142.6,2.16,1.55,2.74,-1.49,2.16,1.54,8.81
GL,2026-03-09,138.455,152.71,152.71,142.6,2.16,1.55,2.74,-1.49,2.16,1.54,8.81
GM,2026-02-23,78.3623,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GM,2026-02-27,78.0848,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GM,2026-03-02,77.1986,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GM,2026-03-03,75.7088,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GM,2026-03-06,73.8613,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GM,2026-03-09,72.964,87.413,87.413,72.54,-10.59,-3.33,-4.05,-7.49,-10.59,18.78,55.05
GWW,2026-03-09,1091.9016,1218.63,1218.63,1117.45,10.95,0.89,4.88,-2.7,10.95,18.88,13.41
GWW,2026-03-13,1066.0748,1218.63,1218.63,1117.45,10.95,0.89,4.88,-2.7,10.95,18.88,13.41
GWW,2026-03-16,1057.5266,1218.63,1218.63,1117.45,10.95,0.89,4.88,-2.7,10.95,18.88,13.41
